timestamp,normalUsage,reverseUsage,instanceElectricity,instanceCurrents,instanceCurrentsT
1645455808,,,3244.0,,
1645455838,,,3264.0,15.0,20.0
1645455868,,,3204.0,,
1645455898,,,3464.0,16.0,21.0
1645455928,,,3844.0,,
1645455958,,,3952.0,19.0,23.0
1645455988,,,3940.0,,
1645456018,,,4268.0,18.0,26.0
1645456048,,,4380.0,,
1645456078,,,4584.0,19.0,29.0
1645456108,,,4680.0,,
1645456138,,,5208.0,22.0,32.0
1645456168,,,5364.0,,
1645456198,,,5444.0,23.0,33.0
1645456228,,,5432.0,,
1645456259,,,5496.0,24.0,33.0
1645456288,,,5168.0,,
1645456318,,,5160.0,21.0,32.0
1645456348,,,5128.0,,
1645456379,,,5172.0,21.0,33.0
1645456408,,,5128.0,,
1645456438,,,5108.0,22.0,30.0
1645456469,,,4964.0,,
1645456498,,,4824.0,19.0,31.0
1645456529,,,4792.0,,
1645456559,,,4756.0,19.0,31.0
1645456588,,,4764.0,,
1645456618,,,4632.0,18.0,30.0
1645456649,,,4672.0,,
1645456679,,,4948.0,20.0,30.0
1645456709,,,4768.0,,
1645456739,,,4536.0,19.0,28.0
1645456769,,,4500.0,,
1645456799,,,4476.0,17.0,29.0
1645456829,,,4488.0,,
1645456859,,,3784.0,17.0,23.0
1645456889,,,3768.0,,
1645456919,,,3776.0,17.0,23.0
1645456949,,,3912.0,,
1645456979,,,3784.0,17.0,23.0
1645457009,,,3776.0,,
1645457039,,,3220.0,15.0,21.0
1645457069,,,2936.0,,
1645457099,,,2784.0,13.0,18.0
1645457129,,,3128.0,,
1645457159,,,2864.0,13.0,19.0
1645457189,,,3096.0,,
1645457219,,,2992.0,14.0,19.0
1645457249,,,2900.0,,
1645457279,,,2932.0,14.0,19.0
1645457309,,,2984.0,,
1645457339,,,3092.0,14.0,19.0
1645457369,,,3032.0,,
1645457399,,,3244.0,16.0,19.0
1645457400,39504.8,17051.4,,,
1645457430,,,2544.0,,
1645457460,,,2512.0,12.0,16.0
1645457490,,,2416.0,,
1645457519,,,2392.0,11.0,16.0
1645457550,,,2472.0,,
1645457580,,,2448.0,11.0,16.0
1645457609,,,2352.0,,
1645457640,,,2456.0,11.0,16.0
1645457669,,,2544.0,,
1645457700,,,2596.0,14.0,15.0
1645457730,,,2572.0,,
1645457760,,,2500.0,11.0,16.0
1645457790,,,2484.0,,
1645457820,,,2480.0,11.0,17.0
1645457850,,,2448.0,,
1645457880,,,2512.0,11.0,16.0
1645457910,,,3172.0,,
1645457940,,,3196.0,12.0,22.0
1645457970,,,3176.0,,
1645458000,,,3444.0,14.0,23.0
1645458030,,,3196.0,,
1645458060,,,3936.0,16.0,27.0
1645458090,,,4968.0,,
1645458120,,,4828.0,22.0,31.0
1645458150,,,5016.0,,
1645458180,,,5064.0,23.0,32.0
1645458210,,,5024.0,,
1645458240,,,4960.0,22.0,32.0
1645458270,,,4952.0,,
1645458300,,,5004.0,22.0,33.0
1645458330,,,4964.0,,
1645458360,,,4984.0,22.0,33.0
1645458390,,,5084.0,,
1645458420,,,5100.0,23.0,33.0
1645458450,,,4980.0,,
1645458481,,,4852.0,22.0,32.0
1645458510,,,4424.0,,
1645458541,,,3192.0,12.0,22.0
1645458570,,,2748.0,,
1645458601,,,2740.0,10.0,20.0
1645458630,,,3076.0,,
1645458660,,,3012.0,12.0,21.0
1645458690,,,2996.0,,
1645458721,,,3032.0,11.0,22.0
1645458751,,,3160.0,,
1645458781,,,3112.0,12.0,22.0
1645458811,,,3216.0,,
1645458841,,,3360.0,14.0,23.0
1645458871,,,3724.0,,
1645458901,,,3432.0,13.0,24.0
1645458931,,,3428.0,,
1645458961,,,3488.0,14.0,24.0
1645458991,,,3464.0,,
1645459021,,,3360.0,13.0,23.0
1645459051,,,3456.0,,
1645459081,,,3452.0,14.0,24.0
1645459111,,,3852.0,,
1645459141,,,3680.0,15.0,24.0
1645459171,,,3732.0,,
1645459200,39506.6,17051.4,,,
1645459201,,,3752.0,16.0,25.0
1645459231,,,3820.0,,
1645459261,,,3780.0,15.0,26.0
1645459291,,,3816.0,,
1645459321,,,3732.0,15.0,26.0
1645459351,,,3792.0,,
1645459381,,,3908.0,16.0,26.0
1645459411,,,3828.0,,
1645459441,,,3852.0,16.0,26.0
1645459471,,,3836.0,,
1645459501,,,3832.0,15.0,26.0
1645459531,,,3876.0,,
1645459562,,,3828.0,15.0,27.0
1645459591,,,3988.0,,
1645459621,,,3964.0,17.0,27.0
1645459651,,,3780.0,,
1645459682,,,3748.0,16.0,26.0
1645459712,,,3856.0,,
1645459741,,,3888.0,16.0,27.0
1645459771,,,3888.0,,
1645459802,,,3848.0,15.0,27.0
1645459832,,,3892.0,,
1645459862,,,4040.0,17.0,27.0
1645459892,,,3920.0,,
1645459922,,,3876.0,16.0,27.0
1645459952,,,3900.0,,
1645459982,,,3900.0,16.0,27.0
1645460011,,,3828.0,,
1645460042,,,3996.0,17.0,27.0
1645460072,,,3868.0,,
1645460102,,,3996.0,17.0,26.0
1645460132,,,3920.0,,
1645460162,,,3852.0,15.0,27.0
1645460192,,,4200.0,,
1645460222,,,3872.0,16.0,27.0
1645460252,,,3900.0,,
1645460282,,,3852.0,15.0,27.0
1645460312,,,3876.0,,
1645460342,,,3980.0,17.0,27.0
1645460372,,,3948.0,,
1645460402,,,3764.0,15.0,26.0
1645460432,,,3852.0,,
1645460462,,,3776.0,16.0,25.0
1645460492,,,3892.0,,
1645460522,,,3872.0,16.0,26.0
1645460552,,,3724.0,,
1645460582,,,3960.0,17.0,26.0
1645460612,,,3820.0,,
1645460642,,,3624.0,15.0,25.0
1645460672,,,3776.0,,
1645460703,,,3844.0,16.0,26.0
1645460732,,,3760.0,,
1645460762,,,3756.0,15.0,26.0
1645460792,,,3368.0,,
1645460822,,,3276.0,16.0,21.0
1645460852,,,3348.0,,
1645460883,,,3148.0,15.0,20.0
1645460912,,,3188.0,,
1645460942,,,3164.0,15.0,20.0
1645460972,,,3220.0,,
1645461000,39508.5,17051.4,,,
1645461002,,,3172.0,15.0,20.0
1645461032,,,3188.0,,
1645461063,,,3228.0,16.0,20.0
1645461092,,,3332.0,,
1645461122,,,3164.0,15.0,21.0
1645461152,,,3164.0,,
1645461183,,,3224.0,15.0,21.0
1645461213,,,3200.0,,
1645461243,,,3196.0,15.0,20.0
1645461273,,,3164.0,,
1645461303,,,3252.0,16.0,20.0
1645461333,,,3272.0,,
1645461363,,,3048.0,15.0,20.0
1645461393,,,2288.0,,
1645461423,,,2336.0,11.0,15.0
1645461453,,,2196.0,,
1645461483,,,2256.0,10.0,15.0
1645461513,,,2580.0,,
1645461543,,,2488.0,10.0,18.0
1645461573,,,2464.0,,
1645461603,,,2572.0,11.0,18.0
1645461633,,,2568.0,,
1645461663,,,2424.0,11.0,18.0
1645461693,,,2448.0,,
1645461723,,,2460.0,11.0,18.0
1645461753,,,2624.0,,
1645461783,,,2616.0,11.0,19.0
1645461813,,,2720.0,,
1645461843,,,2676.0,11.0,18.0
1645461873,,,2600.0,,
1645461903,,,2612.0,11.0,18.0
1645461933,,,2660.0,,
1645461963,,,2640.0,11.0,19.0
1645461993,,,2608.0,,
1645462023,,,2784.0,13.0,18.0
1645462053,,,2748.0,,
1645462083,,,2704.0,11.0,18.0
1645462113,,,2664.0,,
1645462143,,,2692.0,12.0,19.0
1645462173,,,2708.0,,
1645462204,,,2752.0,12.0,19.0
1645462233,,,2796.0,,
1645462264,,,3344.0,15.0,22.0
1645462293,,,4632.0,,
1645462323,,,4496.0,22.0,29.0
1645462353,,,4448.0,,
1645462384,,,4696.0,23.0,30.0
1645462414,,,4504.0,,
1645462444,,,4528.0,22.0,29.0
1645462474,,,4496.0,,
1645462504,,,4540.0,22.0,29.0
1645462534,,,4632.0,,
1645462564,,,4552.0,22.0,29.0
1645462594,,,4560.0,,
1645462624,,,4544.0,22.0,29.0
1645462654,,,4448.0,,
1645462684,,,4548.0,22.0,29.0
1645462714,,,4304.0,,
1645462744,,,3240.0,15.0,21.0
1645462774,,,2368.0,,
1645462800,39510.1,17051.4,,,
1645462804,,,2340.0,11.0,15.0
1645462834,,,2528.0,,
1645462864,,,2364.0,11.0,16.0
1645462894,,,2360.0,,
1645462924,,,2468.0,11.0,16.0
1645462954,,,2440.0,,
1645462984,,,2552.0,12.0,17.0
1645463014,,,2668.0,,
1645463044,,,2748.0,13.0,18.0
1645463074,,,2660.0,,
1645463104,,,2832.0,13.0,18.0
1645463134,,,2816.0,,
1645463164,,,2836.0,13.0,19.0
1645463194,,,2828.0,,
1645463224,,,3088.0,15.0,19.0
1645463254,,,3032.0,,
1645463284,,,3156.0,15.0,20.0
1645463314,,,3072.0,,
1645463345,,,3228.0,16.0,20.0
1645463374,,,3152.0,,
1645463405,,,3244.0,15.0,21.0
1645463434,,,3288.0,,
1645463465,,,3180.0,15.0,20.0
1645463495,,,3448.0,,
1645463525,,,3404.0,17.0,21.0
1645463555,,,3284.0,,
1645463585,,,3280.0,16.0,21.0
1645463615,,,3252.0,,
1645463645,,,3236.0,15.0,21.0
1645463675,,,3236.0,,
1645463705,,,3512.0,18.0,21.0
1645463735,,,3476.0,,
1645463765,,,3400.0,17.0,21.0
1645463795,,,3280.0,,
1645463825,,,3292.0,16.0,21.0
1645463855,,,3308.0,,
1645463885,,,3252.0,16.0,21.0
1645463915,,,3264.0,,
1645463945,,,3456.0,17.0,21.0
1645463975,,,3492.0,,
1645464005,,,3432.0,18.0,21.0
1645464035,,,3296.0,,
1645464065,,,3304.0,16.0,21.0
1645464095,,,3316.0,,
1645464125,,,3268.0,15.0,21.0
1645464155,,,3432.0,,
1645464185,,,3316.0,17.0,21.0
1645464215,,,3296.0,,
1645464245,,,3404.0,17.0,21.0
1645464275,,,3336.0,,
1645464305,,,3296.0,16.0,21.0
1645464335,,,3316.0,,
1645464365,,,3276.0,15.0,21.0
1645464395,,,3684.0,,
1645464426,,,3428.0,16.0,21.0
1645464455,,,3416.0,,
1645464486,,,3536.0,17.0,21.0
1645464515,,,3492.0,,
1645464545,,,3444.0,16.0,21.0
1645464576,,,3416.0,,
1645464600,39511.7,17051.4,,,
1645464605,,,3304.0,15.0,21.0
1645464636,,,3296.0,,
1645464666,,,3340.0,16.0,21.0
1645464695,,,3320.0,,
1645464726,,,3420.0,17.0,21.0
1645464756,,,3388.0,,
1645464786,,,3272.0,15.0,20.0
1645464816,,,3176.0,,
1645464846,,,3276.0,15.0,21.0
1645464876,,,3208.0,,
1645464906,,,3252.0,15.0,20.0
1645464936,,,3208.0,,
1645464966,,,3396.0,16.0,21.0
1645464996,,,3368.0,,
1645465026,,,3308.0,15.0,21.0
1645465056,,,3164.0,,
1645465086,,,3316.0,15.0,21.0
1645465116,,,3240.0,,
1645465146,,,3236.0,15.0,21.0
1645465176,,,3152.0,,
1645465206,,,3212.0,16.0,19.0
1645465236,,,3084.0,,
1645465266,,,3016.0,15.0,18.0
1645465296,,,3012.0,,
1645465326,,,3052.0,15.0,18.0
1645465356,,,3000.0,,
1645465386,,,3020.0,15.0,18.0
1645465416,,,3104.0,,
1645465446,,,3432.0,18.0,19.0
1645465476,,,3312.0,,
1645465507,,,3004.0,15.0,18.0
1645465536,,,2996.0,,
1645465566,,,3040.0,15.0,18.0
1645465596,,,3004.0,,
1645465627,,,3004.0,15.0,18.0
1645465656,,,3076.0,,
1645465687,,,3184.0,16.0,18.0
1645465716,,,3116.0,,
1645465746,,,2804.0,14.0,17.0
1645465776,,,2808.0,,
1645465807,,,2848.0,15.0,17.0
1645465837,,,2804.0,,
1645465867,,,2824.0,15.0,17.0
1645465896,,,3152.0,,
1645465927,,,2936.0,15.0,17.0
1645465957,,,2936.0,,
1645465987,,,2556.0,14.0,15.0
1645466017,,,2548.0,,
1645466047,,,2524.0,14.0,15.0
1645466077,,,2456.0,,
1645466107,,,2472.0,14.0,14.0
1645466137,,,2504.0,,
1645466167,,,2576.0,16.0,14.0
1645466197,,,2712.0,,
1645466227,,,2468.0,14.0,14.0
1645466257,,,2428.0,,
1645466287,,,2424.0,14.0,14.0
1645466317,,,2476.0,,
1645466347,,,2504.0,14.0,14.0
1645466377,,,2468.0,,
1645466400,39513.2,17051.4,,,
1645466407,,,2572.0,16.0,14.0
1645466437,,,2704.0,,
1645466467,,,2468.0,15.0,14.0
1645466497,,,2420.0,,
1645466527,,,2432.0,14.0,14.0
1645466557,,,2504.0,,
1645466587,,,2432.0,14.0,14.0
1645466617,,,2416.0,,
1645466647,,,2560.0,14.0,14.0
1645466677,,,2684.0,,
1645466707,,,2484.0,15.0,14.0
1645466737,,,2440.0,,
1645466767,,,2672.0,17.0,14.0
1645466797,,,2436.0,,
1645466827,,,2396.0,14.0,14.0
1645466857,,,2428.0,,
1645466887,,,2484.0,14.0,14.0
1645466918,,,2700.0,,
1645466948,,,2464.0,14.0,14.0
1645466978,,,2424.0,,
1645467008,,,2400.0,14.0,14.0
1645467038,,,2444.0,,
1645467068,,,2400.0,14.0,14.0
1645467098,,,2392.0,,
1645467128,,,2532.0,15.0,14.0
1645467158,,,2708.0,,
1645467188,,,2472.0,16.0,14.0
1645467218,,,2384.0,,
1645467248,,,2384.0,14.0,14.0
1645467278,,,2424.0,,
1645467308,,,2384.0,14.0,14.0
1645467338,,,2428.0,,
1645467368,,,2524.0,15.0,14.0
1645467398,,,2652.0,,
1645467428,,,2380.0,14.0,14.0
1645467458,,,2364.0,,
1645467488,,,2364.0,14.0,14.0
1645467518,,,2404.0,,
1645467548,,,2364.0,14.0,14.0
1645467578,,,2532.0,,
1645467608,,,2624.0,15.0,14.0
1645467638,,,2672.0,,
1645467668,,,1772.0,11.0,11.0
1645467698,,,1628.0,,
1645467728,,,1516.0,10.0,9.0
1645467758,,,1568.0,,
1645467788,,,1612.0,10.0,10.0
1645467818,,,1692.0,,
1645467849,,,1880.0,11.0,11.0
1645467878,,,2020.0,,
1645467908,,,1864.0,12.0,11.0
1645467939,,,1788.0,,
1645467969,,,1800.0,11.0,11.0
1645467999,,,1808.0,,
1645468029,,,1836.0,11.0,11.0
1645468058,,,2080.0,,
1645468089,,,1820.0,11.0,11.0
1645468118,,,1900.0,,
1645468148,,,1880.0,11.0,11.0
1645468178,,,1816.0,,
1645468200,39514.3,17051.4,,,
1645468208,,,1812.0,11.0,11.0
1645468238,,,1844.0,,
1645468268,,,1848.0,11.0,11.0
1645468298,,,1820.0,,
1645468328,,,1852.0,11.0,11.0
1645468358,,,1928.0,,
1645468388,,,1912.0,12.0,11.0
1645468418,,,1888.0,,
1645468448,,,1888.0,11.0,11.0
1645468478,,,1956.0,,
1645468508,,,2012.0,12.0,12.0
1645468538,,,2040.0,,
1645468568,,,2556.0,15.0,14.0
1645468598,,,3532.0,,
1645468628,,,3836.0,22.0,21.0
1645468658,,,3896.0,,
1645468688,,,3828.0,22.0,22.0
1645468718,,,3844.0,,
1645468748,,,3848.0,22.0,22.0
1645468778,,,3820.0,,
1645468808,,,3972.0,24.0,22.0
1645468838,,,3948.0,,
1645468868,,,3916.0,23.0,22.0
1645468898,,,3868.0,,
1645468928,,,3820.0,22.0,22.0
1645468958,,,3844.0,,
1645468989,,,3852.0,22.0,22.0
1645469018,,,3836.0,,
1645469049,,,3796.0,22.0,22.0
1645469079,,,3120.0,,
1645469109,,,2036.0,13.0,11.0
1645469139,,,1696.0,,
1645469169,,,1632.0,10.0,10.0
1645469199,,,1756.0,,
1645469229,,,1804.0,11.0,10.0
1645469259,,,1860.0,,
1645469289,,,1832.0,11.0,11.0
1645469319,,,1972.0,,
1645469349,,,2048.0,13.0,11.0
1645469379,,,2344.0,,
1645469409,,,2040.0,12.0,12.0
1645469439,,,2152.0,,
1645469469,,,2212.0,13.0,12.0
1645469499,,,2264.0,,
1645469529,,,2232.0,13.0,13.0
1645469559,,,2404.0,,
1645469589,,,2452.0,15.0,13.0
1645469619,,,2436.0,,
1645469649,,,2424.0,14.0,14.0
1645469679,,,2580.0,,
1645469709,,,2628.0,15.0,14.0
1645469739,,,2668.0,,
1645469769,,,2652.0,15.0,15.0
1645469799,,,2740.0,,
1645469829,,,3040.0,18.0,15.0
1645469859,,,2656.0,,
1645469889,,,2828.0,17.0,15.0
1645469919,,,2696.0,,
1645469949,,,2684.0,15.0,15.0
1645469979,,,2660.0,,
1645470000,39515.6,17051.4,,,
1645470009,,,3432.0,18.0,18.0
1645470039,,,5108.0,,
1645470069,,,5148.0,27.0,26.0
1645470099,,,5216.0,,
1645470130,,,5100.0,27.0,26.0
1645470159,,,5064.0,,
1645470190,,,5024.0,26.0,26.0
1645470219,,,5044.0,,
1645470250,,,5032.0,27.0,26.0
1645470280,,,5292.0,,
1645470310,,,5160.0,28.0,26.0
1645470340,,,5068.0,,
1645470370,,,5100.0,27.0,26.0
1645470400,,,5024.0,,
1645470430,,,5028.0,26.0,26.0
1645470460,,,5080.0,,
1645470490,,,5036.0,27.0,26.0
1645470520,,,5040.0,,
1645470550,,,5300.0,29.0,26.0
1645470580,,,5156.0,,
1645470610,,,5044.0,27.0,26.0
1645470640,,,5044.0,,
1645470670,,,5048.0,27.0,27.0
1645470700,,,5056.0,,
1645470730,,,5140.0,28.0,26.0
1645470760,,,5060.0,,
1645470790,,,5232.0,29.0,26.0
1645470820,,,5128.0,,
1645470850,,,5004.0,26.0,26.0
1645470880,,,5048.0,,
1645470910,,,5008.0,26.0,26.0
1645470940,,,5016.0,,
1645470970,,,5032.0,26.0,26.0
1645471000,,,4940.0,,
1645471030,,,5116.0,29.0,26.0
1645471060,,,4976.0,,
1645471090,,,4900.0,26.0,26.0
1645471120,,,4944.0,,
1645471150,,,4896.0,26.0,26.0
1645471180,,,5204.0,,
1645471210,,,5004.0,26.0,26.0
1645471240,,,4940.0,,
1645471271,,,4964.0,26.0,26.0
1645471300,,,4936.0,,
1645471331,,,5380.0,31.0,26.0
1645471360,,,4916.0,,
1645471390,,,5176.0,28.0,26.0
1645471421,,,5432.0,,
1645471450,,,5144.0,29.0,26.0
1645471481,,,4944.0,,
1645471511,,,4968.0,26.0,26.0
1645471541,,,4980.0,,
1645471571,,,4928.0,26.0,26.0
1645471601,,,4968.0,,
1645471631,,,5044.0,27.0,26.0
1645471661,,,4872.0,,
1645471691,,,4816.0,25.0,25.0
1645471721,,,4812.0,,
1645471751,,,4844.0,26.0,25.0
1645471781,,,4828.0,,
1645471800,39518.1,17051.4,,,
1645471811,,,4808.0,25.0,25.0
1645471841,,,4832.0,,
1645471871,,,5028.0,28.0,25.0
1645471901,,,4832.0,,
1645471931,,,4804.0,25.0,25.0
1645471961,,,4836.0,,
1645471991,,,4832.0,26.0,25.0
1645472021,,,4796.0,,
1645472051,,,4876.0,26.0,25.0
1645472081,,,4828.0,,
1645472111,,,4952.0,27.0,25.0
1645472141,,,4784.0,,
1645472171,,,4776.0,25.0,25.0
1645472201,,,4780.0,,
1645472231,,,4844.0,26.0,25.0
1645472261,,,4808.0,,
1645472291,,,4860.0,26.0,25.0
1645472321,,,4864.0,,
1645472351,,,4824.0,26.0,25.0
1645472381,,,4820.0,,
1645472411,,,4776.0,25.0,25.0
1645472441,,,4812.0,,
1645472471,,,4844.0,26.0,25.0
1645472501,,,4796.0,,
1645472532,,,4796.0,25.0,25.0
1645472561,,,4796.0,,
1645472591,,,4824.0,26.0,25.0
1645472621,,,4756.0,,
1645472652,,,4748.0,25.0,25.0
1645472682,,,4800.0,,
1645472712,,,4872.0,26.0,25.0
1645472742,,,5008.0,,
1645472772,,,4744.0,25.0,25.0
1645472802,,,4836.0,,
1645472832,,,4792.0,25.0,25.0
1645472861,,,4756.0,,
1645472892,,,4768.0,25.0,25.0
1645472922,,,4788.0,,
1645472952,,,4832.0,26.0,25.0
1645472982,,,4788.0,,
1645473012,,,4740.0,25.0,25.0
1645473042,,,4768.0,,
1645473072,,,4808.0,25.0,25.0
1645473102,,,4760.0,,
1645473132,,,4804.0,26.0,25.0
1645473162,,,4768.0,,
1645473192,,,4740.0,25.0,25.0
1645473222,,,4756.0,,
1645473252,,,4720.0,25.0,25.0
1645473282,,,4720.0,,
1645473312,,,4808.0,25.0,25.0
1645473342,,,4760.0,,
1645473372,,,4784.0,26.0,25.0
1645473402,,,4760.0,,
1645473432,,,4724.0,25.0,25.0
1645473462,,,4768.0,,
1645473492,,,4716.0,25.0,25.0
1645473523,,,4720.0,,
1645473552,,,4840.0,26.0,25.0
1645473582,,,4892.0,,
1645473600,39520.6,17051.4,,,
1645473613,,,4432.0,23.0,23.0
1645473642,,,4092.0,,
1645473672,,,3892.0,20.0,20.0
1645473702,,,3872.0,,
1645473733,,,3904.0,20.0,21.0
1645473762,,,3952.0,,
1645473793,,,4048.0,21.0,21.0
1645473823,,,4080.0,,
1645473853,,,4160.0,23.0,21.0
1645473882,,,4144.0,,
1645473913,,,4188.0,22.0,22.0
1645473943,,,4232.0,,
1645473973,,,4108.0,21.0,22.0
1645474002,,,4120.0,,
1645474033,,,4152.0,22.0,22.0
1645474063,,,4176.0,,
1645474093,,,4148.0,22.0,22.0
1645474123,,,4184.0,,
1645474153,,,4344.0,24.0,22.0
1645474183,,,4232.0,,
1645474213,,,4196.0,22.0,22.0
1645474243,,,4240.0,,
1645474273,,,4232.0,23.0,22.0
1645474303,,,4456.0,,
1645474333,,,4196.0,22.0,22.0
1645474363,,,4252.0,,
1645474393,,,4320.0,23.0,22.0
1645474423,,,4468.0,,
1645474453,,,4472.0,24.0,23.0
1645474483,,,4732.0,,
1645474513,,,5416.0,29.0,29.0
1645474543,,,6036.0,,
1645474573,,,6016.0,32.0,32.0
1645474603,,,6068.0,,
1645474634,,,6108.0,33.0,32.0
1645474663,,,6148.0,,
1645474694,,,6096.0,33.0,32.0
1645474723,,,6036.0,,
1645474753,,,6272.0,35.0,32.0
1645474783,,,6080.0,,
1645474813,,,6048.0,32.0,32.0
1645474843,,,6036.0,,
1645474874,,,6336.0,34.0,32.0
1645474903,,,6172.0,,
1645474933,,,6096.0,33.0,32.0
1645474963,,,6048.0,,
1645474994,,,6084.0,33.0,32.0
1645475024,,,6160.0,,
1645475054,,,5088.0,27.0,27.0
1645475084,,,3992.0,,
1645475114,,,4132.0,23.0,21.0
1645475144,,,4080.0,,
1645475174,,,4084.0,21.0,21.0
1645475204,,,4084.0,,
1645475234,,,4248.0,22.0,22.0
1645475264,,,4284.0,,
1645475294,,,4316.0,23.0,22.0
1645475323,,,4328.0,,
1645475353,,,4696.0,27.0,23.0
1645475383,,,4456.0,,
1645475400,39522.9,17051.4,,,
1645475413,,,4508.0,24.0,24.0
1645475443,,,4520.0,,
1645475473,,,4604.0,24.0,24.0
1645475503,,,4664.0,,
1645475533,,,4740.0,25.0,25.0
1645475563,,,4732.0,,
1645475593,,,4988.0,28.0,25.0
1645475623,,,4852.0,,
1645475653,,,4904.0,26.0,26.0
1645475683,,,4940.0,,
1645475713,,,5000.0,26.0,26.0
1645475743,,,5100.0,,
1645475773,,,5236.0,28.0,27.0
1645475804,,,5176.0,,
1645475833,,,5176.0,27.0,27.0
1645475863,,,5292.0,,
1645475893,,,5196.0,28.0,27.0
1645475924,,,5228.0,,
1645475954,,,5220.0,28.0,27.0
1645475983,,,5316.0,,
1645476014,,,5284.0,28.0,27.0
1645476044,,,5208.0,,
1645476074,,,5216.0,28.0,27.0
1645476103,,,5316.0,,
1645476134,,,5212.0,28.0,27.0
1645476164,,,5220.0,,
1645476194,,,5256.0,28.0,27.0
1645476224,,,5332.0,,
1645476254,,,5332.0,29.0,27.0
1645476284,,,5200.0,,
1645476314,,,5420.0,29.0,27.0
1645476344,,,5308.0,,
1645476374,,,5108.0,27.0,27.0
1645476404,,,5132.0,,
1645476434,,,4988.0,26.0,26.0
1645476464,,,5156.0,,
1645476494,,,2528.0,14.0,14.0
1645476524,,,2452.0,,
1645476554,,,2904.0,18.0,14.0
1645476584,,,2528.0,,
1645476614,,,2556.0,15.0,14.0
1645476644,,,2472.0,,
1645476674,,,2480.0,14.0,14.0
1645476704,,,2500.0,,
1645476734,,,2500.0,15.0,14.0
1645476764,,,2476.0,,
1645476794,,,2648.0,15.0,14.0
1645476824,,,2536.0,,
1645476854,,,2576.0,15.0,14.0
1645476884,,,2484.0,,
1645476914,,,2464.0,14.0,14.0
1645476944,,,2540.0,,
1645476974,,,2528.0,15.0,14.0
1645477004,,,2456.0,,
1645477035,,,2480.0,15.0,14.0
1645477064,,,2560.0,,
1645477095,,,2568.0,15.0,14.0
1645477125,,,2452.0,,
1645477154,,,2448.0,14.0,14.0
1645477184,,,2548.0,,
1645477200,39525.0,17051.4,,,
1645477215,,,2512.0,15.0,14.0
1645477245,,,2460.0,,
1645477275,,,2524.0,15.0,14.0
1645477305,,,2760.0,,
1645477335,,,2500.0,15.0,14.0
1645477365,,,2468.0,,
1645477395,,,2440.0,14.0,14.0
1645477425,,,2496.0,,
1645477455,,,2496.0,15.0,14.0
1645477485,,,2732.0,,
1645477515,,,2476.0,15.0,14.0
1645477545,,,2720.0,,
1645477575,,,2476.0,15.0,14.0
1645477605,,,2456.0,,
1645477635,,,2416.0,14.0,14.0
1645477665,,,2428.0,,
1645477695,,,2536.0,15.0,14.0
1645477725,,,2456.0,,
1645477755,,,2456.0,14.0,14.0
1645477785,,,2564.0,,
1645477815,,,2484.0,15.0,13.0
1645477845,,,2424.0,,
1645477875,,,2432.0,13.0,13.0
1645477905,,,2392.0,,
1645477935,,,2472.0,14.0,13.0
1645477965,,,2452.0,,
1645477995,,,2448.0,14.0,13.0
1645478025,,,2452.0,,
1645478056,,,2488.0,14.0,13.0
1645478085,,,2404.0,,
1645478115,,,2444.0,14.0,13.0
1645478145,,,2404.0,,
1645478175,,,2464.0,14.0,13.0
1645478205,,,2472.0,,
1645478236,,,2612.0,15.0,13.0
1645478265,,,2408.0,,
1645478296,,,2476.0,14.0,13.0
1645478326,,,2388.0,,
1645478356,,,2384.0,13.0,13.0
1645478385,,,2384.0,,
1645478416,,,2716.0,17.0,13.0
1645478446,,,2420.0,,
1645478476,,,2420.0,13.0,13.0
1645478506,,,2536.0,,
1645478536,,,2456.0,14.0,13.0
1645478566,,,2372.0,,
1645478596,,,2368.0,13.0,13.0
1645478626,,,2412.0,,
1645478656,,,2448.0,14.0,13.0
1645478686,,,2460.0,,
1645478716,,,2452.0,14.0,13.0
1645478746,,,2376.0,,
1645478776,,,2424.0,13.0,13.0
1645478806,,,2404.0,,
1645478836,,,2364.0,13.0,13.0
1645478866,,,2332.0,,
1645478896,,,2680.0,16.0,13.0
1645478926,,,2372.0,,
1645478956,,,2464.0,14.0,13.0
1645478986,,,2432.0,,
1645479000,39526.2,17051.4,,,
1645479016,,,2896.0,17.0,14.0
1645479046,,,2360.0,,
1645479077,,,2200.0,12.0,12.0
1645479106,,,2108.0,,
1645479136,,,2604.0,14.0,13.0
1645479166,,,2716.0,,
1645479196,,,2728.0,14.0,14.0
1645479226,,,2872.0,,
1645479256,,,3264.0,18.0,17.0
1645479286,,,3388.0,,
1645479317,,,3448.0,18.0,18.0
1645479346,,,3468.0,,
1645479377,,,3512.0,18.0,18.0
1645479407,,,3556.0,,
1645479436,,,3444.0,18.0,18.0
1645479467,,,3664.0,,
1645479497,,,3568.0,19.0,18.0
1645479527,,,3584.0,,
1645479557,,,3520.0,18.0,18.0
1645479587,,,3532.0,,
1645479617,,,3644.0,19.0,18.0
1645479647,,,3648.0,,
1645479677,,,3572.0,19.0,18.0
1645479707,,,3548.0,,
1645479737,,,4412.0,24.0,21.0
1645479767,,,4084.0,,
1645479797,,,4056.0,21.0,21.0
1645479827,,,4176.0,,
1645479857,,,4168.0,22.0,21.0
1645479887,,,4152.0,,
1645479917,,,4512.0,24.0,23.0
1645479947,,,5588.0,,
1645479977,,,5816.0,31.0,30.0
1645480007,,,5852.0,,
