timestamp,acChargingEnergy,acDischargeableElectricEnergy,acDischargingEnergy,workingOperationStatus
1645089220,,,,67.0
1645089280,,,,67.0
1645089340,550091.799,3881.0,283.011,67.0
1645089400,,,,67.0
1645089460,,,,67.0
1645089520,,,,67.0
1645089580,,,,67.0
1645089640,550091.799,3814.0,283.082,67.0
1645089700,,,,67.0
1645089760,,,,67.0
1645089820,,,,67.0
1645089880,,,,67.0
1645089940,550091.799,3747.0,283.174,67.0
1645090000,,,,67.0
1645090060,,,,67.0
1645090120,,,,67.0
1645090180,,,,67.0
1645090204,,,,67.0
1645090206,,,,67.0
1645090240,550091.799,3613.0,283.26,67.0
1645090300,,,,67.0
1645090361,,,,67.0
1645090421,,,,67.0
1645090481,,,,67.0
1645090541,550091.799,3412.0,283.422,67.0
1645090601,,,,67.0
1645090661,,,,67.0
1645090721,,,,67.0
1645090781,,,,67.0
1645090841,550091.799,3279.0,283.579,67.0
1645090901,,,,67.0
1645090961,,,,67.0
1645091021,,,,67.0
1645091081,,,,67.0
1645091141,550091.799,3078.0,283.739,67.0
1645091201,,,,67.0
1645091261,,,,67.0
1645091322,,,,67.0
1645091382,,,,67.0
1645091442,550091.799,2944.0,283.869,67.0
1645091502,,,,67.0
1645091562,,,,67.0
1645091622,,,,67.0
1645091682,,,,67.0
1645091742,550091.799,2810.0,283.991,67.0
1645091802,,,,67.0
1645091862,,,,67.0
1645091922,,,,67.0
1645091982,,,,67.0
1645092042,550091.799,2609.0,284.154,67.0
1645092102,,,,67.0
1645092162,,,,67.0
1645092222,,,,67.0
1645092283,,,,67.0
1645092343,550091.799,2476.0,284.281,67.0
1645092403,,,,67.0
1645092463,,,,67.0
1645092523,,,,67.0
1645092583,,,,67.0
1645092643,550091.799,2342.0,284.415,67.0
1645092703,,,,67.0
1645092763,,,,67.0
1645092823,,,,67.0
1645092883,,,,67.0
1645092943,550091.799,2007.0,284.63,67.0
1645093003,,,,67.0
1645093063,,,,67.0
1645093123,,,,67.0
1645093184,,,,67.0
1645093244,550091.799,1940.0,284.723,67.0
1645093304,,,,67.0
1645093364,,,,67.0
1645093424,,,,67.0
1645093484,,,,67.0
1645093544,550091.799,1873.0,284.785,67.0
1645093604,,,,67.0
1645093664,,,,67.0
1645093724,,,,67.0
1645093784,,,,67.0
1645093844,550091.799,1806.0,284.829,67.0
1645093904,,,,67.0
1645093965,,,,67.0
1645094025,,,,67.0
1645094085,,,,67.0
1645094145,550091.799,1806.0,284.878,67.0
1645094205,,,,67.0
1645094265,,,,67.0
1645094325,,,,67.0
1645094385,,,,67.0
1645094445,550091.799,1739.0,284.943,67.0
1645094505,,,,67.0
1645094565,,,,67.0
1645094625,,,,67.0
1645094685,,,,67.0
1645094745,550091.799,1606.0,285.035,67.0
1645094805,,,,67.0
1645094865,,,,67.0
1645094926,,,,67.0
1645094986,,,,67.0
1645095046,550091.799,1539.0,285.142,67.0
1645095106,,,,67.0
1645095166,,,,67.0
1645095226,,,,67.0
1645095286,,,,67.0
1645095346,550091.799,1338.0,285.296,67.0
1645095406,,,,67.0
1645095466,,,,67.0
1645095526,,,,67.0
1645095586,,,,67.0
1645095646,550091.799,1204.0,285.411,67.0
1645095706,,,,67.0
1645095766,,,,67.0
1645095826,,,,67.0
1645095887,,,,67.0
1645095947,550091.799,1137.0,285.472,67.0
1645096007,,,,67.0
1645096067,,,,67.0
1645096127,,,,67.0
1645096187,,,,67.0
1645096247,550091.799,1070.0,285.532,67.0
1645096307,,,,67.0
1645096367,,,,67.0
1645096427,,,,67.0
1645096487,,,,67.0
1645096547,550091.799,1003.0,285.616,67.0
1645096607,,,,67.0
1645096667,,,,67.0
1645096727,,,,67.0
1645096787,,,,67.0
1645096848,550091.799,936.0,285.695,67.0
1645096908,,,,67.0
1645096968,,,,67.0
1645097028,,,,67.0
1645097088,,,,67.0
1645097147,550091.799,869.0,285.752,67.0
1645097207,,,,67.0
1645097267,,,,67.0
1645097327,,,,67.0
1645097387,,,,67.0
1645097439,,,,67.0
1645097447,550091.799,869.0,285.807,67.0
1645097507,,,,67.0
1645097567,,,,67.0
1645097627,,,,67.0
1645097687,,,,67.0
1645097748,550091.799,803.0,285.863,67.0
1645097808,,,,67.0
1645097868,,,,67.0
1645097928,,,,67.0
1645097988,,,,67.0
1645098007,,,,67.0
1645098048,550091.799,736.0,285.919,67.0
1645098108,,,,67.0
1645098168,,,,67.0
1645098228,,,,67.0
1645098288,,,,67.0
1645098348,550091.799,669.0,285.996,67.0
1645098408,,,,67.0
1645098468,,,,67.0
1645098528,,,,67.0
1645098588,,,,67.0
1645098607,,,,67.0
1645098648,550091.799,602.0,286.054,67.0
1645098709,,,,67.0
1645098769,,,,67.0
1645098829,,,,67.0
1645098889,,,,67.0
1645098949,550091.799,602.0,286.107,67.0
1645099009,,,,67.0
1645099069,,,,67.0
1645099129,,,,67.0
1645099189,,,,67.0
1645099249,550091.799,535.0,286.16,67.0
1645099309,,,,67.0
1645099369,,,,67.0
1645099429,,,,67.0
1645099489,,,,67.0
1645099549,550091.799,468.0,286.215,67.0
1645099609,,,,67.0
1645099670,,,,67.0
1645099730,,,,67.0
1645099790,,,,67.0
1645099850,550091.799,468.0,286.273,67.0
1645099910,,,,67.0
1645099970,,,,67.0
1645100030,,,,67.0
1645100090,,,,67.0
1645100150,550091.799,401.0,286.334,67.0
1645100210,,,,67.0
1645100270,,,,67.0
1645100330,,,,67.0
1645100390,,,,67.0
1645100450,550091.799,334.0,286.398,67.0
1645100510,,,,67.0
1645100570,,,,67.0
1645100631,,,,67.0
1645100691,,,,67.0
1645100751,550091.799,267.0,286.464,67.0
1645100811,,,,67.0
1645100871,,,,67.0
1645100931,,,,67.0
1645100991,,,,67.0
1645101051,550091.799,200.0,286.526,67.0
1645101111,,,,67.0
1645101171,,,,67.0
1645101231,,,,67.0
1645101291,,,,67.0
1645101351,550091.799,133.0,286.584,67.0
1645101411,,,,67.0
1645101471,,,,67.0
1645101531,,,,67.0
1645101591,,,,67.0
1645101652,550091.799,133.0,286.639,67.0
1645101712,,,,67.0
1645101772,,,,67.0
1645101832,,,,67.0
1645101892,,,,67.0
1645101952,550091.799,66.0,286.699,67.0
1645102012,,,,67.0
1645102072,,,,67.0
1645102132,,,,68.0
1645102193,,,,68.0
1645102252,550091.799,66.0,286.731,68.0
1645102312,,,,68.0
1645102372,,,,68.0
1645102432,,,,68.0
1645102492,,,,68.0
1645102553,550091.799,66.0,286.731,68.0
1645102613,,,,68.0
1645102673,,,,68.0
1645102733,,,,68.0
1645102793,,,,68.0
1645102853,550091.799,66.0,286.731,68.0
1645102913,,,,68.0
1645102973,,,,68.0
1645103033,,,,68.0
1645103093,,,,68.0
1645103153,550091.799,66.0,286.731,68.0
1645103213,,,,68.0
1645103273,,,,68.0
1645103333,,,,68.0
1645103393,,,,68.0
1645103453,550091.799,66.0,286.731,68.0
1645103513,,,,68.0
1645103574,,,,68.0
1645103634,,,,68.0
1645103694,,,,68.0
1645103754,550091.799,66.0,286.731,68.0
1645103814,,,,68.0
1645103874,,,,68.0
1645103934,,,,68.0
1645103994,,,,68.0
1645104054,550091.799,66.0,286.731,68.0
1645104114,,,,68.0
1645104174,,,,68.0
1645104234,,,,68.0
1645104294,,,,68.0
1645104354,550091.799,66.0,286.731,68.0
1645104414,,,,68.0
1645104474,,,,68.0
1645104535,,,,68.0
1645104595,,,,68.0
1645104655,550091.799,66.0,286.731,68.0
1645104715,,,,68.0
1645104775,,,,68.0
1645104835,,,,68.0
1645104895,,,,68.0
1645104955,550091.799,66.0,286.731,68.0
1645105015,,,,68.0
1645105075,,,,68.0
1645105135,,,,68.0
1645105195,,,,68.0
1645105255,550091.799,66.0,286.731,68.0
1645105315,,,,68.0
1645105375,,,,68.0
1645105435,,,,68.0
1645105496,,,,68.0
1645105556,550091.799,66.0,286.731,68.0
1645105616,,,,68.0
1645105676,,,,68.0
1645105736,,,,68.0
1645105796,,,,68.0
1645105856,550091.799,66.0,286.731,68.0
1645105916,,,,68.0
1645105976,,,,68.0
1645106036,,,,68.0
1645106096,,,,68.0
1645106156,550091.799,66.0,286.731,68.0
1645106216,,,,68.0
1645106276,,,,68.0
1645106336,,,,68.0
1645106397,,,,68.0
1645106457,550091.799,66.0,286.731,66.0
1645106517,,,,66.0
1645106577,,,,66.0
1645106637,,,,66.0
1645106697,,,,66.0
1645106757,550092.311,401.0,286.731,66.0
1645106817,,,,66.0
1645106877,,,,66.0
1645106937,,,,66.0
1645106997,,,,66.0
1645107057,550092.823,602.0,286.731,66.0
1645107117,,,,66.0
1645107177,,,,66.0
1645107237,,,,66.0
1645107297,,,,66.0
1645107358,550092.823,869.0,286.731,66.0
1645107418,,,,66.0
1645107478,,,,66.0
1645107538,,,,66.0
1645107598,,,,66.0
1645107658,550093.335,1070.0,286.731,66.0
1645107718,,,,66.0
1645107778,,,,66.0
1645107838,,,,66.0
1645107898,,,,66.0
1645107957,550093.335,1271.0,286.731,66.0
1645108017,,,,66.0
1645108077,,,,66.0
1645108137,,,,66.0
1645108198,,,,66.0
1645108258,550093.335,1472.0,286.731,66.0
1645108318,,,,66.0
1645108378,,,,66.0
1645108438,,,,66.0
1645108498,,,,66.0
1645108558,550094.359,1673.0,286.731,66.0
1645108618,,,,66.0
1645108678,,,,66.0
1645108738,,,,66.0
1645108798,,,,66.0
1645108858,550094.359,1806.0,286.731,66.0
1645108918,,,,66.0
1645108978,,,,66.0
1645109038,,,,66.0
1645109098,,,,66.0
1645109159,550094.359,1940.0,286.731,66.0
1645109219,,,,66.0
1645109279,,,,66.0
1645109339,,,,66.0
1645109399,,,,66.0
1645109459,550094.871,2141.0,286.731,66.0
1645109519,,,,66.0
1645109579,,,,66.0
1645109639,,,,66.0
1645109699,,,,66.0
1645109759,550094.871,2342.0,286.731,66.0
1645109819,,,,66.0
1645109879,,,,66.0
1645109939,,,,66.0
1645109999,,,,66.0
1645110059,550095.383,2609.0,286.731,66.0
1645110120,,,,66.0
1645110180,,,,66.0
1645110240,,,,66.0
1645110300,,,,66.0
1645110360,550095.383,2810.0,286.731,66.0
1645110420,,,,66.0
1645110480,,,,66.0
1645110540,,,,66.0
1645110600,,,,66.0
1645110660,550095.895,2944.0,286.731,66.0
1645110720,,,,66.0
1645110780,,,,66.0
1645110840,,,,66.0
1645110900,,,,66.0
1645110960,550095.895,3145.0,286.731,66.0
1645111020,,,,66.0
1645111081,,,,66.0
1645111141,,,,66.0
1645111201,,,,66.0
1645111261,550095.895,3346.0,286.731,66.0
1645111321,,,,66.0
1645111381,,,,66.0
1645111441,,,,66.0
1645111501,,,,66.0
1645111561,550096.407,3546.0,286.731,66.0
1645111621,,,,66.0
1645111681,,,,66.0
1645111741,,,,66.0
1645111801,,,,66.0
1645111861,550096.407,3747.0,286.731,66.0
1645111921,,,,66.0
1645111981,,,,66.0
1645112041,,,,66.0
1645112101,,,,66.0
1645112162,550096.919,4015.0,286.731,66.0
1645112222,,,,66.0
1645112282,,,,66.0
1645112342,,,,66.0
1645112402,,,,66.0
1645112462,550096.919,4215.0,286.731,66.0
1645112522,,,,66.0
1645112582,,,,66.0
1645112642,,,,66.0
1645112702,,,,66.0
1645112762,550097.431,4416.0,286.731,66.0
1645112822,,,,66.0
1645112882,,,,66.0
1645112942,,,,66.0
1645113002,,,,66.0
1645113062,550097.431,4684.0,286.731,66.0
1645113122,,,,66.0
1645113183,,,,66.0
1645113243,,,,66.0
1645113303,,,,66.0
1645113363,550097.943,4885.0,286.731,66.0
1645113423,,,,66.0
1645113483,,,,66.0
1645113543,,,,66.0
1645113603,,,,66.0
1645113663,550097.943,5085.0,286.731,66.0
1645113723,,,,66.0
1645113783,,,,66.0
1645113843,,,,66.0
1645113903,,,,66.0
1645113963,550098.455,5353.0,286.731,68.0
1645114023,,,,68.0
1645114083,,,,68.0
1645114144,,,,68.0
1645114204,,,,68.0
1645114264,550098.455,5353.0,286.731,68.0
1645114324,,,,68.0
1645114384,,,,68.0
1645114444,,,,68.0
1645114504,,,,68.0
1645114564,550098.455,5353.0,286.731,68.0
1645114624,,,,68.0
1645114684,,,,68.0
1645114744,,,,68.0
1645114804,,,,68.0
1645114864,550098.455,5353.0,286.731,68.0
1645114924,,,,68.0
1645114984,,,,68.0
1645115044,,,,68.0
1645115105,,,,68.0
1645115165,550098.455,5353.0,286.731,68.0
1645115225,,,,68.0
1645115285,,,,68.0
1645115345,,,,68.0
1645115405,,,,68.0
1645115465,550098.455,5353.0,286.731,68.0
1645115525,,,,68.0
1645115585,,,,68.0
1645115645,,,,68.0
1645115705,,,,68.0
1645115765,550098.455,5353.0,286.731,68.0
1645115825,,,,68.0
1645115885,,,,68.0
1645115946,,,,68.0
1645116006,,,,68.0
1645116066,550098.455,5353.0,286.731,68.0
1645116126,,,,68.0
1645116186,,,,68.0
1645116246,,,,68.0
1645116306,,,,66.0
1645116366,550098.455,5353.0,286.731,68.0
1645116426,,,,68.0
1645116486,,,,68.0
1645116546,,,,68.0
1645116606,,,,68.0
1645116666,550098.455,5353.0,286.731,68.0
1645116726,,,,68.0
1645116786,,,,68.0
1645116846,,,,68.0
1645116907,,,,68.0
1645116967,550098.455,5353.0,286.731,68.0
1645117027,,,,68.0
1645117087,,,,68.0
1645117147,,,,68.0
1645117207,,,,68.0
1645117267,550098.455,5353.0,286.731,68.0
1645117327,,,,68.0
1645117387,,,,68.0
1645117447,,,,68.0
1645117507,,,,68.0
1645117567,550098.455,5353.0,286.731,68.0
1645117627,,,,68.0
1645117687,,,,68.0
1645117747,,,,68.0
1645117807,,,,68.0
1645117868,550098.455,5353.0,286.731,68.0
1645117928,,,,68.0
1645117988,,,,68.0
1645118048,,,,68.0
1645118108,,,,68.0
1645118168,550098.455,5353.0,286.731,68.0
1645118228,,,,68.0
1645118288,,,,68.0
1645118348,,,,68.0
1645118408,,,,68.0
1645118468,550098.455,5353.0,286.731,68.0
1645118528,,,,68.0
1645118588,,,,68.0
1645118648,,,,68.0
1645118708,,,,68.0
1645118767,550098.455,5353.0,286.731,68.0
1645118828,,,,68.0
1645118888,,,,68.0
1645118948,,,,68.0
1645119008,,,,68.0
1645119068,550098.455,5353.0,286.731,68.0
1645119128,,,,68.0
1645119188,,,,68.0
1645119248,,,,68.0
1645119308,,,,68.0
1645119368,550098.455,5353.0,286.731,68.0
1645119428,,,,68.0
1645119488,,,,68.0
1645119548,,,,68.0
1645119608,,,,68.0
1645119668,550098.455,5353.0,286.731,68.0
1645119728,,,,68.0
1645119789,,,,68.0
1645119849,,,,68.0
1645119909,,,,68.0
1645119969,550098.455,5353.0,286.731,68.0
1645120029,,,,68.0
1645120089,,,,68.0
1645120149,,,,68.0
1645120209,,,,68.0
1645120269,550098.455,5353.0,286.731,68.0
1645120329,,,,68.0
1645120389,,,,68.0
1645120449,,,,68.0
1645120509,,,,68.0
1645120569,550098.455,5353.0,286.731,68.0
1645120629,,,,68.0
1645120690,,,,68.0
1645120750,,,,68.0
1645120810,,,,68.0
1645120870,550098.455,5353.0,286.731,68.0
1645120930,,,,68.0
1645120990,,,,68.0
1645121050,,,,68.0
1645121110,,,,68.0
1645121170,550098.455,5353.0,286.731,68.0
1645121230,,,,68.0
1645121290,,,,68.0
1645121350,,,,68.0
1645121410,,,,68.0
1645121470,550098.455,5353.0,286.731,68.0
1645121530,,,,68.0
1645121590,,,,68.0
1645121651,,,,68.0
1645121711,,,,68.0
1645121771,550098.455,5353.0,286.731,68.0
1645121831,,,,68.0
1645121891,,,,68.0
1645121951,,,,68.0
1645122011,,,,68.0
1645122071,550098.455,5353.0,286.731,68.0
1645122131,,,,68.0
1645122191,,,,68.0
1645122251,,,,68.0
1645122311,,,,68.0
1645122371,550098.455,5353.0,286.731,68.0
1645122431,,,,68.0
1645122491,,,,68.0
1645122551,,,,68.0
1645122611,,,,68.0
1645122672,550098.455,5353.0,286.731,68.0
1645122732,,,,68.0
1645122792,,,,68.0
1645122852,,,,68.0
1645122912,,,,68.0
1645122972,550098.455,5353.0,286.731,68.0
1645123032,,,,68.0
1645123092,,,,68.0
1645123152,,,,68.0
1645123212,,,,68.0
1645123272,550098.455,5353.0,286.731,68.0
1645123332,,,,68.0
1645123392,,,,68.0
1645123452,,,,68.0
1645123512,,,,68.0
1645123573,550098.455,5353.0,286.731,68.0
1645123633,,,,68.0
1645123693,,,,68.0
1645123753,,,,68.0
1645123813,,,,68.0
1645123873,550098.455,5353.0,286.731,68.0
1645123933,,,,68.0
1645123993,,,,68.0
1645124053,,,,68.0
1645124113,,,,68.0
1645124173,550098.455,5353.0,286.731,68.0
1645124233,,,,68.0
1645124293,,,,68.0
1645124353,,,,68.0
1645124413,,,,68.0
1645124473,550098.455,5353.0,286.731,68.0
1645124533,,,,68.0
1645124594,,,,68.0
1645124654,,,,68.0
1645124714,,,,68.0
1645124774,550098.455,5353.0,286.731,68.0
1645124834,,,,68.0
1645124894,,,,68.0
1645124954,,,,68.0
1645125014,,,,68.0
1645125074,550098.455,5353.0,286.731,68.0
1645125134,,,,68.0
1645125194,,,,68.0
1645125254,,,,68.0
1645125314,,,,68.0
1645125374,550098.455,5353.0,286.731,68.0
1645125434,,,,68.0
1645125494,,,,68.0
1645125555,,,,68.0
1645125615,,,,68.0
1645125675,550098.455,5353.0,286.731,68.0
1645125735,,,,68.0
1645125795,,,,68.0
1645125855,,,,68.0
1645125915,,,,68.0
1645125975,550098.455,5353.0,286.731,68.0
1645126035,,,,68.0
1645126095,,,,68.0
1645126155,,,,68.0
1645126215,,,,68.0
1645126275,550098.455,5353.0,286.731,68.0
1645126335,,,,68.0
1645126395,,,,68.0
1645126455,,,,68.0
1645126516,,,,68.0
1645126576,550098.455,5353.0,286.731,68.0
1645126636,,,,68.0
1645126696,,,,68.0
1645126756,,,,68.0
1645126816,,,,68.0
1645126876,550098.455,5353.0,286.731,68.0
1645126936,,,,68.0
1645126996,,,,68.0
1645127056,,,,68.0
1645127116,,,,68.0
1645127176,550098.455,5353.0,286.731,68.0
1645127236,,,,68.0
1645127296,,,,68.0
1645127356,,,,68.0
1645127416,,,,68.0
1645127477,550098.455,5353.0,286.731,68.0
1645127537,,,,68.0
1645127597,,,,68.0
1645127657,,,,68.0
1645127717,,,,68.0
1645127777,550098.455,5353.0,286.731,68.0
1645127837,,,,68.0
1645127897,,,,68.0
1645127957,,,,68.0
1645128017,,,,68.0
1645128077,550098.455,5353.0,286.731,68.0
1645128137,,,,68.0
1645128197,,,,68.0
1645128257,,,,68.0
1645128317,,,,68.0
1645128378,550098.455,5353.0,286.731,68.0
1645128438,,,,68.0
1645128498,,,,68.0
1645128558,,,,68.0
1645128618,,,,68.0
1645128678,550098.455,5353.0,286.731,68.0
1645128738,,,,68.0
1645128798,,,,68.0
1645128858,,,,68.0
1645128918,,,,68.0
1645128978,550098.455,5353.0,286.731,68.0
1645129038,,,,68.0
1645129098,,,,68.0
1645129158,,,,68.0
1645129218,,,,68.0
1645129278,550098.455,5353.0,286.731,68.0
1645129339,,,,68.0
1645129399,,,,68.0
1645129459,,,,68.0
1645129519,,,,68.0
1645129578,550098.455,5353.0,286.731,68.0
1645129638,,,,68.0
1645129698,,,,68.0
1645129758,,,,68.0
1645129818,,,,68.0
1645129878,550098.455,5286.0,286.731,68.0
1645129938,,,,68.0
1645129998,,,,68.0
1645130058,,,,68.0
1645130118,,,,68.0
1645130178,550098.455,5353.0,286.731,68.0
1645130238,,,,68.0
1645130299,,,,68.0
1645130359,,,,68.0
1645130419,,,,68.0
1645130479,550098.455,5353.0,286.731,68.0
1645130539,,,,68.0
1645130599,,,,68.0
1645130659,,,,68.0
1645130719,,,,68.0
1645130779,550098.455,5353.0,286.731,68.0
1645130839,,,,68.0
1645130899,,,,68.0
1645130959,,,,68.0
1645131019,,,,68.0
1645131079,550098.455,5353.0,286.731,68.0
1645131139,,,,68.0
1645131199,,,,68.0
1645131260,,,,68.0
1645131320,,,,68.0
1645131380,550098.455,5353.0,286.731,68.0
1645131440,,,,68.0
1645131500,,,,68.0
1645131560,,,,68.0
1645131620,,,,68.0
1645131680,550098.455,5353.0,286.731,68.0
1645131740,,,,68.0
1645131800,,,,68.0
1645131860,,,,68.0
1645131920,,,,68.0
1645131980,550098.455,5353.0,286.731,68.0
1645132040,,,,68.0
1645132100,,,,68.0
1645132160,,,,68.0
1645132221,,,,68.0
1645132281,550098.455,5353.0,286.731,68.0
1645132341,,,,68.0
1645132401,,,,68.0
1645132461,,,,68.0
1645132521,,,,68.0
1645132581,550098.455,5353.0,286.731,68.0
1645132641,,,,68.0
1645132701,,,,68.0
1645132761,,,,68.0
1645132821,,,,68.0
1645132881,550098.455,5353.0,286.731,68.0
1645132941,,,,68.0
1645133001,,,,68.0
1645133061,,,,68.0
1645133122,,,,68.0
1645133182,550098.455,5353.0,286.731,68.0
1645133242,,,,68.0
1645133302,,,,68.0
1645133362,,,,68.0
1645133422,,,,68.0
1645133482,550098.455,5353.0,286.731,68.0
1645133542,,,,68.0
1645133602,,,,68.0
1645133662,,,,68.0
1645133722,,,,68.0
1645133782,550098.455,5353.0,286.731,68.0
1645133842,,,,68.0
1645133902,,,,68.0
1645133962,,,,68.0
1645134023,,,,68.0
1645134083,550098.455,5353.0,286.731,68.0
1645134143,,,,68.0
1645134203,,,,68.0
1645134263,,,,68.0
1645134323,,,,68.0
1645134383,550098.455,5353.0,286.731,68.0
1645134443,,,,68.0
1645134503,,,,68.0
1645134563,,,,68.0
1645134623,,,,68.0
1645134683,550098.455,5353.0,286.731,68.0
1645134743,,,,68.0
1645134803,,,,68.0
1645134863,,,,68.0
1645134923,,,,68.0
1645134984,550098.455,5353.0,286.731,68.0
1645135044,,,,68.0
1645135104,,,,68.0
1645135164,,,,68.0
1645135224,,,,67.0
1645135245,,,,67.0
1645135284,550098.455,5286.0,286.744,67.0
1645135344,,,,67.0
1645135404,,,,67.0
1645135464,,,,67.0
1645135524,,,,67.0
1645135584,550098.455,5286.0,286.793,67.0
1645135644,,,,67.0
1645135704,,,,67.0
1645135764,,,,67.0
1645135824,,,,67.0
1645135885,550098.455,5219.0,286.845,67.0
1645135945,,,,67.0
1645136005,,,,67.0
1645136065,,,,67.0
1645136125,,,,67.0
1645136185,550098.455,5085.0,286.954,67.0
1645136245,,,,67.0
1645136305,,,,67.0
1645136365,,,,67.0
1645136425,,,,67.0
1645136485,550098.455,5019.0,287.012,67.0
1645136545,,,,67.0
1645136605,,,,67.0
1645136665,,,,67.0
1645136725,,,,67.0
1645136785,550098.455,4952.0,287.061,67.0
1645136845,,,,67.0
1645136905,,,,67.0
1645136965,,,,67.0
1645137026,,,,67.0
1645137086,550098.455,4885.0,287.133,67.0
1645137146,,,,67.0
1645137206,,,,67.0
1645137266,,,,67.0
1645137326,,,,67.0
1645137386,550098.455,4818.0,287.18,67.0
1645137446,,,,67.0
1645137506,,,,67.0
1645137566,,,,67.0
1645137626,,,,67.0
1645137686,550098.455,4818.0,287.225,67.0
1645137746,,,,67.0
1645137806,,,,67.0
1645137866,,,,67.0
1645137926,,,,67.0
1645137987,550098.455,4751.0,287.268,67.0
1645138047,,,,67.0
1645138107,,,,67.0
1645138167,,,,67.0
1645138227,,,,67.0
1645138287,550098.455,4684.0,287.312,67.0
1645138347,,,,67.0
1645138407,,,,67.0
1645138467,,,,67.0
1645138527,,,,67.0
1645138587,550098.455,4684.0,287.36,67.0
1645138647,,,,67.0
1645138707,,,,67.0
1645138767,,,,67.0
1645138827,,,,67.0
1645138888,550098.455,4550.0,287.448,67.0
1645138948,,,,67.0
1645139008,,,,67.0
1645139068,,,,67.0
1645139128,,,,67.0
1645139188,550098.455,4483.0,287.543,67.0
1645139248,,,,67.0
1645139308,,,,67.0
1645139368,,,,67.0
1645139428,,,,67.0
1645139488,550098.455,4416.0,287.588,67.0
1645139548,,,,67.0
1645139608,,,,67.0
1645139668,,,,67.0
1645139728,,,,67.0
1645139788,550098.455,4416.0,287.62,67.0
1645139848,,,,67.0
1645139909,,,,67.0
1645139969,,,,67.0
1645140029,,,,67.0
1645140089,550098.455,4349.0,287.649,67.0
1645140149,,,,67.0
1645140209,,,,67.0
1645140269,,,,67.0
1645140328,,,,67.0
1645140388,550098.455,4349.0,287.663,67.0
1645140448,,,,66.0
1645140508,,,,66.0
1645140568,,,,66.0
1645140628,,,,66.0
1645140688,550098.455,4349.0,287.663,66.0
1645140748,,,,66.0
1645140808,,,,66.0
1645140869,,,,66.0
1645140929,,,,66.0
1645140989,550098.455,4416.0,287.663,66.0
1645141049,,,,66.0
1645141109,,,,66.0
1645141169,,,,66.0
1645141229,,,,66.0
1645141289,550098.455,4416.0,287.663,66.0
1645141349,,,,66.0
1645141409,,,,66.0
1645141469,,,,66.0
1645141529,,,,66.0
1645141589,550098.455,4483.0,287.663,66.0
1645141649,,,,66.0
1645141710,,,,66.0
1645141769,,,,66.0
1645141830,,,,66.0
1645141890,550098.455,4483.0,287.663,66.0
1645141950,,,,66.0
1645142010,,,,66.0
1645142070,,,,66.0
1645142072,,,,66.0
1645142078,,,,66.0
1645142080,,,,66.0
1645142130,,,,66.0
1645142190,550098.455,4550.0,287.663,66.0
1645142250,,,,66.0
1645142310,,,,66.0
1645142370,,,,66.0
1645142430,,,,66.0
1645142490,550098.455,4550.0,287.663,66.0
1645142550,,,,66.0
1645142610,,,,66.0
1645142670,,,,66.0
1645142730,,,,66.0
1645142791,550098.455,4550.0,287.663,66.0
1645142851,,,,66.0
1645142911,,,,66.0
1645142971,,,,66.0
1645143031,,,,66.0
1645143091,550098.455,4617.0,287.663,66.0
1645143151,,,,66.0
1645143211,,,,66.0
1645143271,,,,66.0
1645143331,,,,66.0
1645143391,550098.455,4617.0,287.663,66.0
1645143451,,,,66.0
1645143511,,,,66.0
1645143571,,,,66.0
1645143631,,,,66.0
1645143691,550098.455,4684.0,287.663,66.0
1645143752,,,,66.0
1645143812,,,,66.0
1645143872,,,,66.0
1645143932,,,,66.0
1645143992,550098.455,4684.0,287.663,66.0
1645144052,,,,66.0
1645144112,,,,66.0
1645144172,,,,66.0
1645144232,,,,66.0
1645144292,550098.967,4751.0,287.663,66.0
1645144352,,,,66.0
1645144412,,,,66.0
1645144472,,,,66.0
1645144532,,,,66.0
1645144592,550098.967,4751.0,287.663,66.0
1645144652,,,,66.0
1645144713,,,,66.0
1645144773,,,,66.0
1645144833,,,,66.0
1645144893,550098.967,4818.0,287.663,66.0
1645144953,,,,66.0
1645145013,,,,66.0
1645145073,,,,66.0
1645145133,,,,66.0
1645145193,550098.967,4885.0,287.663,66.0
1645145253,,,,66.0
1645145313,,,,66.0
1645145373,,,,66.0
1645145433,,,,66.0
1645145493,550098.967,4952.0,287.663,66.0
1645145553,,,,66.0
1645145613,,,,66.0
1645145674,,,,66.0
1645145734,,,,66.0
1645145794,550098.967,5019.0,287.663,66.0
1645145854,,,,66.0
1645145914,,,,66.0
1645145974,,,,66.0
1645146034,,,,66.0
1645146094,550098.967,5085.0,287.663,66.0
1645146154,,,,66.0
1645146214,,,,66.0
1645146274,,,,66.0
1645146334,,,,66.0
1645146394,550098.967,5152.0,287.663,66.0
1645146454,,,,66.0
1645146514,,,,66.0
1645146575,,,,66.0
1645146635,,,,66.0
1645146695,550099.479,5219.0,287.663,66.0
1645146755,,,,66.0
1645146815,,,,66.0
1645146875,,,,66.0
1645146935,,,,66.0
1645146995,550099.479,5286.0,287.663,66.0
1645147055,,,,66.0
1645147115,,,,66.0
1645147175,,,,66.0
1645147235,,,,66.0
1645147295,550099.479,5353.0,287.663,66.0
1645147355,,,,66.0
1645147415,,,,66.0
1645147475,,,,66.0
1645147536,,,,66.0
1645147596,550099.479,5420.0,287.663,66.0
1645147656,,,,66.0
1645147716,,,,66.0
1645147776,,,,66.0
1645147836,,,,66.0
