time,instanceElectricity,instanceCurrents,instanceCurrentsT,normalUsage,reverseUsage,daySin,weekSin
1643745000,23.06755797,0.002064114,3.44E-214,4455.807407,1.3,-0.887010833,-0.869125219
1643745060,23.774176,0,0,4455.806681,1.3,-0.884987637,-0.868816755
1643745120,18.29696757,0.029511159,2.60E-215,4455.805925,1.3,-0.882947593,-0.868507953
1643745180,41.6962481,0,0,4455.805149,1.3,-0.880890738,-0.868198814
1643745240,68.54604855,0.656143156,1.85E-216,4455.804363,1.3,-0.878817113,-0.867889338
1643745300,65.49068274,1.07858134,0,4455.803577,1.3,-0.876726756,-0.867579525
1643745360,65.5998782,0.980408129,1.27E-217,4455.802801,1.3,-0.874619707,-0.867269374
1643745420,68.98787893,1.00338193,0,4455.802045,1.3,-0.872496007,-0.866958887
1643745480,63.31922788,1.006376155,9.61E-219,4455.80132,1.3,-0.870355696,-0.866648063
1643745540,68.99697203,0.971504045,0,4455.800635,1.3,-0.868198814,-0.866336901
1643745600,63.27674298,1.107608151,6.85E-220,4455.8,1.3,-0.866025404,-0.866025404
1643745660,31.25717908,0.344026315,0,4455.799424,1.3,-0.863835505,-0.86571357
1643745720,19.6420324,0,4.92E-221,4455.798907,1.3,-0.86162916,-0.865401399
1643745780,24.51177179,0.021160663,0,4455.798446,1.3,-0.859406411,-0.865088892
1643745840,21.9700416,0,3.53E-222,4455.79804,1.3,-0.857167301,-0.864776049
1643745900,23.16561876,0.001519268,0,4455.797686,1.3,-0.854911871,-0.864462871
1643745960,23.29742997,0,2.54E-223,4455.797383,1.3,-0.852640164,-0.864149356
1643746020,22.48719507,0.000109082,0,4455.797128,1.3,-0.850352225,-0.863835505
1643746080,24.39991965,0,1.82E-224,4455.79692,1.3,-0.848048096,-0.863521319
1643746140,23.62143591,7.89E-06,0,4455.796756,1.3,-0.845727822,-0.863206797
1643746200,23.2984717,0,1.31E-225,4455.796635,1.3,-0.843391446,-0.86289194
1643746260,23.57501792,1.33E-06,0,4455.796554,1.3,-0.841039013,-0.862576748
1643746320,22.65936274,0,9.82E-227,4455.796511,1.3,-0.838670568,-0.86226122
1643746380,23.70760887,1.05E-05,0,4455.796505,1.3,-0.836286156,-0.861945358
1643746440,22.85395386,0,7.06E-228,4455.796533,1.3,-0.833885822,-0.86162916
1643746500,23.38682039,0.000149096,0,4455.796594,1.3,-0.831469612,-0.861312628
1643746560,24.33990323,0,5.04E-229,4455.796684,1.3,-0.829037573,-0.860995761
1643746620,22.17676319,0.002073577,0,4455.796803,1.3,-0.826589749,-0.86067856
1643746680,25.73824864,0,3.46E-230,4455.796948,1.3,-0.824126189,-0.860361024
1643746740,20.89255858,0.02951464,0,4455.797118,1.3,-0.821646938,-0.860043154
1643746800,27.17373128,0,2.60E-231,4455.797309,1.3,-0.819152044,-0.85972495
1643746860,60.30756773,0.636882764,0,4455.797521,1.3,-0.816641555,-0.859406412
1643746920,70.45068693,1.08225531,1.86E-232,4455.797751,1.3,-0.814115518,-0.859087539
1643746980,64.0613267,0.977767291,0,4455.797997,1.3,-0.811573982,-0.858768333
1643747040,69.44674462,1.006736954,1.40E-233,4455.798257,1.3,-0.809016994,-0.858448794
1643747100,67.03367928,0.996355603,0,4455.798529,1.3,-0.806444604,-0.85812892
1643747160,65.14792824,1.0083309,9.61E-235,4455.798811,1.3,-0.803856861,-0.857808714
1643747220,71.52894632,0.970335559,0,4455.799101,1.3,-0.801253813,-0.857488174
1643747280,49.52931772,1.11280958,7.19E-236,4455.799398,1.3,-0.79863551,-0.857167301
1643747340,21.19934889,0.370202636,0,4455.799698,1.3,-0.796002003,-0.856846095
1643747400,23.68718842,0,4.95E-237,4455.8,1.3,-0.79335334,-0.856524555
1643747460,24.82687436,0.022492631,0,4455.800302,1.3,-0.790689574,-0.856202684
1643747520,22.59389279,0,3.55E-238,4455.800602,1.3,-0.788010754,-0.855880479
1643747580,24.51390599,0.001618935,0,4455.800898,1.3,-0.785316931,-0.855557942
1643747640,23.0015243,0,2.66E-239,4455.801188,1.3,-0.782608157,-0.855235072
1643747700,24.14257764,0.000115367,0,4455.80147,1.3,-0.779884483,-0.854911871
1643747760,23.55679087,0,1.92E-240,4455.801741,1.3,-0.777145961,-0.854588337
1643747820,23.75846138,8.60E-06,0,4455.802001,1.3,-0.774392644,-0.854264471
1643747880,23.78094509,0,1.31E-241,4455.802246,1.3,-0.771624583,-0.853940273
1643747940,23.58042034,4.15E-07,0,4455.802475,1.3,-0.768841832,-0.853615743
1643748000,23.97952187,6.01E-07,9.80E-243,4455.802686,1.3,-0.766044443,-0.853290882
1643748060,23.31415682,0,0,4455.802877,1.3,-0.76323247,-0.852965689
1643748120,24.35699462,1.07E-05,7.03E-244,4455.803046,1.3,-0.760405966,-0.852640164
1643748180,22.92589112,0,0,4455.803191,1.3,-0.757564984,-0.852314309
1643748240,24.41932016,0.000148612,5.05E-245,4455.803309,1.3,-0.75470958,-0.851988122
1643748300,23.58175597,0,0,4455.803399,1.3,-0.751839807,-0.851661604
1643748360,23.44496434,0.002069916,3.63E-246,4455.803459,1.3,-0.748955721,-0.851334755
1643748420,24.93323776,0,0,4455.803487,1.3,-0.746057375,-0.851007576
1643748480,19.61974527,0.028830206,2.60E-247,4455.80348,1.3,-0.743144825,-0.850680066
1643748540,40.64485878,0,0,4455.803437,1.3,-0.740218127,-0.850352225
1643748600,69.39072912,0.617552975,1.87E-248,4455.803356,1.3,-0.737277337,-0.850024054
1643748660,67.36832821,1.085383895,0,4455.803235,1.3,-0.734322509,-0.849695553
1643748720,65.57492863,0.976755429,1.40E-249,4455.803071,1.3,-0.731353702,-0.849366721
1643748780,69.0322733,1.004110025,0,4455.802864,1.3,-0.72837097,-0.84903756
1643748840,63.63495041,1.005999836,1.00E-250,4455.802609,1.3,-0.725374371,-0.848708068
1643748900,68.88850653,0.97230153,0,4455.802307,1.3,-0.722363962,-0.848378247
1643748960,65.49701086,1.102696255,6.87E-252,4455.801954,1.3,-0.7193398,-0.848048096
1643749020,32.57378248,0.393578832,0,4455.801549,1.3,-0.716301943,-0.847717616
1643749080,19.47827667,0,4.92E-253,4455.80109,1.3,-0.713250449,-0.847386806
1643749140,25.06798868,0.022455167,0,4455.800574,1.3,-0.710185376,-0.847055667
1643749200,21.78375898,0,3.72E-254,4455.8,1.3,-0.707106781,-0.846724199
1643749260,23.45127317,0.001663839,0,4455.799368,1.3,-0.704014724,-0.846392402
1643749320,22.92385598,0,2.65E-255,4455.798685,1.3,-0.700909264,-0.846060276
1643749380,22.63743653,0.000119457,0,4455.797962,1.3,-0.69779046,-0.845727822
1643749440,23.47599518,0,1.90E-256,4455.797209,1.3,-0.69465837,-0.845395038
1643749500,22.58662149,8.56E-06,0,4455.796435,1.3,-0.691513056,-0.845061927
1643749560,23.82989123,0,1.36E-257,4455.795652,1.3,-0.688354576,-0.844728487
1643749620,22.3113589,4.12E-07,0,4455.794869,1.3,-0.68518299,-0.844394719
1643749680,23.57849136,5.97E-07,9.80E-259,4455.794096,1.3,-0.68199836,-0.844060622
1643749740,23.33107693,0,0,4455.793343,1.3,-0.678800746,-0.843726198
1643749800,23.19099024,1.06E-05,7.04E-260,4455.79262,1.3,-0.675590208,-0.843391446
1643749860,23.01671207,0,0,4455.791937,1.3,-0.672366807,-0.843056366
1643749920,23.21925106,0.000150603,5.25E-261,4455.791305,1.3,-0.669130606,-0.842720959
1643749980,24.72945655,0,0,4455.790733,1.3,-0.665881666,-0.842385224
1643750040,21.2541237,0.002055264,3.64E-262,4455.790231,1.3,-0.662620048,-0.842049162
1643750100,26.07035713,0,0,4455.78981,1.3,-0.659345815,-0.841712772
1643750160,20.8946589,0.027296317,2.55E-263,4455.78948,1.3,-0.656059029,-0.841376056
1643750220,26.54762625,0,0,4455.78925,1.3,-0.652759752,-0.841039013
1643750280,61.58267754,0.598057527,1.87E-264,4455.789131,1.3,-0.649448048,-0.840701643
1643750340,69.31691589,1.088353298,0,4455.789133,1.3,-0.64612398,-0.840363946
1643750400,64.34810513,0.976191317,1.34E-265,4455.789266,1.3,-0.64278761,-0.840025923
1643750460,68.10371368,1.006881433,0,4455.789539,1.3,-0.639439002,-0.839687574
1643750520,67.62759042,0.996282952,9.63E-267,4455.789963,1.3,-0.63607822,-0.839348898
1643750580,64.79660855,1.007986761,0,4455.790549,1.3,-0.632705329,-0.839009896
1643750640,66.91928858,0.971770004,6.93E-268,4455.791305,1.3,-0.629320391,-0.838670568
1643750700,64.81843447,1.106945328,0,4455.792243,1.3,-0.625923472,-0.838330914
1643750760,33.82305264,0.430661646,5.31E-269,4455.793372,1.3,-0.622514637,-0.837990935
1643750820,18.72450923,0,0,4455.794702,1.3,-0.619093949,-0.83765063
1643750880,25.75315618,0.024684349,3.81E-270,4455.796243,1.3,-0.615661475,-0.837309999
1643750940,21.37826493,0,0,4455.798006,1.3,-0.61221728,-0.836969043
1643751000,23.39563148,0.001709134,2.64E-271,4455.8,1.3,-0.608761429,-0.836627762
1643751060,22.94088843,0,0,4455.802231,1.3,-0.605293988,-0.836286156
1643751120,21.71731695,0.000122711,1.89E-272,4455.804688,1.3,-0.601815023,-0.835944225
1643751180,24.28303278,0,0,4455.807355,1.3,-0.598324601,-0.835601969
1643751240,22.05330434,8.81E-06,1.36E-273,4455.810214,1.3,-0.594822787,-0.835259388
1643751300,24.20085447,0,0,4455.813252,1.3,-0.591309648,-0.834916483
1643751360,23.05151952,6.87E-07,9.76E-275,4455.81645,1.3,-0.587785252,-0.834573254
1643751420,22.4300829,0,0,4455.819794,1.3,-0.584249666,-0.8342297
1643751480,23.79363164,8.02E-07,7.01E-276,4455.823268,1.3,-0.580702956,-0.833885822
1643751540,22.44237224,0,0,4455.826855,1.3,-0.57714519,-0.83354162
1643751600,23.90507089,1.05E-05,5.03E-277,4455.830539,1.3,-0.573576436,-0.833197094
1643751660,22.36547144,0,0,4455.834304,1.3,-0.569996763,-0.832852245
1643751720,24.73723591,0.000146772,3.62E-278,4455.838135,1.3,-0.566406237,-0.832507072
1643751780,22.87252792,0,0,4455.842015,1.3,-0.562804928,-0.832161575
1643751840,21.6262579,0.002027468,2.67E-279,4455.845929,1.3,-0.559192903,-0.831815755
1643751900,25.17550816,0,0,4455.849859,1.3,-0.555570233,-0.831469612
1643751960,17.21894277,0.02770654,1.85E-280,4455.853791,1.3,-0.551936985,-0.831123146
1643752020,40.29951858,0,0,4455.857709,1.3,-0.54829323,-0.830776357
1643752080,69.99176757,0.559715272,1.38E-281,4455.861595,1.3,-0.544639035,-0.830429245
1643752140,66.50782954,1.093593142,0,4455.865434,1.3,-0.540974471,-0.830081811
1643752200,67.26444531,0.974787161,9.88E-283,4455.869211,1.3,-0.537299608,-0.829734054
1643752260,66.68840323,1.007258214,0,4455.872909,1.3,-0.533614516,-0.829385974
1643752320,66.62767441,0.996179984,7.09E-284,4455.876512,1.3,-0.529919264,-0.829037573
1643752380,65.88366399,1.00802185,0,4455.880004,1.3,-0.526213924,-0.828688849
1643752440,67.7724247,0.971271634,5.27E-285,4455.88337,1.3,-0.522498565,-0.828339803
1643752500,66.13667198,1.102269789,0,4455.886592,1.3,-0.518773258,-0.827990435
1643752560,33.4999121,0.442359476,3.66E-286,4455.889656,1.3,-0.515038075,-0.827640746
1643752620,19.44074885,0,0,4455.892544,1.3,-0.511293086,-0.827290735
1643752680,25.32257662,0.024894914,2.60E-287,4455.895242,1.3,-0.507538363,-0.826940403
1643752740,21.14646441,0,0,4455.897732,1.3,-0.503773977,-0.826589749
1643752800,23.11637114,0.001806331,1.88E-288,4455.9,1.3,-0.5,-0.826238774
1643752860,23.07366056,0,0,4455.902033,1.3,-0.496216504,-0.825887478
1643752920,22.62593889,0.000129713,1.35E-289,4455.903836,1.3,-0.49242356,-0.825535862
1643752980,24.07599743,0,0,4455.90542,1.3,-0.488621242,-0.825183924
1643753040,22.85977412,9.69E-06,1.00E-290,4455.906793,1.3,-0.48480962,-0.824831666
1643753100,22.95484374,0,0,4455.907965,1.3,-0.480988769,-0.824479088
1643753160,23.01572475,1.45E-06,7.21E-292,4455.908947,1.3,-0.47715876,-0.824126189
1643753220,23.49975826,0,0,4455.909746,1.3,-0.473319667,-0.823772969
1643753280,24.18221254,1.06E-05,5.19E-293,4455.910374,1.3,-0.469471563,-0.82341943
1643753340,23.35263269,0,0,4455.910839,1.3,-0.46561452,-0.823065571
1643753400,23.70358155,0.000141187,3.55E-294,4455.911151,1.3,-0.461748613,-0.822711392
1643753460,24.11399705,0,0,4455.91132,1.3,-0.457873915,-0.822356894
1643753520,22.47016937,0.002056315,2.67E-295,4455.911355,1.3,-0.4539905,-0.822002075
1643753580,25.32842933,0,0,4455.911265,1.3,-0.450098441,-0.821646938
1643753640,21.37836046,0.028140047,1.85E-296,4455.911061,1.3,-0.446197813,-0.821291481
1643753700,24.41911322,0,0,4455.910752,1.3,-0.44228869,-0.820935705
1643753760,55.13426118,0.558991451,1.33E-297,4455.910347,1.3,-0.438371147,-0.820579611
1643753820,70.2788162,1.093973322,0,4455.909856,1.3,-0.434445257,-0.820223197
1643753880,64.07253747,0.973859084,9.87E-299,4455.909289,1.3,-0.430511097,-0.819866465
1643753940,68.04742444,1.007186966,0,4455.908655,1.3,-0.42656874,-0.819509414
1643754000,67.29275699,0.996172387,6.86E-300,4455.907964,1.3,-0.422618262,-0.819152044
1643754060,64.85895467,1.008177658,0,4455.907224,1.3,-0.418659738,-0.818794357
1643754120,72.10344638,0.971978646,5.04E-301,4455.906447,1.3,-0.414693243,-0.818436351
1643754180,52.26430834,1.103934404,0,4455.905641,1.3,-0.410718853,-0.818078027
1643754240,22.42295604,0.460580035,3.62E-302,4455.904816,1.3,-0.406736643,-0.817719386
1643754300,22.91735728,0,0,4455.903981,1.3,-0.40274669,-0.817360426
1643754360,24.73209222,0.02577148,2.60E-303,4455.903147,1.3,-0.398749069,-0.817001149
1643754420,22.54020229,0,0,4455.902322,1.3,-0.394743856,-0.816641555
1643754480,24.37776293,0.001850309,1.87E-304,4455.901516,1.3,-0.390731128,-0.816281644
1643754540,23.27576679,0,0,4455.900739,1.3,-0.386710962,-0.815921415
1643754600,23.79003105,0.00013285,1.34E-305,4455.9,1.3,-0.382683432,-0.815560869
1643754660,23.36811897,0,0,4455.899308,1.3,-0.378648617,-0.815200006
1643754720,22.86632265,9.59E-06,9.62E-307,4455.898663,1.3,-0.374606593,-0.814838827
1643754780,22.69911934,0,0,4455.898066,1.3,-0.370557438,-0.814477331
1643754840,22.82402215,1.44E-06,6.91E-308,4455.897517,1.3,-0.366501227,-0.814115518
1643754900,22.58637042,0,0,4455.897016,1.3,-0.362438038,-0.81375339
1643754960,22.85001185,1.07E-05,0.00E+00,4455.896563,1.3,-0.35836795,-0.813390945
1643755020,22.82588242,0,0,4455.896157,1.3,-0.354291038,-0.813028184
1643755080,22.94604597,0.000146461,3.56893483577353e-310,4455.8958,1.3,-0.350207381,-0.812665107
1643755140,24.61555679,0,0,4455.89549,1.3,-0.346117057,-0.812301714
1643755200,22.2178156,0.002016503,2.6160914438267e-311,4455.895227,1.3,-0.342020143,-0.811938006
1643755260,25.21674048,0,0,4455.895013,1.3,-0.337916718,-0.811573982
1643755320,22.15122932,0.027623448,1.82201562365551e-312,4455.894846,1.3,-0.333806859,-0.811209643
1643755380,24.35620369,0,0,4455.894728,1.3,-0.329690645,-0.810844989
1643755440,56.20675817,0.511457082,1.33120250588766e-313,4455.894656,1.3,-0.325568154,-0.810480019
1643755500,70.37783822,1.100360566,0,4455.894633,1.3,-0.321439465,-0.810114735
1643755560,64.62551138,0.972985285,9.67747578395784e-315,4455.894657,1.3,-0.317304656,-0.809749136
1643755620,68.76171915,1.007698296,0,4455.894729,1.3,-0.313163806,-0.809383222
1643755680,66.84858698,0.996221532,6.94873039710967e-316,4455.894849,1.3,-0.309016994,-0.809016994
1643755740,65.40081579,1.007415575,0,4455.895016,1.3,-0.304864299,-0.808650452
1643755800,71.38821267,0.974116168,4.98619646525224e-317,4455.895231,1.3,-0.3007058,-0.808283595
1643755860,53.00827739,1.096119752,0,4455.895494,1.3,-0.296541575,-0.807916425
1643755920,21.63509992,0.507854597,3.94112213162396e-318,4455.895804,1.3,-0.292371705,-0.80754894
1643755980,21.95347595,0,0,4455.896162,1.3,-0.288196268,-0.807181142
1643756040,25.85384937,0.025112061,2.4411783561016e-319,4455.896567,1.3,-0.284015345,-0.80681303
1643756100,21.16140968,0,0,4455.89702,1.3,-0.279829014,-0.806444604
1643756160,25.78273031,0.001769905,4.44165015611281e-321,4455.897521,1.3,-0.275637356,-0.806075865
1643756220,22.20216756,0,2.45056560337258e-321,4455.89807,1.3,-0.27144045,-0.805706813
1643756280,23.65649305,0.000127342,4.44165015611281e-321,4455.898665,1.3,-0.267238376,-0.805337448
1643756340,23.85300067,0,0,4455.899309,1.3,-0.263031214,-0.80496777
1643756400,20.9196768,9.30E-06,2.96439387504748e-322,4455.9,1.3,-0.258819045,-0.80459778
1643756460,25.82271414,0,0,4455.900741,1.3,-0.254601948,-0.804227476
1643756520,20.38883007,4.74E-07,0,4455.901542,1.3,-0.250380004,-0.803856861
1643756580,24.689045,4.97E-07,0,4455.902416,1.3,-0.246153293,-0.803485932
1643756640,22.47843617,0,0,4455.903375,1.3,-0.241921896,-0.803114692
1643756700,21.71412858,9.17E-06,0,4455.904433,1.3,-0.237685892,-0.80274314
1643756760,26.05039668,0,0,4455.905602,1.3,-0.233445364,-0.802371275
1643756820,17.9646777,0.000127818,0,4455.906895,1.3,-0.229200391,-0.801999099
1643756880,29.6249724,0,0,4455.908324,1.3,-0.224951054,-0.801626612
1643756940,16.67742661,0.001780281,0,4455.909902,1.3,-0.220697435,-0.801253813
1643757000,25.68079871,0,0,4455.911643,1.3,-0.216439614,-0.800880702
1643757060,22.94131056,0.024044372,0,4455.913558,1.3,-0.212177672,-0.800507281
1643757120,12.8007833,0,0,4455.91566,1.3,-0.207911691,-0.800133548
1643757180,73.25067479,0.47038243,0,4455.917962,1.3,-0.203641751,-0.799759504
1643757240,36.37102411,1.210848339,0,4455.920476,1.3,-0.199367934,-0.79938515
1643757300,162.2582854,0.555835196,0,4455.923216,1.3,-0.195090322,-0.799010485
1643757360,424.4891204,2.969976441,0,4455.926195,1.3,-0.190808995,-0.79863551
1643757420,408.0200715,5.409304328,0,4455.929424,1.3,-0.186524036,-0.798260224
1643757480,410.4970517,4.887023679,0,4455.932916,1.3,-0.182235526,-0.797884629
1643757540,475.973769,5.029851202,0,4455.936685,1.3,-0.177943545,-0.797508723
1643757600,437.7149198,4.992017135,0,4455.940742,1.3,-0.173648178,-0.797132507
1643757660,428.4845176,5.002073799,0,4455.945101,1.3,-0.169349504,-0.796755982
1643757720,428.0580279,4.999448232,0,4455.949775,1.3,-0.165047606,-0.796379147
1643757780,429.8971156,5.000104912,0,4455.954775,1.3,-0.160742566,-0.796002003
1643757840,435.0433347,5.000143706,0,4455.960115,1.3,-0.156434465,-0.795624549
1643757900,440.104088,4.9993307,0,4455.965807,1.3,-0.152123386,-0.795246786
1643757960,453.5567761,5.002648118,0,4455.971865,1.3,-0.147809411,-0.794868714
1643758020,453.5135512,4.99039113,0,4455.9783,1.3,-0.143492622,-0.794490334
1643758080,458.2437836,5.035797722,0,4455.985126,1.3,-0.139173101,-0.794111644
1643758140,462.9219879,4.866417981,0,4455.992355,1.3,-0.13485093,-0.793732647
1643758200,464.9552454,5.611442391,0,4456,1.3,-0.130526192,-0.79335334
1643758260,473.0568264,5.499909678,0,4456.008067,1.3,-0.126198969,-0.792973726
1643758320,473.6747982,5.438900378,0,4456.016533,1.3,-0.121869343,-0.792593803
1643758380,448.6224774,5.696452912,0,4456.025371,1.3,-0.117537397,-0.792213573
1643758440,429.0117827,4.768529627,0,4456.034552,1.3,-0.113203214,-0.791833034
1643758500,462.4574322,5.52177059,0,4456.044048,1.3,-0.108866875,-0.791452188
1643758560,496.2135906,6.071781431,0,4456.053829,1.3,-0.104528463,-0.791071035
1643758620,483.4607574,6.065385069,0,4456.063867,1.3,-0.100188062,-0.790689574
1643758680,463.0151509,5.539594193,0,4456.074134,1.3,-0.095845753,-0.790307806
1643758740,452.6679558,4.888249257,0,4456.084601,1.3,-0.091501619,-0.78992573
1643758800,462.768565,5.045646618,0,4456.095239,1.3,-0.087155743,-0.789543348
1643758860,468.6371098,4.922927257,0,4456.10602,1.3,-0.082808208,-0.789160659
1643758920,528.7811024,5.384669214,0,4456.116915,1.3,-0.078459096,-0.788777664
1643758980,609.9305901,6.575827065,0,4456.127896,1.3,-0.07410849,-0.788394362
1643759040,585.6803698,7.074273769,0,4456.138934,1.3,-0.069756474,-0.788010754
1643759100,651.8378123,6.978480739,0,4456.150001,1.3,-0.065403129,-0.787626839
1643759160,657.815638,7.009481869,0,4456.161068,1.3,-0.06104854,-0.787242619
1643759220,602.3317098,6.982140705,0,4456.172106,1.3,-0.056692788,-0.786858092
1643759280,639.669105,7.061852494,0,4456.183087,1.3,-0.052335956,-0.78647326
1643759340,497.7049875,6.668819691,0,4456.193983,1.3,-0.047978129,-0.786088122
1643759400,686.8912716,5.41279467,0,4456.204763,1.3,-0.043619387,-0.785702679
1643759460,1074.267804,8.339853482,0,4456.215402,1.3,-0.039259816,-0.785316931
1643759520,1087.814715,11.47816177,0,4456.225868,1.3,-0.034899497,-0.784930877
1643759580,1003.691357,10.98898091,0,4456.236135,1.3,-0.030538513,-0.784544519
1643759640,799.9077889,10.46414783,0,4456.246173,1.3,-0.026176948,-0.784157855
1643759700,615.6028341,10.3235135,0,4456.255954,1.3,-0.021814885,-0.783770887
1643759760,441.0162769,7.852470593,0,4456.265449,1.3,-0.017452406,-0.783383615
1643759820,335.6779622,3.914402371,0,4456.274629,1.3,-0.013089596,-0.782996038
1643759880,413.8570483,4.499993999,0,4456.283467,1.3,-0.008726536,-0.782608157
1643759940,414.6485547,5.087399411,0,4456.291934,1.3,-0.004363309,-0.782219972
1643760000,442.2591353,4.998704654,0,4456.3,1.3,-1.66E-11,-0.781831482
1643760060,469.6249534,4.916826668,0,4456.307645,1.3,0.004363309,-0.78144269
1643760120,500.0951094,5.414227102,0,4456.314873,1.3,0.008726535,-0.781053593
1643760180,505.5263105,6.201177729,0,4456.321699,1.3,0.013089596,-0.780664193
1643760240,455.2081098,5.52356198,0,4456.328134,1.3,0.017452406,-0.78027449
1643760300,458.9539604,4.929300225,0,4456.334191,1.3,0.021814885,-0.779884483
1643760360,456.1208437,4.931495774,0,4456.339883,1.3,0.026176948,-0.779494174
1643760420,495.4939104,5.427759259,0,4456.345222,1.3,0.030538513,-0.779103561
1643760480,499.6694024,6.132674009,0,4456.350222,1.3,0.034899497,-0.778712646
1643760540,531.7089498,5.875169706,0,4456.354895,1.3,0.039259816,-0.778321428
1643760600,469.6097414,6.366647167,0,4456.359254,1.3,0.043619387,-0.777929908
1643760660,210.3296673,4.288955852,0,4456.363311,1.3,0.047978129,-0.777538086
1643760720,135.9508274,1.122341471,0,4456.36708,1.3,0.052335956,-0.777145961
1643760780,134.3820558,0.983915354,0,4456.370572,1.3,0.056692788,-0.776753535
1643760840,89.02512093,1.088052816,0,4456.373801,1.3,0.06104854,-0.776360807
1643760900,56.08531359,0.560468682,0,4456.376778,1.3,0.065403129,-0.775967777
1643760960,9.112595306,0,0,4456.379518,1.3,0.069756474,-0.775574446
1643761020,26.91926147,0.02829467,0,4456.382033,1.3,0.07410849,-0.775180813
1643761080,23.26366017,0,0,4456.384335,1.3,0.078459096,-0.774786879
1643761140,18.53096976,0.002031699,0,4456.386437,1.3,0.082808208,-0.774392644
1643761200,27.90259029,0,0,4456.388352,1.3,0.087155743,-0.773998108
1643761260,17.44775286,0.000149485,0,4456.390092,1.3,0.091501619,-0.773603272
1643761320,26.93680664,0,1.28457067918724e-322,4456.391671,1.3,0.095845753,-0.773208135
1643761380,21.53216896,7.98E-06,0,4456.393101,1.3,0.100188062,-0.772812697
1643761440,22.92455666,6.49E-06,8.00386346262819e-322,4456.394394,1.3,0.104528463,-0.772416959
1643761500,24.3199767,0,0,4456.395563,1.3,0.108866875,-0.772020921
1643761560,21.01251299,0.000129269,2.22774199709818e-320,4456.396622,1.3,0.113203214,-0.771624583
1643761620,25.12686723,0,0,4456.397582,1.3,0.117537397,-0.771227946
1643761680,20.37996665,0.001803273,1.84889245986711e-319,4456.398457,1.3,0.121869343,-0.770831008
1643761740,25.33089498,0,0,4456.399258,1.3,0.126198969,-0.770433771
1643761800,19.50816126,0.025369206,2.7941487348035e-318,4456.4,1.3,0.130526192,-0.770036235
1643761860,33.42301274,0,0,4456.400692,1.3,0.13485093,-0.7696384
1643761920,68.39498232,0.421441648,3.69690449475334e-317,4456.401337,1.3,0.139173101,-0.769240265
1643761980,66.47649595,1.106150639,0,4456.401934,1.3,0.143492622,-0.768841832
1643762040,66.23106517,0.971992833,5.14419816472662e-316,4456.402484,1.3,0.147809411,-0.7684431
1643762100,69.4937821,1.00587803,0,4456.402986,1.3,0.152123386,-0.768044069
1643762160,62.97604743,1.004495049,7.16517275031551e-315,4456.40344,1.3,0.156434465,-0.76764474
1643762220,72.10508939,0.976141776,0,4456.403847,1.3,0.160742566,-0.767245113
1643762280,55.83099077,1.090937849,9.97974968061802e-314,4456.404206,1.3,0.165047606,-0.766845188
1643762340,22.82528511,0.578736457,0,4456.404518,1.3,0.169349504,-0.766444964
1643762400,22.2008377,0,1.39000002005333e-312,4456.404782,1.3,0.173648178,-0.766044443
1643762460,24.25611899,0.029194588,0,4456.404998,1.3,0.177943545,-0.765643624
1643762520,21.37180814,0,1.86454680526459e-311,4456.405166,1.3,0.182235525,-0.765242508
1643762580,23.61740889,0.002044652,0,4456.405287,1.3,0.186524036,-0.764841094
1643762640,21.89481256,0,2.69659861547582e-310,4456.40536,1.3,0.190808995,-0.764439384
1643762700,23.26882653,0.000146788,0,4456.405385,1.3,0.195090322,-0.764037376
1643762760,22.48005821,0,0.00E+00,4456.405362,1.3,0.199367934,-0.763635071
1643762820,22.72657277,1.04E-05,0,4456.405291,1.3,0.203641751,-0.76323247
1643762880,23.5088802,0,5.28E-308,4456.405172,1.3,0.207911691,-0.762829572
1643762940,22.09166866,0,0,4456.405006,1.3,0.212177672,-0.762426378
1643763000,24.24729534,8.88E-06,7.34E-307,4456.404791,1.3,0.216439614,-0.762022887
1643763060,21.9946262,0,0,4456.404529,1.3,0.220697435,-0.7616191
1643763120,23.843873,0.000126659,1.02E-305,4456.404218,1.3,0.224951054,-0.761215018
1643763180,22.4660811,0,0,4456.403859,1.3,0.229200391,-0.76081064
1643763240,22.5225126,0.001683608,1.36E-304,4456.403452,1.3,0.233445364,-0.760405966
1643763300,26.03907176,0,0,4456.402997,1.3,0.237685892,-0.760000996
1643763360,18.1607773,0.023714172,1.91E-303,4456.402494,1.3,0.241921896,-0.759595732
1643763420,46.48990306,0,0,4456.401943,1.3,0.246153293,-0.759190172
1643763480,85.65421149,0.401875794,2.66E-302,4456.401344,1.3,0.250380004,-0.758784317
1643763540,82.49134875,1.106967233,0,4456.400696,1.3,0.254601948,-0.758378167
1643763600,73.23566167,0.971759903,3.70E-301,4456.4,1.3,0.258819045,-0.757971723
1643763660,69.13503607,1.005993154,0,4456.399257,1.3,0.263031214,-0.757564984
1643763720,64.65770364,1.004267481,5.16E-300,4456.398476,1.3,0.267238376,-0.757157951
1643763780,67.16981042,0.976546447,0,4456.397666,1.3,0.27144045,-0.756750624
1643763840,68.91550163,1.081222516,6.63E-299,4456.396836,1.3,0.275637356,-0.756343003
1643763900,45.34344098,0.599771484,0,4456.395996,1.3,0.279829014,-0.755935087
1643763960,20.34019466,0,1.00E-297,4456.395157,1.3,0.284015345,-0.755526879
1643764020,22.89209354,0.028855354,0,4456.394327,1.3,0.288196268,-0.755118376
