timestamp,temperatureSetting,operationMode,operationStatus,airFlow
1645065972,20.0,67.0,49.0,65.0
1645066273,20.0,67.0,49.0,65.0
1645066573,20.0,67.0,49.0,65.0
1645066873,20.0,67.0,49.0,65.0
1645067174,20.0,67.0,49.0,65.0
1645067474,20.0,67.0,49.0,65.0
1645067774,20.0,67.0,49.0,65.0
1645068134,20.0,67.0,49.0,65.0
1645068375,20.0,67.0,49.0,65.0
1645068675,20.0,67.0,49.0,65.0
1645068975,20.0,67.0,49.0,65.0
1645069276,20.0,67.0,49.0,65.0
1645069576,20.0,67.0,49.0,65.0
1645069876,20.0,67.0,49.0,65.0
1645070177,20.0,67.0,49.0,65.0
1645070477,20.0,67.0,49.0,65.0
1645070777,20.0,67.0,49.0,65.0
1645071078,20.0,67.0,49.0,65.0
1645071378,20.0,67.0,49.0,65.0
1645071678,20.0,67.0,49.0,65.0
1645071978,20.0,67.0,49.0,65.0
1645072279,20.0,67.0,49.0,65.0
1645072579,20.0,67.0,49.0,65.0
1645072879,20.0,67.0,49.0,65.0
1645073180,20.0,67.0,49.0,65.0
1645073480,20.0,67.0,49.0,65.0
1645073780,20.0,67.0,49.0,65.0
1645074081,20.0,67.0,49.0,65.0
1645074441,20.0,67.0,49.0,65.0
1645074681,20.0,67.0,49.0,65.0
1645074981,20.0,67.0,49.0,65.0
1645075281,20.0,67.0,49.0,65.0
1645075581,20.0,67.0,49.0,65.0
1645075881,20.0,67.0,49.0,65.0
1645076182,20.0,67.0,49.0,65.0
1645076482,20.0,67.0,49.0,65.0
1645076782,20.0,67.0,49.0,65.0
1645077082,20.0,67.0,49.0,65.0
1645077383,20.0,67.0,49.0,65.0
1645077743,20.0,67.0,49.0,65.0
1645077983,20.0,67.0,49.0,65.0
1645078284,20.0,67.0,49.0,65.0
1645078584,20.0,67.0,49.0,65.0
1645078884,20.0,67.0,49.0,65.0
1645079185,20.0,67.0,49.0,65.0
1645079485,20.0,67.0,49.0,65.0
1645079785,20.0,67.0,49.0,65.0
1645080085,20.0,67.0,49.0,65.0
1645080386,20.0,67.0,49.0,65.0
1645080686,20.0,67.0,49.0,65.0
1645080986,20.0,67.0,49.0,65.0
1645081287,20.0,67.0,49.0,65.0
1645081587,20.0,67.0,49.0,65.0
1645081887,20.0,67.0,49.0,65.0
1645082188,20.0,67.0,49.0,65.0
1645082488,20.0,67.0,49.0,65.0
1645082788,20.0,67.0,49.0,65.0
1645083088,20.0,67.0,49.0,65.0
1645083389,20.0,67.0,49.0,65.0
1645083689,20.0,67.0,49.0,65.0
1645083989,20.0,67.0,49.0,65.0
1645084290,20.0,67.0,49.0,65.0
1645084590,20.0,67.0,49.0,65.0
1645084890,20.0,67.0,49.0,65.0
1645085191,20.0,67.0,49.0,65.0
1645085491,20.0,67.0,49.0,65.0
1645085791,20.0,67.0,49.0,65.0
1645086091,20.0,67.0,49.0,65.0
1645086391,20.0,67.0,49.0,65.0
1645086691,20.0,67.0,49.0,65.0
1645086991,20.0,67.0,49.0,65.0
1645087292,20.0,67.0,49.0,65.0
1645087592,20.0,67.0,49.0,65.0
1645087892,20.0,67.0,49.0,65.0
1645088193,20.0,67.0,49.0,65.0
1645088493,20.0,67.0,49.0,65.0
1645088793,20.0,67.0,49.0,65.0
1645089094,20.0,67.0,49.0,65.0
1645089394,20.0,67.0,49.0,65.0
1645089694,20.0,67.0,49.0,65.0
1645089994,20.0,67.0,49.0,65.0
1645090295,20.0,67.0,49.0,65.0
1645090595,20.0,67.0,49.0,65.0
1645090895,20.0,67.0,49.0,65.0
1645091196,20.0,67.0,49.0,65.0
1645091496,20.0,67.0,49.0,65.0
1645091796,20.0,67.0,49.0,65.0
1645092097,20.0,67.0,49.0,65.0
1645092397,20.0,67.0,49.0,65.0
1645092495,20.0,67.0,49.0,65.0
1645092501,20.0,67.0,49.0,65.0
1645092502,20.0,67.0,49.0,65.0
1645092697,20.0,67.0,49.0,65.0
1645092997,20.0,67.0,49.0,65.0
1645093298,20.0,67.0,49.0,65.0
1645093598,20.0,67.0,49.0,65.0
1645093898,20.0,67.0,49.0,65.0
1645094259,20.0,67.0,49.0,65.0
1645094499,20.0,67.0,49.0,65.0
1645094799,20.0,67.0,49.0,65.0
1645095100,20.0,67.0,49.0,65.0
1645095400,20.0,67.0,49.0,65.0
1645095700,20.0,67.0,49.0,65.0
1645095752,20.0,67.0,49.0,65.0
1645096000,20.0,67.0,49.0,65.0
1645096301,20.0,67.0,49.0,65.0
1645096601,20.0,67.0,49.0,65.0
1645096900,20.0,67.0,49.0,65.0
1645097201,20.0,67.0,49.0,65.0
1645097501,20.0,67.0,49.0,65.0
1645097801,20.0,67.0,49.0,65.0
1645098102,20.0,67.0,49.0,65.0
1645098402,20.0,67.0,49.0,65.0
1645098702,20.0,67.0,49.0,65.0
1645099002,20.0,67.0,49.0,65.0
1645099303,20.0,67.0,49.0,65.0
1645099603,20.0,67.0,49.0,65.0
1645099903,20.0,67.0,49.0,65.0
1645100204,20.0,67.0,49.0,65.0
1645100504,20.0,67.0,49.0,65.0
1645100804,20.0,67.0,49.0,65.0
1645101105,22.0,67.0,48.0,65.0
1645101405,22.0,67.0,48.0,65.0
1645101705,22.0,67.0,48.0,65.0
1645102005,22.0,67.0,48.0,65.0
1645102366,22.0,67.0,48.0,65.0
1645102606,22.0,67.0,48.0,65.0
1645102906,22.0,67.0,48.0,65.0
1645103207,22.0,67.0,48.0,65.0
1645103507,22.0,67.0,48.0,65.0
1645103807,22.0,67.0,48.0,65.0
1645104108,22.0,67.0,48.0,65.0
1645104408,22.0,67.0,48.0,65.0
1645104708,22.0,67.0,48.0,65.0
1645105008,22.0,67.0,48.0,65.0
1645105309,22.0,67.0,48.0,65.0
1645105609,22.0,67.0,48.0,65.0
1645105909,22.0,67.0,48.0,65.0
1645106210,22.0,67.0,48.0,65.0
1645106510,22.0,67.0,48.0,65.0
1645106810,22.0,67.0,48.0,65.0
1645107111,22.0,67.0,48.0,65.0
1645107411,22.0,67.0,48.0,65.0
1645107710,22.0,67.0,48.0,65.0
1645108010,22.0,67.0,48.0,65.0
1645108311,22.0,67.0,48.0,65.0
1645108611,22.0,67.0,49.0,65.0
1645108971,22.0,67.0,49.0,65.0
1645109212,22.0,67.0,49.0,65.0
1645109512,22.0,67.0,49.0,65.0
1645109812,22.0,67.0,49.0,65.0
1645110113,20.0,67.0,48.0,65.0
1645110413,20.0,67.0,48.0,65.0
1645110713,20.0,67.0,48.0,65.0
1645111013,20.0,67.0,48.0,65.0
1645111314,20.0,67.0,48.0,65.0
1645111614,20.0,67.0,48.0,65.0
1645111914,20.0,67.0,48.0,65.0
1645112215,20.0,67.0,48.0,65.0
1645112515,20.0,67.0,48.0,65.0
1645112815,20.0,67.0,48.0,65.0
1645113116,20.0,67.0,48.0,65.0
1645113416,20.0,67.0,48.0,65.0
1645113716,20.0,67.0,49.0,65.0
1645114017,20.0,67.0,49.0,65.0
1645114317,20.0,67.0,49.0,65.0
1645114617,20.0,67.0,49.0,65.0
1645114917,20.0,67.0,49.0,65.0
1645115218,20.0,67.0,49.0,65.0
1645115518,20.0,67.0,49.0,65.0
1645115818,20.0,67.0,49.0,65.0
1645116119,20.0,67.0,49.0,65.0
1645116419,20.0,67.0,49.0,65.0
1645116719,20.0,67.0,49.0,65.0
1645117020,20.0,67.0,49.0,65.0
1645117320,20.0,67.0,49.0,65.0
1645117620,20.0,67.0,49.0,65.0
1645117980,20.0,67.0,49.0,65.0
1645118221,20.0,67.0,49.0,65.0
1645118580,20.0,67.0,49.0,65.0
1645118821,20.0,67.0,49.0,65.0
1645119121,20.0,67.0,49.0,65.0
1645119481,20.0,67.0,49.0,65.0
1645119721,20.0,67.0,49.0,65.0
1645120022,20.0,67.0,49.0,65.0
1645120382,20.0,67.0,49.0,65.0
1645120622,20.0,67.0,49.0,65.0
1645120923,20.0,67.0,49.0,65.0
1645121223,20.0,67.0,49.0,65.0
1645121523,20.0,67.0,49.0,65.0
1645121824,20.0,67.0,49.0,65.0
1645122124,20.0,67.0,49.0,65.0
1645122424,20.0,67.0,49.0,65.0
1645122724,20.0,67.0,49.0,65.0
1645123025,20.0,67.0,49.0,65.0
1645123325,20.0,67.0,49.0,65.0
1645123625,20.0,67.0,49.0,65.0
1645123926,20.0,67.0,49.0,65.0
1645124226,20.0,67.0,49.0,65.0
1645124526,20.0,67.0,49.0,65.0
1645124826,20.0,67.0,49.0,65.0
1645125127,20.0,67.0,49.0,65.0
1645125427,20.0,67.0,49.0,65.0
1645125727,20.0,67.0,49.0,65.0
1645126028,20.0,67.0,49.0,65.0
1645126328,20.0,67.0,49.0,65.0
1645126628,20.0,67.0,49.0,65.0
1645126929,20.0,67.0,49.0,65.0
1645127229,20.0,67.0,49.0,65.0
1645127529,20.0,67.0,49.0,65.0
1645127829,20.0,67.0,49.0,65.0
1645128130,20.0,67.0,49.0,65.0
1645128397,20.0,67.0,49.0,65.0
1645128430,20.0,67.0,49.0,65.0
1645128730,20.0,67.0,49.0,65.0
1645129031,20.0,67.0,49.0,65.0
1645129032,20.0,67.0,49.0,65.0
1645129330,20.0,67.0,49.0,65.0
1645129338,20.0,67.0,49.0,65.0
1645129347,20.0,67.0,49.0,65.0
1645129630,20.0,67.0,49.0,65.0
1645129931,20.0,67.0,49.0,65.0
1645130231,20.0,67.0,49.0,65.0
1645130531,20.0,67.0,49.0,65.0
1645130831,20.0,67.0,49.0,65.0
1645131132,20.0,67.0,49.0,65.0
1645131432,20.0,67.0,49.0,65.0
1645131732,20.0,67.0,49.0,65.0
1645132033,20.0,67.0,49.0,65.0
1645132393,20.0,67.0,49.0,65.0
1645132633,20.0,67.0,49.0,65.0
1645132934,20.0,67.0,49.0,65.0
1645133234,20.0,67.0,49.0,65.0
1645133534,20.0,67.0,49.0,65.0
1645133834,20.0,67.0,49.0,65.0
1645134135,20.0,67.0,49.0,65.0
1645134435,20.0,67.0,49.0,65.0
1645134735,20.0,67.0,49.0,65.0
1645135036,20.0,67.0,49.0,65.0
1645135238,20.0,67.0,49.0,65.0
1645135336,20.0,67.0,49.0,65.0
1645135541,20.0,67.0,49.0,65.0
1645135636,20.0,67.0,49.0,65.0
1645135937,20.0,67.0,49.0,65.0
1645136185,20.0,67.0,49.0,65.0
1645136237,20.0,67.0,48.0,65.0
1645136536,20.0,67.0,48.0,65.0
1645136836,20.0,67.0,48.0,65.0
1645136993,20.0,67.0,48.0,65.0
1645136999,20.0,67.0,48.0,65.0
1645137000,20.0,67.0,48.0,65.0
1645137137,20.0,67.0,48.0,65.0
1645137437,20.0,67.0,48.0,65.0
1645137639,20.0,67.0,48.0,65.0
1645137737,20.0,67.0,48.0,65.0
1645138038,20.0,67.0,48.0,65.0
1645138338,20.0,67.0,48.0,65.0
1645138638,20.0,67.0,48.0,65.0
1645138939,20.0,67.0,48.0,65.0
1645139299,20.0,67.0,48.0,65.0
1645139539,20.0,67.0,48.0,65.0
1645139652,20.0,67.0,48.0,65.0
1645139839,20.0,67.0,48.0,65.0
1645140140,20.0,67.0,48.0,65.0
1645140440,20.0,67.0,48.0,65.0
1645140740,20.0,67.0,48.0,65.0
1645141041,20.0,67.0,48.0,65.0
1645141341,20.0,67.0,48.0,65.0
1645141641,20.0,67.0,48.0,65.0
1645141942,20.0,67.0,48.0,65.0
1645142242,20.0,67.0,48.0,65.0
1645142542,20.0,67.0,48.0,65.0
1645142843,20.0,67.0,48.0,65.0
1645143143,20.0,67.0,48.0,65.0
1645143443,20.0,67.0,48.0,65.0
1645143743,20.0,67.0,48.0,65.0
1645144044,20.0,67.0,48.0,65.0
1645144344,20.0,67.0,48.0,65.0
1645144644,20.0,67.0,48.0,65.0
1645145004,20.0,67.0,48.0,65.0
1645145245,20.0,67.0,48.0,65.0
1645145545,20.0,67.0,48.0,65.0
1645145845,20.0,67.0,48.0,65.0
1645146146,20.0,67.0,48.0,65.0
1645146446,20.0,67.0,48.0,65.0
1645146746,20.0,67.0,48.0,65.0
1645147046,20.0,67.0,48.0,65.0
1645147346,20.0,67.0,48.0,65.0
1645147646,20.0,67.0,48.0,65.0
1645147947,20.0,67.0,48.0,65.0
1645148247,20.0,67.0,48.0,65.0
1645148547,20.0,67.0,48.0,65.0
1645148794,20.0,67.0,48.0,65.0
1645148847,20.0,67.0,48.0,65.0
1645149148,20.0,67.0,48.0,65.0
1645149448,20.0,67.0,48.0,65.0
1645149808,20.0,67.0,48.0,65.0
1645150109,20.0,67.0,48.0,65.0
1645150349,20.0,67.0,48.0,65.0
1645150649,20.0,67.0,48.0,65.0
1645150950,20.0,67.0,48.0,65.0
1645151250,20.0,67.0,48.0,65.0
1645151550,20.0,67.0,48.0,65.0
1645151851,20.0,67.0,48.0,65.0
1645152211,20.0,67.0,48.0,65.0
1645152451,20.0,67.0,48.0,65.0
1645152751,20.0,67.0,48.0,65.0
1645153052,20.0,67.0,48.0,65.0
1645153352,20.0,67.0,48.0,65.0
1645153712,20.0,67.0,48.0,65.0
1645153953,20.0,67.0,48.0,65.0
1645154253,20.0,67.0,48.0,65.0
1645154553,20.0,67.0,48.0,65.0
1645154854,20.0,67.0,48.0,65.0
1645155154,20.0,67.0,48.0,65.0
1645155454,20.0,67.0,48.0,65.0
1645155755,20.0,67.0,48.0,65.0
1645156055,20.0,67.0,48.0,65.0
1645156355,20.0,67.0,48.0,65.0
1645156715,20.0,67.0,48.0,65.0
1645156956,20.0,67.0,48.0,65.0
1645157256,20.0,67.0,48.0,65.0
1645157556,20.0,67.0,48.0,65.0
1645157857,20.0,67.0,48.0,65.0
1645158156,20.0,67.0,48.0,65.0
1645158456,20.0,67.0,49.0,65.0
1645158757,20.0,67.0,49.0,65.0
1645159057,20.0,67.0,49.0,65.0
1645159357,20.0,67.0,49.0,65.0
1645159657,20.0,67.0,49.0,65.0
1645159958,20.0,67.0,49.0,65.0
1645160258,20.0,67.0,49.0,65.0
1645160558,20.0,67.0,49.0,65.0
1645160859,20.0,67.0,49.0,65.0
1645161159,20.0,67.0,49.0,65.0
1645161459,20.0,67.0,49.0,65.0
1645161760,20.0,67.0,49.0,65.0
1645162060,20.0,67.0,49.0,65.0
1645162360,20.0,67.0,49.0,65.0
1645162660,20.0,67.0,49.0,65.0
1645162961,20.0,67.0,49.0,65.0
1645163261,20.0,67.0,49.0,65.0
1645163561,20.0,67.0,49.0,65.0
1645163862,20.0,67.0,49.0,65.0
1645164162,20.0,67.0,49.0,65.0
1645164462,20.0,67.0,49.0,65.0
1645164763,20.0,67.0,49.0,65.0
1645165063,20.0,67.0,49.0,65.0
1645165363,20.0,67.0,49.0,65.0
1645165663,20.0,67.0,49.0,65.0
1645165964,20.0,67.0,49.0,65.0
1645166264,20.0,67.0,49.0,65.0
1645166564,20.0,67.0,49.0,65.0
1645166865,20.0,67.0,49.0,65.0
1645167165,20.0,67.0,49.0,65.0
1645167465,20.0,67.0,49.0,65.0
1645167765,20.0,67.0,49.0,65.0
1645168066,20.0,67.0,49.0,65.0
1645168366,20.0,67.0,49.0,65.0
1645168666,20.0,67.0,49.0,65.0
1645168966,20.0,67.0,49.0,65.0
1645169266,20.0,67.0,49.0,65.0
1645169566,20.0,67.0,49.0,65.0
1645169867,20.0,67.0,49.0,65.0
1645170167,20.0,67.0,49.0,65.0
1645170467,20.0,67.0,49.0,65.0
1645170768,20.0,67.0,49.0,65.0
1645171128,20.0,67.0,49.0,65.0
1645171368,20.0,67.0,49.0,65.0
1645171669,20.0,67.0,49.0,65.0
1645171969,20.0,67.0,49.0,65.0
1645172269,20.0,67.0,49.0,65.0
1645172629,20.0,67.0,49.0,65.0
1645172870,20.0,67.0,49.0,65.0
1645173170,20.0,67.0,49.0,65.0
1645173470,20.0,67.0,49.0,65.0
1645173771,20.0,67.0,49.0,65.0
1645174071,20.0,67.0,49.0,65.0
1645174371,20.0,67.0,49.0,65.0
1645174671,20.0,67.0,49.0,65.0
1645174972,20.0,67.0,49.0,65.0
1645175272,20.0,67.0,49.0,65.0
1645175572,20.0,67.0,49.0,65.0
1645175873,20.0,67.0,49.0,65.0
1645176173,20.0,67.0,49.0,65.0
1645176473,20.0,67.0,49.0,65.0
1645176774,20.0,67.0,49.0,65.0
1645177074,20.0,67.0,49.0,65.0
1645177374,20.0,67.0,49.0,65.0
1645177675,20.0,67.0,49.0,65.0
1645177975,20.0,67.0,49.0,65.0
1645178275,20.0,67.0,49.0,65.0
1645178575,20.0,67.0,49.0,65.0
1645178876,20.0,67.0,49.0,65.0
1645179176,20.0,67.0,49.0,65.0
1645179476,20.0,67.0,49.0,65.0
1645179776,20.0,67.0,49.0,65.0
1645180076,20.0,67.0,49.0,65.0
1645180376,20.0,67.0,49.0,65.0
1645180677,20.0,67.0,49.0,65.0
1645180977,20.0,67.0,49.0,65.0
1645181337,20.0,67.0,49.0,65.0
1645181578,20.0,67.0,49.0,65.0
1645181878,20.0,67.0,49.0,65.0
1645182178,20.0,67.0,49.0,65.0
1645182478,20.0,67.0,49.0,65.0
1645182779,20.0,67.0,49.0,65.0
1645183079,20.0,67.0,49.0,65.0
1645183379,20.0,67.0,49.0,65.0
1645183680,20.0,67.0,49.0,65.0
1645183980,20.0,67.0,49.0,65.0
1645184280,20.0,67.0,49.0,65.0
1645184580,20.0,67.0,49.0,65.0
1645184881,20.0,67.0,49.0,65.0
1645185181,20.0,67.0,49.0,65.0
1645185481,20.0,67.0,49.0,65.0
1645185782,20.0,67.0,49.0,65.0
1645186082,20.0,67.0,49.0,65.0
1645186382,20.0,67.0,49.0,65.0
1645186683,20.0,67.0,49.0,65.0
1645186983,20.0,67.0,49.0,65.0
1645187283,20.0,67.0,49.0,65.0
1645187583,20.0,67.0,49.0,65.0
1645187884,20.0,67.0,49.0,65.0
1645188184,20.0,67.0,49.0,65.0
1645188484,20.0,67.0,49.0,65.0
1645188785,20.0,67.0,49.0,65.0
1645189085,20.0,67.0,49.0,65.0
1645189385,20.0,67.0,49.0,65.0
1645189678,20.0,67.0,49.0,65.0
1645189685,20.0,67.0,49.0,65.0
1645189687,20.0,67.0,49.0,65.0
1645189986,20.0,67.0,49.0,65.0
1645190286,20.0,67.0,49.0,65.0
1645190586,20.0,67.0,49.0,65.0
1645190886,20.0,67.0,49.0,65.0
1645191186,20.0,67.0,49.0,65.0
1645191486,20.0,67.0,49.0,65.0
1645191787,20.0,67.0,49.0,65.0
1645192147,20.0,67.0,49.0,65.0
1645192387,20.0,67.0,49.0,65.0
1645192648,20.0,67.0,49.0,65.0
1645192688,20.0,67.0,49.0,65.0
1645192988,20.0,67.0,49.0,65.0
1645193288,20.0,67.0,49.0,65.0
1645193589,20.0,67.0,49.0,65.0
1645193889,20.0,67.0,49.0,65.0
1645194189,20.0,67.0,49.0,65.0
1645194489,20.0,67.0,49.0,65.0
1645194790,20.0,67.0,49.0,65.0
1645195090,20.0,67.0,49.0,65.0
1645195450,20.0,67.0,49.0,65.0
1645195691,20.0,67.0,49.0,65.0
1645195991,20.0,67.0,48.0,65.0
1645196291,20.0,67.0,48.0,65.0
1645196592,20.0,67.0,48.0,65.0
1645196892,20.0,67.0,48.0,65.0
1645197192,20.0,67.0,49.0,65.0
1645197492,20.0,67.0,49.0,65.0
1645197793,20.0,67.0,49.0,65.0
1645198093,20.0,67.0,49.0,65.0
1645198453,20.0,67.0,49.0,65.0
1645198694,20.0,67.0,49.0,65.0
1645198994,20.0,67.0,49.0,65.0
1645199294,20.0,67.0,49.0,65.0
1645199595,20.0,67.0,49.0,65.0
1645199895,20.0,67.0,49.0,65.0
1645200195,20.0,67.0,49.0,65.0
1645200495,20.0,67.0,49.0,65.0
1645200796,20.0,67.0,49.0,65.0
1645201096,20.0,67.0,49.0,65.0
1645201395,20.0,67.0,49.0,65.0
1645201696,20.0,67.0,49.0,65.0
1645201996,20.0,67.0,49.0,65.0
1645202296,20.0,67.0,49.0,65.0
1645202597,20.0,67.0,49.0,65.0
1645202897,20.0,67.0,49.0,65.0
1645203197,20.0,67.0,49.0,65.0
1645203497,20.0,67.0,49.0,65.0
1645203798,20.0,67.0,49.0,65.0
1645204098,20.0,67.0,49.0,65.0
1645204398,20.0,67.0,49.0,65.0
1645204699,20.0,67.0,49.0,65.0
1645204999,20.0,67.0,49.0,65.0
1645205299,20.0,67.0,49.0,65.0
1645205600,20.0,67.0,49.0,65.0
1645205900,20.0,67.0,49.0,65.0
1645206200,20.0,67.0,49.0,65.0
1645206501,20.0,67.0,49.0,65.0
1645206801,20.0,67.0,49.0,65.0
1645207101,20.0,67.0,49.0,65.0
1645207401,20.0,67.0,49.0,65.0
1645207702,20.0,67.0,49.0,65.0
1645208002,20.0,67.0,49.0,65.0
1645208302,20.0,67.0,49.0,65.0
1645208603,20.0,67.0,49.0,65.0
1645208903,20.0,67.0,49.0,65.0
1645209203,20.0,67.0,49.0,65.0
1645209564,20.0,67.0,49.0,65.0
1645209804,20.0,67.0,49.0,65.0
1645210104,20.0,67.0,49.0,65.0
1645210404,20.0,67.0,49.0,65.0
1645210705,20.0,67.0,49.0,65.0
1645211005,20.0,67.0,49.0,65.0
1645211305,20.0,67.0,49.0,65.0
1645211606,20.0,67.0,49.0,65.0
1645211906,20.0,67.0,49.0,65.0
1645212205,20.0,67.0,49.0,65.0
1645212506,20.0,67.0,49.0,65.0
1645212806,20.0,67.0,49.0,65.0
1645213106,20.0,67.0,49.0,65.0
1645213406,20.0,67.0,49.0,65.0
1645213707,20.0,67.0,49.0,65.0
1645214007,20.0,67.0,49.0,65.0
1645214307,20.0,67.0,49.0,65.0
1645214608,20.0,67.0,49.0,65.0
1645214908,20.0,67.0,49.0,65.0
1645215208,20.0,67.0,49.0,65.0
1645215509,20.0,67.0,49.0,65.0
1645215809,20.0,67.0,49.0,65.0
1645216109,20.0,67.0,49.0,65.0
1645216409,20.0,67.0,49.0,65.0
1645216710,20.0,67.0,49.0,65.0
1645217010,20.0,67.0,49.0,65.0
1645217310,20.0,67.0,49.0,65.0
1645217611,20.0,67.0,49.0,65.0
1645217911,20.0,67.0,49.0,65.0
1645218211,20.0,67.0,49.0,65.0
1645218512,20.0,67.0,49.0,65.0
1645218812,20.0,67.0,49.0,65.0
1645219112,20.0,67.0,49.0,65.0
1645219412,20.0,67.0,49.0,65.0
1645219713,20.0,67.0,49.0,65.0
1645220013,20.0,67.0,49.0,65.0
1645220313,20.0,67.0,49.0,65.0
1645220614,20.0,67.0,49.0,65.0
1645220914,20.0,67.0,49.0,65.0
1645221189,20.0,67.0,49.0,65.0
1645221193,20.0,67.0,49.0,65.0
1645221214,20.0,67.0,49.0,65.0
1645221515,20.0,67.0,49.0,65.0
1645221657,20.0,67.0,49.0,65.0
1645221815,20.0,67.0,49.0,65.0
1645222175,20.0,67.0,49.0,65.0
1645222416,20.0,67.0,49.0,65.0
1645222716,20.0,67.0,49.0,65.0
1645222893,20.0,67.0,49.0,65.0
1645223015,20.0,67.0,49.0,65.0
1645223315,20.0,67.0,49.0,65.0
1645223616,20.0,67.0,49.0,65.0
1645223916,20.0,67.0,49.0,65.0
1645224216,20.0,67.0,49.0,65.0
1645224517,20.0,67.0,49.0,65.0
1645224817,20.0,67.0,49.0,65.0
1645225117,20.0,67.0,49.0,65.0
1645225417,20.0,67.0,49.0,65.0
1645225718,20.0,67.0,49.0,65.0
1645226018,20.0,67.0,49.0,65.0
1645226318,20.0,67.0,49.0,65.0
1645226619,20.0,67.0,49.0,65.0
1645226919,20.0,67.0,49.0,65.0
1645227219,20.0,67.0,49.0,65.0
1645227520,20.0,67.0,49.0,65.0
1645227820,20.0,67.0,49.0,65.0
1645228120,20.0,67.0,49.0,65.0
1645228196,20.0,67.0,49.0,65.0
1645228205,20.0,67.0,49.0,65.0
1645228420,20.0,67.0,49.0,65.0
1645228721,20.0,67.0,49.0,65.0
1645228805,20.0,67.0,49.0,65.0
1645229021,20.0,67.0,49.0,65.0
1645229381,20.0,67.0,49.0,65.0
1645229622,20.0,67.0,49.0,65.0
1645229922,20.0,67.0,49.0,65.0
1645230222,20.0,67.0,49.0,65.0
1645230523,20.0,67.0,49.0,65.0
1645230823,20.0,67.0,49.0,65.0
1645230845,20.0,67.0,49.0,65.0
1645230852,20.0,67.0,49.0,65.0
1645231050,20.0,67.0,49.0,65.0
1645231123,20.0,67.0,49.0,65.0
1645231424,20.0,67.0,49.0,65.0
1645231724,20.0,67.0,49.0,65.0
1645232024,20.0,67.0,49.0,65.0
1645232324,20.0,67.0,49.0,65.0
1645232625,20.0,67.0,49.0,65.0
1645232925,20.0,67.0,49.0,65.0
1645233225,20.0,67.0,49.0,65.0
1645233526,20.0,67.0,49.0,65.0
1645233825,20.0,67.0,49.0,65.0
1645234125,20.0,67.0,49.0,65.0
1645234425,20.0,67.0,49.0,65.0
1645234726,20.0,67.0,49.0,65.0
1645235026,20.0,67.0,49.0,65.0
1645235326,20.0,67.0,49.0,65.0
1645235627,20.0,67.0,49.0,65.0
1645235927,20.0,67.0,49.0,65.0
1645236227,20.0,67.0,49.0,65.0
1645236528,20.0,67.0,49.0,65.0
1645236630,20.0,67.0,49.0,65.0
1645236828,20.0,67.0,49.0,65.0
1645237128,20.0,67.0,49.0,65.0
1645237429,20.0,67.0,49.0,65.0
1645237570,20.0,67.0,49.0,65.0
1645237571,20.0,67.0,49.0,65.0
1645237729,20.0,67.0,49.0,65.0
1645238029,20.0,67.0,49.0,65.0
1645238329,20.0,67.0,49.0,65.0
1645238630,20.0,67.0,49.0,65.0
1645238930,20.0,67.0,49.0,65.0
1645239230,20.0,67.0,49.0,65.0
1645239531,20.0,67.0,49.0,65.0
1645239831,20.0,67.0,49.0,65.0
1645240131,20.0,67.0,49.0,65.0
1645240432,20.0,67.0,49.0,65.0
1645240732,20.0,67.0,49.0,65.0
1645241032,20.0,67.0,49.0,65.0
1645241333,20.0,67.0,49.0,65.0
1645241633,20.0,67.0,49.0,65.0
1645241933,20.0,67.0,49.0,65.0
1645242293,20.0,67.0,49.0,65.0
1645242534,20.0,67.0,49.0,65.0
1645242834,20.0,67.0,49.0,65.0
1645243134,20.0,67.0,49.0,65.0
1645243435,20.0,67.0,49.0,65.0
1645243735,20.0,67.0,49.0,65.0
1645244035,20.0,67.0,49.0,65.0
1645244335,20.0,67.0,49.0,65.0
1645244635,20.0,67.0,49.0,65.0
1645244935,20.0,67.0,49.0,65.0
1645245235,20.0,67.0,49.0,65.0
1645245536,20.0,67.0,49.0,65.0
1645245836,20.0,67.0,49.0,65.0
1645246136,20.0,67.0,49.0,65.0
1645246437,20.0,67.0,49.0,65.0
1645246737,20.0,67.0,49.0,65.0
1645247037,20.0,67.0,49.0,65.0
1645247337,20.0,67.0,49.0,65.0
1645247638,20.0,67.0,49.0,65.0
1645247938,20.0,67.0,49.0,65.0
1645248359,20.0,67.0,49.0,65.0
1645248539,20.0,67.0,49.0,65.0
1645248839,20.0,67.0,49.0,65.0
1645249139,20.0,67.0,49.0,65.0
1645249440,20.0,67.0,49.0,65.0
1645249740,20.0,67.0,49.0,65.0
1645250040,20.0,67.0,49.0,65.0
1645250401,20.0,67.0,49.0,65.0
1645250641,20.0,67.0,49.0,65.0
1645250941,20.0,67.0,49.0,65.0
1645251242,20.0,67.0,49.0,65.0
1645251542,20.0,67.0,49.0,65.0
1645251841,20.0,67.0,49.0,65.0
1645252141,20.0,67.0,49.0,65.0
1645252442,20.0,67.0,49.0,65.0
1645252742,20.0,67.0,49.0,65.0
1645253042,20.0,67.0,49.0,65.0
1645253343,20.0,67.0,49.0,65.0
1645253643,20.0,67.0,49.0,65.0
1645253943,20.0,67.0,49.0,65.0
1645254243,20.0,67.0,49.0,65.0
1645254544,20.0,67.0,49.0,65.0
1645254844,20.0,67.0,49.0,65.0
1645255144,20.0,67.0,49.0,65.0
1645255445,20.0,67.0,49.0,65.0
