time,instanceElectricity,instanceCurrents,instanceCurrentsT,normalUsage,reverseUsage,instanceElectricityIN,generatedElectricity,acChargingEnergy,acDischargeableElectricEnergy,acDischargingEnergy,sin(1day),sin(7days)
1080300,2492.61363496903,11.4310186067199,15.6289621070709,38939.7235967611,17041.6,-0.000150929532717338,22893.646,5974.098,-1.14924051930378e-39,4646.54200000011,-0.0218148850345576,-0.974229656339522
1080600,2084.08305266406,11.5676738636277,11.8774682413728,38939.9506107571,17041.6,0.000136382825263774,22893.646,5974.098,3.08084757934289e-40,4646.54199999959,-0.0436193873653426,-0.973521937261123
1080900,2091.82136542671,11.3712417418871,11.7807510134251,38940.1764000334,17041.6,-9.29794143084157e-05,22893.646,5974.098,-8.32119398095232e-41,4646.54200000154,-0.0654031292301457,-0.972804761821099
1081200,2157.40854814409,11.94365057424,11.9834796862153,38940.3963226357,17041.6,3.97757533035529e-05,22893.646,5974.098,2.22572160887987e-41,4646.5419999943,-0.0871557427476568,-0.972078136985774
1081500,2146.74546821362,12.4603589172487,11.8459108282204,38940.6057366094,17041.6,7.40843367509735e-06,22893.646,5974.098,-5.95522106365229e-42,4646.54200002129,-0.108866874851959,-0.971342069813262
1081800,2718.39091432162,12.1073140403344,17.0198432633296,38940.8,17041.6,-3.88805708735129e-05,22893.646,5974.098,1.56366816581044e-42,4646.54199992056,-0.130526192220056,-0.970596567453391
1082100,2801.21721626278,12.3551544147435,18.8965732267914,38940.9773066464,17041.6,5.16243493489297e-05,22893.646,5974.098,-2.99495702841064e-43,4646.54200029767,-0.152123386189917,-0.969841637147643
1082400,2244.75668766372,11.6771492778321,13.6502305700687,38941.1471935606,17041.6,-4.80643890333563e-05,22893.646,5974.098,-3.76082846516013e-43,4646.54199889432,-0.173648177666927,-0.969077286229078
1082700,2613.35547760043,13.1580418235792,14.0227433105733,38941.3220335477,17041.6,3.38727941368321e-05,22893.646,5974.098,1.80314606393103e-42,4646.54200412517,-0.195090322016135,-0.968303522122261
1083000,2287.11172176977,12.1874511512692,12.9515785042309,38941.5141994132,17041.6,-1.56331671592697e-05,22893.646,5974.098,-6.83650140920813e-42,4646.54198460502,-0.216439613938106,-0.967520352343196
1083300,2255.68845332583,11.7784940079007,12.1242762864716,38941.7360639622,17041.6,-1.02816833547334e-06,22893.646,5974.098,2.56440945002242e-41,4646.54205768245,-0.237685892326172,-0.966727784499247
1083600,4629.40613466245,22.8686765340967,23.5498029600349,38942,17041.6,1.25273096223238e-05,22893.646,5974.098,-9.52561669152287e-41,4646.54178575326,-0.258819045102516,-0.965925826289068
1083900,5591.8191645725,28.7719707904255,29.1632650416251,38942.3148618385,17041.6,-1.75915989349926e-05,22893.646,5974.098,3.5539038467547e-40,4646.54319631733,-0.279829014030997,-0.965114485502526
1084200,4291.347252578,22.3666862655335,22.7335236683105,38942.6754298156,17041.6,1.68874768717e-05,22893.646,5974.098,-1.32630537178665e-39,4646.54417666259,-0.300705799504274,-0.964293770020628
1084500,4259.91290200824,20.6448253930252,23.0503706804706,38943.0729657757,17041.6,-1.22867921054455e-05,22893.646,5974.098,4.96913790356702e-39,4646.54395229579,-0.321439465303159,-0.963463687815439
1084800,5037.39852803042,23.1462658673203,28.348927785351,38943.4987315636,17041.6,6.05647745329328e-06,22893.646,5974.098,-1.84557829479995e-38,4646.54401275995,-0.342020143325662,-0.962624246950012
1085100,5145.26440510582,23.2954224537647,28.3107192416151,38943.9439890235,17041.6,-1.91125530024445e-07,22893.646,5974.098,6.88559440906647e-38,4646.54399658087,-0.362438038283691,-0.961775455578305
1085400,5268.28558809401,24.9528873942234,27.7346388404976,38944.4,17041.6,-3.99145918891866e-06,22893.646,5974.098,-2.56967993414659e-37,4646.54400091658,-0.382683432365089,-0.9609173219451
1085700,4982.38966373176,22.0201609225659,29.0345675918293,38944.859079333,17041.6,5.97097197696713e-06,22893.646,5974.098,9.62697617920036e-37,4646.54399975252,-0.402746689858733,-0.960049854385929
1086000,5094.06146896479,22.1157621727531,28.8971128623231,38945.3177538439,17041.6,-5.91590426386646e-06,22893.646,5974.098,-3.57537853818769e-36,4646.54400006619,-0.422618261740691,-0.959173061326988
1086300,5916.21036782039,31.9827954651014,26.7682434640271,38945.7736033493,17041.6,4.43948891685794e-06,22893.646,5974.098,1.3339203944528e-35,4646.54399998226,-0.44228869021899,-0.958286951285058
1086600,5689.21074353892,31.7764360785334,24.4521717810386,38946.224207666,17041.6,-2.3195223908529e-06,22893.646,5974.098,-4.97814372399243e-35,4646.54400000475,-0.461748613235032,-0.957391532867418
1086900,5065.60490066285,27.69155388771,23.2397834584547,38946.6671466106,17041.6,2.60815667540082e-07,22893.646,5974.098,1.86488512664163e-34,4646.54399999872,-0.480988768919382,-0.956486814771769
1087200,4845.72161508785,27.3895771663245,22.8635703580459,38947.1,17041.6,1.25455528234607e-06,22893.646,5974.098,-6.92571671893914e-34,4646.54400000034,-0.499999999999991,-0.955572805786141
1087500,4893.82053434293,26.9487446325678,23.2948614413389,38947.5215060146,17041.6,-2.01869025112902e-06,22893.646,5974.098,2.58387511993546e-33,4646.54399999991,-0.518773258160521,-0.954649514788813
1087800,5044.52031216021,27.6909934300835,23.7303870848512,38947.9350362904,17041.6,2.06748640784783e-06,22893.646,5974.098,-9.64292880784792e-33,4646.54400000002,-0.53729960834682,-0.953716950748227
1088100,5316.02730498753,25.6510985436945,27.6199393016993,38948.345120827,17041.6,-1.59996266862208e-06,22893.646,5974.098,3.61216707144494e-32,4646.54399999999,-0.555570233019595,-0.952775122722897
1088400,5083.05393541845,22.5950552582499,29.3091371274511,38948.7562896244,17041.6,8.81746466475192e-07,22893.646,5974.098,-1.34140762257178e-31,4646.544,-0.573576436351036,-0.951824039861323
1088700,4964.76520949849,21.7733155511027,28.9734751916451,38949.1730726821,17041.6,-1.60874437320705e-07,22893.646,5974.098,5.00456657881961e-31,4646.544,-0.59130964836358,-0.950863711401904
1089000,5861.5979287366,26.9105158461756,32.9263027557745,38949.6,17041.6,-3.87239338385097e-07,22893.646,5974.098,-1.86768586927067e-30,4646.544,-0.608761429008716,-0.949894146672846
1089300,5489.16425465139,26.9130202129338,28.2828101949669,38950.0396188308,17041.6,6.80886129626231e-07,22893.646,5974.098,6.99579912612289e-30,4646.544,-0.625923472184051,-0.948915355092073
1089600,5029.28793482669,23.8652854715818,24.2606001862726,38950.4865454391,17041.6,-7.24098214970792e-07,22893.646,5974.098,-2.59782783401545e-29,4646.544,-0.642787609686539,-0.947927346167132
1089900,5301.72818690237,24.4767137212154,27.7974389702584,38950.9334133425,17041.6,5.80180118227426e-07,22893.646,5974.098,9.69203478693031e-29,4646.544,-0.659345815100066,-0.946930129495106
1090200,4739.41704895797,21.6878558784506,25.3488752777604,38951.3728560588,17041.6,-3.38689982003684e-07,22893.646,5974.098,-3.61703113137058e-28,4646.544,-0.675590207615654,-0.945923714762516
1090500,4275.453681677,21.2230197886775,23.3988609781045,38951.7975071054,17041.6,8.59027519536641e-08,22893.646,5974.098,1.35475505093319e-27,4646.544,-0.691513055782271,-0.94490811174523
1090800,3908.90459552948,19.2765480966011,22.7088885892582,38952.2,17041.6,1.15029166274889e-07,22893.646,5974.098,-5.03052945708243e-27,4646.544,-0.707106781186546,-0.943883330308367
1091100,4021.89648328293,24.4547403340022,18.9101997602463,38952.5751112549,17041.6,-2.32230697285434e-07,22893.646,5974.098,1.87679649741844e-26,4646.544,-0.722363962059751,-0.942849380406202
1091400,3775.9946170066,25.7395202581715,15.6504350036524,38952.9261893607,17041.6,2.63076888996455e-07,22893.646,5974.098,-7.02896762315419e-26,4646.544,-0.737277336810117,-0.941806272082064
1091700,3356.64377453472,18.6955008831782,15.2891492566343,38953.2587258028,17041.6,-2.25595047477909e-07,22893.646,5974.098,2.60989740827143e-25,4646.544,-0.751839807478977,-0.940754015468248
1092000,3664.82326937344,23.8025009172538,15.75396156031,38953.5782120665,17041.6,1.475090011041e-07,22893.646,5974.098,-9.73701312381854e-25,4646.544,-0.766044443118975,-0.939692620785909
1092300,3478.01693206595,22.1133819202233,15.4996534406115,38953.8901396371,17041.6,-5.65034428743611e-08,22893.646,5974.098,3.63381550870027e-24,4646.544,-0.779884483092877,-0.938622098344966
1092600,4344.44039692733,22.782744032779,22.2273646200892,38954.2,17041.6,-2.60925046750839e-08,22893.646,5974.098,-1.35615607224192e-23,4646.544,-0.793353340291236,-0.937542458543999
1092900,4815.98342858328,27.1367032018068,25.6979908426549,38954.5127139276,17041.6,8.75879946166596e-08,22893.646,5974.098,5.06124273809767e-23,4646.544,-0.806444604267481,-0.936453711870154
1093200,3741.88946384908,21.6215526405168,18.54766180536,38954.8309193404,17041.6,-1.22905871914623e-07,22893.646,5974.098,-1.88888148801488e-22,4646.544,-0.819152044288988,-0.935355868899034
1093500,4005.69409811793,23.2281089893419,18.4879396019067,38955.1566834464,17041.6,1.31789623731037e-07,22893.646,5974.098,7.04940167824973e-22,4646.544,-0.831469612302548,-0.934248940294599
1093800,4222.37030732329,23.0873969927311,22.7135643973419,38955.4920734531,17041.6,-1.15964246227447e-07,22893.646,5974.098,-2.64005385641099e-21,4646.544,-0.843391445812886,-0.933132936809066
1094100,3516.98511953603,20.2472767840395,18.1381501804826,38955.8391565684,17041.6,7.75910305038062e-08,22893.646,5974.098,9.80222969570933e-21,4646.544,-0.854911870672945,-0.932007869282799
1094400,4685.82822320039,27.8746617708021,19.8578003283493,38956.2,17041.6,-1.95893903330572e-08,22893.646,5974.098,-3.65700977600608e-20,4646.544,-0.866025403784435,-0.930873748644205
1094700,5770.77300840508,31.8619690657911,28.4943456319631,38956.5754219238,17041.6,-5.25047595799268e-08,22893.646,5974.098,1.36478161344534e-19,4646.544,-0.876726755707509,-0.92973058590963
1095000,4488.20989269679,25.8611346977593,22.8503681587873,38956.9612443887,17041.6,1.282516538861e-07,22893.646,5974.098,-5.11092066662759e-19,4646.544,-0.887010833178221,-0.928578392183254
1095300,4083.68512367059,24.9604595067904,17.9726314859131,38957.3520404117,17041.6,-1.91117312935693e-07,22893.646,5974.098,1.89753764952109e-18,4646.544,-0.896872741532686,-0.927417178656975
1095600,4158.89557337701,24.7194537365283,19.6853188963072,38957.7423830099,17041.6,2.1980742483105e-07,22893.646,5974.098,-7.079303130884e-18,4646.544,-0.906307787036652,-0.926246956610309
1095900,3748.76446995435,21.7514302747318,18.1785914342851,38958.1268452003,17041.6,-1.92890909618207e-07,22893.646,5974.098,2.64196748740149e-17,4646.544,-0.915311479119447,-0.925067737410275
1096200,3906.54519393653,23.7005272714244,18.772785160589,38958.5,17041.6,9.63495767971237e-08,22893.646,5974.098,-9.89327343694248e-17,4646.544,-0.923879532511285,-0.923879532511287
1096500,3967.53346712823,23.8952881675542,18.8668549563513,38958.8578205994,17041.6,6.76571584991955e-08,22893.646,5974.098,3.67290990669082e-16,4646.544,-0.932007869282801,-0.922682353455041
1096800,3901.55965149732,22.5682386587394,18.734500054133,38959.2018808824,17041.6,-2.7370872947834e-07,22893.646,5974.098,-1.37027974975061e-15,4646.544,-0.939692620785909,-0.921476211870407
1097100,3833.73177659953,22.6754860332046,18.5411708645428,38959.5351549066,17041.6,4.71191573315918e-07,22893.646,5974.098,5.11382800833335e-15,4646.544,-0.946930129495105,-0.920261119473311
1097400,4082.49687669729,22.9162497868721,20.1006049940498,38959.8606167294,17041.6,-5.90545404426434e-07,22893.646,5974.098,-1.91485366672219e-14,4646.544,-0.95371695074823,-0.919037088066621
1097700,3968.38838081953,22.1900302758323,20.4814902919259,38960.181240408,17041.6,5.59026225924506e-07,22893.646,5974.098,7.10860896932743e-14,4646.544,-0.96004985438593,-0.917804129540038
1098000,3663.0827981535,20.3420887945329,18.2666386474611,38960.5,17041.6,-3.24492045101904e-07,22893.646,5974.098,-2.65205445769611e-13,4646.544,-0.965925826289068,-0.916562255869976
1098300,3937.63509103301,21.4345967775663,19.6993570861925,38960.8192216046,17041.6,-1.17741880460328e-07,22893.646,5974.098,9.89735693385171e-13,4646.544,-0.971342069813261,-0.915311479119447
1098600,3903.16250452393,21.9475895232229,19.9169524756742,38961.1386394889,17041.6,7.03082598497561e-07,22893.646,5974.098,-3.70583424537389e-12,4646.544,-0.976296007119935,-0.914051811437943
