timestamp,evRemainingChargableCapacity,evRemainingDischargableCapacity,vehicleStatus
1645041156,2500.0,6900.0,67.0
1645041456,2100.0,7300.0,67.0
1645041757,2000.0,7700.0,67.0
1645042057,1700.0,8000.0,67.0
1645042357,1700.0,8300.0,67.0
1645042658,1700.0,8500.0,67.0
1645042958,1600.0,8700.0,67.0
1645043258,1200.0,9200.0,67.0
1645043559,1300.0,9100.0,67.0
1645043859,1300.0,9100.0,67.0
1645044159,1100.0,9300.0,67.0
1645044459,1000.0,9400.0,67.0
1645044759,700.0,9600.0,67.0
1645045059,500.0,9800.0,67.0
1645045359,0.0,10200.0,66.0
1645045660,0.0,10200.0,66.0
1645045960,0.0,10200.0,66.0
1645046260,0.0,10200.0,66.0
1645046561,0.0,10200.0,66.0
1645046861,0.0,10200.0,66.0
1645047161,0.0,10200.0,66.0
1645047462,0.0,10200.0,66.0
1645047762,0.0,10200.0,66.0
1645048062,0.0,10200.0,66.0
1645048362,0.0,10200.0,66.0
1645048663,0.0,10200.0,66.0
1645048963,0.0,10200.0,66.0
1645049263,0.0,10200.0,66.0
1645049564,0.0,10200.0,66.0
1645049864,0.0,10200.0,66.0
1645050164,0.0,10200.0,66.0
1645050465,0.0,10200.0,66.0
1645050765,0.0,10200.0,66.0
1645051065,0.0,10200.0,66.0
1645051366,0.0,10200.0,66.0
1645051666,0.0,10200.0,66.0
1645051966,0.0,10200.0,66.0
1645052266,0.0,10200.0,66.0
1645052567,0.0,10200.0,66.0
1645052867,0.0,10200.0,66.0
1645053167,0.0,10200.0,66.0
1645053468,0.0,10200.0,66.0
1645053768,0.0,10200.0,66.0
1645054068,0.0,10200.0,66.0
1645054369,0.0,10200.0,66.0
1645054669,0.0,10200.0,66.0
1645054969,0.0,10200.0,66.0
1645055269,0.0,10200.0,66.0
1645055570,0.0,10200.0,66.0
1645055870,0.0,10200.0,66.0
1645056170,0.0,10200.0,66.0
1645056471,0.0,10200.0,66.0
1645056771,0.0,10200.0,66.0
1645057071,0.0,10200.0,66.0
1645057371,0.0,10200.0,66.0
1645057672,0.0,10200.0,66.0
1645057972,0.0,10200.0,66.0
1645058272,0.0,10200.0,66.0
1645058573,0.0,10200.0,66.0
1645058872,0.0,10200.0,66.0
1645059172,0.0,10200.0,66.0
1645059473,0.0,10200.0,66.0
1645059773,0.0,10200.0,66.0
1645060073,0.0,10200.0,66.0
1645060374,0.0,10200.0,66.0
1645060674,0.0,10200.0,66.0
1645060974,0.0,10200.0,66.0
1645061275,0.0,10200.0,66.0
1645061575,0.0,10200.0,66.0
1645061875,0.0,10200.0,66.0
1645062175,0.0,10200.0,66.0
1645062476,0.0,10200.0,66.0
1645062776,0.0,10200.0,66.0
1645063076,0.0,10200.0,66.0
1645063377,0.0,10200.0,66.0
1645063677,0.0,10200.0,66.0
1645063977,0.0,10200.0,66.0
1645064278,0.0,10200.0,66.0
1645064578,0.0,10200.0,66.0
1645064878,0.0,10200.0,66.0
1645065179,0.0,10200.0,66.0
1645065479,0.0,10200.0,66.0
1645065779,0.0,10200.0,66.0
1645066079,0.0,10200.0,66.0
1645066379,0.0,10200.0,66.0
1645066679,0.0,10200.0,66.0
1645066979,0.0,10200.0,66.0
1645067280,300.0,9700.0,67.0
1645067580,0.0,9800.0,66.0
1645067880,0.0,10000.0,66.0
1645068181,0.0,9500.0,66.0
1645068481,0.0,9200.0,66.0
1645068781,0.0,9400.0,66.0
1645069082,0.0,9100.0,67.0
1645069382,0.0,9200.0,66.0
1645069682,100.0,9000.0,67.0
1645069983,0.0,9300.0,66.0
1645070283,100.0,9000.0,67.0
1645070583,0.0,9300.0,66.0
1645070883,100.0,9000.0,67.0
1645071184,0.0,9200.0,66.0
1645071484,200.0,8900.0,67.0
1645071784,0.0,9300.0,66.0
1645072085,0.0,9500.0,66.0
1645072385,0.0,9300.0,66.0
1645072685,0.0,9500.0,66.0
1645072986,0.0,9300.0,66.0
1645073286,0.0,9200.0,66.0
1645073586,0.0,9200.0,66.0
1645073886,0.0,9100.0,67.0
1645074187,0.0,9300.0,66.0
1645074487,0.0,9200.0,66.0
1645074787,0.0,9500.0,66.0
1645075088,0.0,9300.0,66.0
1645075388,0.0,9100.0,67.0
1645075688,0.0,9200.0,66.0
1645075989,0.0,9300.0,66.0
1645076289,0.0,9100.0,67.0
1645076589,0.0,9300.0,66.0
1645076889,0.0,9300.0,66.0
1645077190,0.0,9200.0,66.0
1645077490,0.0,9400.0,66.0
1645077790,0.0,9100.0,67.0
1645078091,0.0,9300.0,66.0
1645078391,100.0,9000.0,67.0
1645078691,0.0,9200.0,66.0
1645078992,0.0,9300.0,66.0
1645079292,0.0,9100.0,67.0
1645079592,0.0,9400.0,66.0
1645079893,0.0,9400.0,66.0
1645080192,0.0,9400.0,66.0
1645080492,0.0,9400.0,66.0
1645080792,0.0,9400.0,66.0
1645081093,0.0,9400.0,66.0
1645081393,0.0,9400.0,66.0
1645081693,0.0,9400.0,66.0
1645081994,0.0,9400.0,66.0
1645082354,0.0,9400.0,66.0
1645082594,0.0,9400.0,66.0
1645082895,0.0,9400.0,66.0
1645083195,0.0,9500.0,66.0
1645083495,0.0,9500.0,66.0
1645083795,0.0,9400.0,66.0
1645084096,0.0,9200.0,66.0
1645084396,0.0,9200.0,66.0
1645084696,0.0,9200.0,66.0
1645084997,0.0,9200.0,66.0
1645085297,100.0,9000.0,67.0
1645085597,200.0,8800.0,67.0
1645085898,200.0,8800.0,67.0
1645086198,200.0,8800.0,67.0
1645086498,100.0,8800.0,67.0
1645086798,200.0,8800.0,67.0
1645087099,200.0,8800.0,67.0
1645087399,200.0,8800.0,67.0
1645087699,300.0,8700.0,67.0
1645088000,300.0,8600.0,67.0
1645088300,400.0,8500.0,67.0
1645088600,400.0,8500.0,67.0
1645088901,400.0,8500.0,67.0
1645089201,400.0,8300.0,67.0
1645089501,400.0,8300.0,67.0
1645089861,500.0,8100.0,67.0
1645090102,500.0,8100.0,67.0
1645090402,800.0,7900.0,67.0
1645090702,1000.0,7700.0,67.0
1645091003,1000.0,7700.0,67.0
1645091302,1000.0,7700.0,67.0
1645091602,1000.0,7700.0,67.0
1645091903,1000.0,7700.0,67.0
1645092203,1000.0,7700.0,67.0
1645092503,1000.0,7700.0,67.0
1645092804,1100.0,7600.0,67.0
1645093104,1100.0,7600.0,67.0
1645093404,1200.0,7500.0,67.0
1645093705,1200.0,7500.0,67.0
1645094005,1200.0,7500.0,67.0
1645094305,1200.0,7500.0,67.0
1645094605,1200.0,7500.0,67.0
1645094906,1300.0,7400.0,67.0
1645095206,1300.0,7400.0,67.0
1645095506,1300.0,7400.0,67.0
1645095807,1500.0,7300.0,67.0
1645096107,1600.0,7200.0,67.0
1645096407,1600.0,7200.0,67.0
1645096708,1700.0,7100.0,67.0
1645097008,1800.0,7000.0,67.0
1645097308,2000.0,6800.0,67.0
1645097608,2000.0,6800.0,67.0
1645097909,2100.0,6700.0,67.0
1645098209,2200.0,6600.0,67.0
1645098509,2400.0,6500.0,67.0
1645098810,2400.0,6500.0,67.0
1645099110,2500.0,6400.0,67.0
1645099410,2700.0,6200.0,67.0
1645099711,2800.0,6100.0,67.0
1645100011,2800.0,6100.0,67.0
1645100311,2900.0,6000.0,67.0
1645100612,3100.0,5800.0,67.0
1645100912,3100.0,5800.0,67.0
1645101212,3200.0,5800.0,67.0
1645101513,3300.0,5700.0,67.0
1645101812,3400.0,5600.0,67.0
1645102112,3500.0,5500.0,67.0
1645102412,3500.0,5500.0,67.0
1645102713,3600.0,5400.0,67.0
1645103013,3600.0,5400.0,67.0
1645103313,3600.0,5400.0,67.0
1645103614,3700.0,5300.0,67.0
1645103914,3800.0,5200.0,67.0
1645104214,3900.0,5100.0,67.0
1645104514,4000.0,5100.0,67.0
1645104815,4100.0,5000.0,67.0
1645105115,4200.0,4900.0,67.0
1645105415,4300.0,4800.0,67.0
1645105716,4400.0,4700.0,67.0
1645106016,4500.0,4600.0,67.0
1645106316,4700.0,4400.0,67.0
1645106617,4700.0,4400.0,67.0
1645106917,4700.0,4400.0,67.0
1645107217,4700.0,4400.0,67.0
1645107518,4700.0,4400.0,67.0
1645107818,4700.0,4400.0,67.0
1645108118,4700.0,4400.0,67.0
1645108418,4700.0,4400.0,67.0
1645108719,4700.0,4400.0,67.0
1645109019,4700.0,4400.0,67.0
1645109319,4700.0,4400.0,67.0
1645109620,4700.0,4400.0,67.0
1645109920,4700.0,4400.0,67.0
1645110220,4700.0,4400.0,67.0
1645110521,4700.0,4400.0,67.0
1645110821,4700.0,4400.0,67.0
1645111121,4700.0,4400.0,67.0
1645111421,4700.0,4400.0,67.0
1645111722,4700.0,4400.0,67.0
1645112022,4900.0,4600.0,64.0
1645112322,4500.0,5000.0,64.0
1645112622,4100.0,5400.0,64.0
1645112922,3800.0,5800.0,64.0
1645113222,3100.0,6500.0,64.0
1645113523,2800.0,7000.0,64.0
1645113823,2400.0,7600.0,64.0
1645114123,2200.0,7900.0,64.0
1645114424,1700.0,8200.0,64.0
1645114724,1700.0,8400.0,64.0
1645115024,1400.0,8600.0,64.0
1645115324,1500.0,8700.0,64.0
1645115625,1100.0,9100.0,64.0
1645115925,1100.0,9300.0,64.0
1645116225,1100.0,9200.0,64.0
1645116526,1000.0,9400.0,64.0
1645116826,900.0,9500.0,64.0
1645117126,300.0,10000.0,64.0
1645117427,200.0,10100.0,64.0
1645117456,,,64.0
1645117727,0.0,10200.0,66.0
1645118027,0.0,10200.0,66.0
1645118327,0.0,10200.0,66.0
1645118628,0.0,10200.0,66.0
1645118928,0.0,10200.0,66.0
1645119228,0.0,10200.0,66.0
1645119529,0.0,10200.0,66.0
1645119829,0.0,10200.0,66.0
1645120129,0.0,10200.0,66.0
1645120430,0.0,10200.0,66.0
1645120730,0.0,10200.0,66.0
1645121030,0.0,10200.0,66.0
1645121331,0.0,10200.0,66.0
1645121631,0.0,10200.0,66.0
1645121931,0.0,10200.0,66.0
1645122231,0.0,10200.0,66.0
1645122532,0.0,10200.0,66.0
1645122832,0.0,10200.0,66.0
1645123132,0.0,10200.0,66.0
1645123432,0.0,10200.0,66.0
1645123733,0.0,10200.0,66.0
1645124033,0.0,10200.0,66.0
1645124333,0.0,10200.0,66.0
1645124633,0.0,10200.0,66.0
1645124934,0.0,10200.0,66.0
1645125234,0.0,10200.0,66.0
1645125534,0.0,10200.0,66.0
1645125835,0.0,10200.0,66.0
1645126135,0.0,10200.0,66.0
1645126435,0.0,10200.0,66.0
1645126736,0.0,10200.0,66.0
1645127035,0.0,10200.0,66.0
1645127335,0.0,10200.0,66.0
1645127636,0.0,10300.0,66.0
1645127996,0.0,10300.0,66.0
1645128236,0.0,10300.0,66.0
1645128537,0.0,10300.0,66.0
1645128837,0.0,10300.0,66.0
1645129137,0.0,10300.0,66.0
1645129438,0.0,10300.0,66.0
1645129738,0.0,10300.0,66.0
1645130038,0.0,10300.0,66.0
1645130339,0.0,10300.0,66.0
1645130639,0.0,10300.0,66.0
1645130939,0.0,10300.0,66.0
1645131240,0.0,10300.0,66.0
1645131540,0.0,10300.0,66.0
1645131840,0.0,10300.0,66.0
1645132140,0.0,10300.0,66.0
1645132441,0.0,10300.0,66.0
1645132741,0.0,10300.0,66.0
1645133041,0.0,10300.0,66.0
1645133342,0.0,10300.0,66.0
1645133642,0.0,10300.0,66.0
1645133942,0.0,10300.0,66.0
1645134242,0.0,10300.0,66.0
1645134543,0.0,10300.0,66.0
1645134843,0.0,10300.0,66.0
1645135143,0.0,10300.0,66.0
1645135444,0.0,10300.0,66.0
1645135744,0.0,10300.0,66.0
1645136044,0.0,10300.0,66.0
1645136345,0.0,10300.0,66.0
1645136645,0.0,10300.0,66.0
1645136945,0.0,10300.0,66.0
1645137246,0.0,10300.0,66.0
1645137546,0.0,10300.0,66.0
1645137845,0.0,10300.0,66.0
1645138145,0.0,10300.0,66.0
1645138446,0.0,10300.0,66.0
1645138746,0.0,10300.0,66.0
1645139046,0.0,10300.0,66.0
1645139347,0.0,10300.0,66.0
1645139706,0.0,10300.0,66.0
1645139947,0.0,10300.0,66.0
1645140248,0.0,10300.0,66.0
1645140548,0.0,10300.0,66.0
1645140848,0.0,10300.0,66.0
1645141148,0.0,10300.0,66.0
1645141449,0.0,10300.0,66.0
1645141749,0.0,10300.0,66.0
1645142050,0.0,10300.0,66.0
1645142350,0.0,10300.0,66.0
1645142650,0.0,10300.0,66.0
1645142950,0.0,10300.0,66.0
1645143251,0.0,10300.0,66.0
1645143551,0.0,10300.0,66.0
1645143851,0.0,10300.0,66.0
1645144152,0.0,10300.0,66.0
1645144452,0.0,10300.0,66.0
1645144752,0.0,10300.0,66.0
1645145053,0.0,10300.0,66.0
1645145353,0.0,10300.0,66.0
1645145653,0.0,10300.0,66.0
1645145954,0.0,10300.0,66.0
1645146254,0.0,10300.0,66.0
1645146554,0.0,10300.0,66.0
1645146854,0.0,10300.0,66.0
1645147155,0.0,10300.0,66.0
1645147455,0.0,10300.0,66.0
1645147755,0.0,10300.0,66.0
1645148056,0.0,10300.0,66.0
1645148356,0.0,10300.0,66.0
1645148655,0.0,10300.0,66.0
1645148955,0.0,10300.0,66.0
1645149256,0.0,10300.0,66.0
1645149556,0.0,10300.0,66.0
1645149856,0.0,10300.0,66.0
1645150157,0.0,10300.0,66.0
1645150457,0.0,10300.0,66.0
1645150757,0.0,10300.0,66.0
1645151058,0.0,10300.0,66.0
1645151358,0.0,10300.0,66.0
1645151658,0.0,10300.0,66.0
1645151958,0.0,10300.0,66.0
1645152259,0.0,10300.0,66.0
1645152559,0.0,10300.0,66.0
1645152860,0.0,10300.0,66.0
1645153160,0.0,10300.0,66.0
1645153460,200.0,10100.0,67.0
1645153760,0.0,10100.0,66.0
1645154061,0.0,10000.0,66.0
1645154361,100.0,9700.0,67.0
1645154661,0.0,9700.0,66.0
1645154962,0.0,9600.0,66.0
1645155262,300.0,9100.0,67.0
1645155562,0.0,9500.0,66.0
1645155863,0.0,9200.0,66.0
1645156163,0.0,9400.0,66.0
1645156463,200.0,8900.0,67.0
1645156763,0.0,9300.0,66.0
1645157064,300.0,8900.0,67.0
1645157364,0.0,9300.0,66.0
1645157664,0.0,9200.0,66.0
1645157965,0.0,9400.0,66.0
1645158265,0.0,9200.0,66.0
1645158565,0.0,9400.0,66.0
1645158866,0.0,9200.0,66.0
1645159166,100.0,9000.0,67.0
1645159465,0.0,9200.0,66.0
1645159766,0.0,9200.0,66.0
1645160066,0.0,9200.0,66.0
1645160366,0.0,9200.0,66.0
1645160666,0.0,9200.0,66.0
1645160967,100.0,9000.0,67.0
1645161267,200.0,8900.0,67.0
1645161567,0.0,9100.0,66.0
1645161868,0.0,9200.0,66.0
1645162168,0.0,9200.0,66.0
1645162468,0.0,9200.0,66.0
1645162769,0.0,9300.0,66.0
1645163069,0.0,9200.0,66.0
1645163369,0.0,9200.0,66.0
1645163670,100.0,9000.0,67.0
1645163970,0.0,9100.0,66.0
1645164270,0.0,9200.0,66.0
1645164571,0.0,9200.0,66.0
1645164871,0.0,9200.0,66.0
1645165171,0.0,9100.0,66.0
1645165472,100.0,9000.0,67.0
1645165772,0.0,9100.0,66.0
1645166072,0.0,9100.0,66.0
1645166372,0.0,9100.0,66.0
1645166673,0.0,9100.0,66.0
1645166973,0.0,9100.0,66.0
1645167273,0.0,9100.0,66.0
1645167574,0.0,9100.0,66.0
1645167874,0.0,9100.0,66.0
1645168174,0.0,9100.0,66.0
1645168474,0.0,9100.0,66.0
1645168775,0.0,9100.0,66.0
1645169075,0.0,9100.0,66.0
1645169375,0.0,9100.0,66.0
1645169676,0.0,9500.0,66.0
1645169976,100.0,9400.0,67.0
1645170275,100.0,9400.0,67.0
1645170576,300.0,9200.0,67.0
1645170876,300.0,9000.0,67.0
1645171176,300.0,8800.0,67.0
1645171477,400.0,8800.0,67.0
1645171777,400.0,8800.0,67.0
1645172077,500.0,8800.0,67.0
1645172378,600.0,8700.0,67.0
1645172678,600.0,8700.0,67.0
1645172978,600.0,8700.0,67.0
1645173278,600.0,8700.0,67.0
1645173579,600.0,8500.0,67.0
1645173879,500.0,8500.0,67.0
1645174179,600.0,8400.0,67.0
1645174480,600.0,8300.0,67.0
1645174780,600.0,8300.0,67.0
1645175080,700.0,8200.0,67.0
1645175380,700.0,8200.0,67.0
1645175740,700.0,8200.0,67.0
1645175981,700.0,8200.0,67.0
1645176281,600.0,8300.0,67.0
1645176582,900.0,8000.0,67.0
1645176882,800.0,8000.0,67.0
1645177182,800.0,8000.0,67.0
1645177483,900.0,7800.0,67.0
1645177783,1000.0,7600.0,67.0
1645178083,1100.0,7500.0,67.0
1645178384,1000.0,7600.0,67.0
1645178684,1100.0,7500.0,67.0
1645178984,1100.0,7500.0,67.0
1645179284,1100.0,7500.0,67.0
1645179585,1000.0,7600.0,67.0
1645179885,1200.0,7500.0,67.0
1645180185,1200.0,7500.0,67.0
1645180486,1200.0,7500.0,67.0
1645180786,1200.0,7500.0,67.0
1645181085,1200.0,7500.0,67.0
1645181386,1200.0,7500.0,67.0
1645181686,1200.0,7500.0,67.0
1645181986,1200.0,7500.0,67.0
1645182287,1200.0,7500.0,67.0
1645182587,1200.0,7500.0,67.0
1645182887,1200.0,7500.0,67.0
1645183187,1200.0,7500.0,67.0
1645183488,1200.0,7500.0,67.0
1645183788,1200.0,7500.0,67.0
1645184088,1200.0,7500.0,67.0
1645184389,1300.0,7400.0,67.0
1645184689,1200.0,7500.0,67.0
1645184989,1300.0,7400.0,67.0
1645185290,1400.0,7300.0,67.0
1645185590,1400.0,7300.0,67.0
1645185890,1500.0,7300.0,67.0
1645186190,1500.0,7300.0,67.0
1645186491,1600.0,7200.0,67.0
1645186791,1600.0,7200.0,67.0
1645187091,1700.0,7100.0,67.0
1645187392,1700.0,7100.0,67.0
1645187692,1800.0,7000.0,67.0
1645187992,1900.0,6900.0,67.0
1645188293,1900.0,6900.0,67.0
1645188593,2000.0,6800.0,67.0
1645188893,2000.0,6800.0,67.0
1645189193,2000.0,6800.0,67.0
1645189494,2100.0,6700.0,67.0
1645189794,2200.0,6600.0,67.0
1645190094,2200.0,6600.0,67.0
1645190395,2300.0,6600.0,67.0
1645190695,2300.0,6600.0,67.0
1645190995,2400.0,6500.0,67.0
1645191296,2400.0,6500.0,67.0
1645191596,2400.0,6500.0,67.0
1645191895,2500.0,6400.0,67.0
1645192196,2800.0,6100.0,67.0
1645192496,2800.0,6100.0,67.0
1645192796,2900.0,6000.0,67.0
1645193096,2900.0,6000.0,67.0
1645193397,2900.0,6000.0,67.0
1645193697,2900.0,6000.0,67.0
1645193997,2900.0,6000.0,67.0
1645194298,2900.0,6000.0,67.0
1645194598,2900.0,6000.0,67.0
1645194898,2900.0,6000.0,67.0
1645195199,2900.0,6000.0,67.0
1645195499,2900.0,6000.0,67.0
1645195799,2900.0,6000.0,67.0
1645196100,2900.0,6000.0,67.0
1645196400,2900.0,6000.0,67.0
1645196700,2900.0,6000.0,67.0
1645197000,2900.0,6000.0,67.0
1645197301,2900.0,6000.0,67.0
1645197601,2900.0,6000.0,67.0
1645197901,2900.0,6000.0,67.0
1645198202,2900.0,6000.0,67.0
1645198502,2900.0,6000.0,67.0
1645198802,2900.0,6000.0,67.0
1645199103,2900.0,6000.0,67.0
1645199403,2900.0,6000.0,67.0
1645199703,2900.0,6000.0,67.0
1645200004,2900.0,6000.0,67.0
1645200304,2900.0,6000.0,67.0
1645200604,2900.0,6000.0,67.0
1645200904,2900.0,6000.0,67.0
1645201205,2900.0,6000.0,67.0
1645201505,2900.0,6000.0,67.0
1645201805,2900.0,6000.0,67.0
1645202106,2900.0,6000.0,67.0
1645202406,2900.0,6000.0,67.0
1645202706,2900.0,6000.0,67.0
1645203006,2900.0,6000.0,67.0
1645203307,2900.0,6000.0,67.0
1645203607,2900.0,6000.0,67.0
1645203907,2900.0,6000.0,67.0
1645204208,2900.0,6000.0,67.0
1645204508,2900.0,6000.0,67.0
1645204808,2900.0,6000.0,67.0
1645205109,2900.0,6000.0,67.0
1645205409,2900.0,6000.0,67.0
1645205709,2900.0,6000.0,67.0
1645206009,2900.0,6000.0,67.0
1645206309,2900.0,6000.0,67.0
1645206609,2900.0,6000.0,67.0
1645206910,2900.0,6000.0,67.0
1645207210,2900.0,6000.0,67.0
1645207510,2900.0,6000.0,67.0
1645207810,2900.0,6000.0,67.0
1645208111,2900.0,6000.0,67.0
1645208411,2900.0,6000.0,67.0
1645208711,2900.0,6000.0,67.0
1645209012,2900.0,6000.0,67.0
1645209312,2900.0,6000.0,67.0
1645209612,2900.0,6000.0,67.0
1645209912,2900.0,6000.0,67.0
1645210213,2900.0,6000.0,67.0
1645210513,2900.0,6000.0,67.0
1645210813,2900.0,6000.0,67.0
1645211114,2900.0,6000.0,67.0
1645211414,2900.0,6000.0,67.0
1645211714,2900.0,6000.0,67.0
1645212015,2900.0,6000.0,67.0
1645212315,2900.0,6000.0,67.0
1645212615,2900.0,6000.0,67.0
1645212915,2900.0,6000.0,67.0
1645213216,2900.0,6000.0,67.0
1645213515,2900.0,6000.0,67.0
1645213816,2900.0,6000.0,67.0
1645214116,2900.0,6600.0,67.0
1645214416,2500.0,7000.0,67.0
1645214716,2400.0,7400.0,67.0
1645215017,2400.0,7900.0,67.0
1645215317,2100.0,8300.0,67.0
1645215617,2100.0,8400.0,67.0
1645215918,1900.0,8600.0,67.0
1645216218,1800.0,8700.0,67.0
1645216518,1700.0,8800.0,67.0
1645216819,1500.0,8900.0,67.0
1645217119,1400.0,9000.0,67.0
1645217419,1300.0,9100.0,67.0
1645217719,1000.0,9400.0,67.0
1645218020,1000.0,9400.0,67.0
1645218320,900.0,9500.0,67.0
1645218620,600.0,9700.0,67.0
1645218921,400.0,9900.0,67.0
1645219221,0.0,10200.0,66.0
1645219521,0.0,10200.0,66.0
1645219821,0.0,10200.0,66.0
1645220122,0.0,10200.0,66.0
1645220422,0.0,10200.0,66.0
1645220723,0.0,10200.0,66.0
1645221023,0.0,10200.0,66.0
1645221323,0.0,10200.0,66.0
1645221623,0.0,10200.0,66.0
1645221924,0.0,10200.0,66.0
1645222224,0.0,10200.0,66.0
1645222524,0.0,10200.0,66.0
1645222825,0.0,10200.0,66.0
1645223125,0.0,10200.0,66.0
1645223425,0.0,10200.0,66.0
1645223726,0.0,10200.0,66.0
1645224026,0.0,10200.0,66.0
1645224326,0.0,10200.0,66.0
1645224626,0.0,10200.0,66.0
1645224927,0.0,10200.0,66.0
1645225227,0.0,10200.0,66.0
1645225527,0.0,10200.0,66.0
1645225828,0.0,10200.0,66.0
1645226128,0.0,10200.0,66.0
1645226428,0.0,10200.0,66.0
1645226729,0.0,10200.0,66.0
1645227029,0.0,10200.0,66.0
1645227329,0.0,10200.0,66.0
1645227629,0.0,10200.0,66.0
1645227929,0.0,10200.0,66.0
1645228229,0.0,10200.0,66.0
1645228529,0.0,10200.0,66.0
1645228830,0.0,10200.0,66.0
1645229130,0.0,10200.0,66.0
1645229430,0.0,10200.0,66.0
1645229731,0.0,10200.0,66.0
1645230031,0.0,10200.0,66.0
1645230331,0.0,10200.0,66.0
1645230632,0.0,10200.0,66.0
1645230932,0.0,10200.0,66.0
1645231232,0.0,10200.0,66.0
1645231532,0.0,10200.0,66.0
1645231833,0.0,10200.0,66.0
1645232133,0.0,10200.0,66.0
1645232433,0.0,10200.0,66.0
1645232734,0.0,10200.0,66.0
1645233034,0.0,10200.0,66.0
1645233334,0.0,10200.0,66.0
1645233635,0.0,10200.0,66.0
1645233935,0.0,10200.0,66.0
1645234235,0.0,10200.0,66.0
1645234535,0.0,10200.0,66.0
1645234836,0.0,10200.0,66.0
1645235136,0.0,10200.0,66.0
1645235436,0.0,10200.0,66.0
1645235737,0.0,10200.0,66.0
1645236037,0.0,10200.0,66.0
1645236337,0.0,10200.0,66.0
1645236638,0.0,10200.0,66.0
1645236938,0.0,10200.0,66.0
1645237238,0.0,10200.0,66.0
1645237539,0.0,10200.0,66.0
1645237839,0.0,10200.0,66.0
1645238139,0.0,10200.0,66.0
1645238440,0.0,10200.0,66.0
1645238739,0.0,10200.0,66.0
1645239039,0.0,10200.0,66.0
1645239339,0.0,10200.0,66.0
1645239640,0.0,10200.0,66.0
1645239940,0.0,10100.0,66.0
1645240240,200.0,9600.0,67.0
1645240541,300.0,9500.0,67.0
1645240841,200.0,9400.0,67.0
1645241141,300.0,9100.0,67.0
1645241441,300.0,8900.0,67.0
1645241742,400.0,8700.0,67.0
1645242042,400.0,8700.0,67.0
1645242342,500.0,8500.0,67.0
1645242643,500.0,8500.0,67.0
1645242943,500.0,8500.0,67.0
1645243243,500.0,8500.0,67.0
1645243544,500.0,8400.0,67.0
1645243844,500.0,8400.0,67.0
1645244144,600.0,8300.0,67.0
1645244444,700.0,8200.0,67.0
1645244745,700.0,8200.0,67.0
1645245045,700.0,8200.0,67.0
1645245345,700.0,8100.0,67.0
1645245646,700.0,8100.0,67.0
1645245946,700.0,8100.0,67.0
1645246246,800.0,8000.0,67.0
1645246547,800.0,8000.0,67.0
1645246847,800.0,8000.0,67.0
1645247147,800.0,8000.0,67.0
1645247448,800.0,8000.0,67.0
1645247748,800.0,8000.0,67.0
1645248048,900.0,8000.0,67.0
1645248348,900.0,8000.0,67.0
1645248649,900.0,7900.0,67.0
1645248949,900.0,7800.0,67.0
1645249249,900.0,7800.0,67.0
1645249549,800.0,7800.0,67.0
1645249849,900.0,7700.0,67.0
1645250149,900.0,7700.0,67.0
1645250450,900.0,7700.0,67.0
1645250750,900.0,7700.0,67.0
1645251050,900.0,7700.0,67.0
1645251351,900.0,7700.0,67.0
1645251651,900.0,7700.0,67.0
1645251951,900.0,7700.0,67.0
1645252252,900.0,7700.0,64.0
1645252552,900.0,7700.0,67.0
1645252852,900.0,7700.0,67.0
1645253152,900.0,7700.0,67.0
1645253453,900.0,7700.0,67.0
1645253753,900.0,7700.0,67.0
1645254053,900.0,7700.0,67.0
1645254354,900.0,7700.0,67.0
1645254654,900.0,7700.0,67.0
1645254954,900.0,7700.0,67.0
1645255255,900.0,7700.0,67.0
1645255555,900.0,7700.0,67.0
1645255855,1000.0,8400.0,64.0
1645256155,900.0,8400.0,67.0
1645256456,1100.0,8400.0,67.0
1645256756,1100.0,8400.0,67.0
1645257056,1100.0,8400.0,67.0
1645257357,1100.0,8400.0,67.0
1645257657,1100.0,8400.0,67.0
1645257957,1100.0,8400.0,67.0
1645258258,1100.0,8200.0,67.0
1645258558,1100.0,8200.0,67.0
1645258858,1100.0,8200.0,67.0
1645259158,1200.0,8000.0,67.0
1645259459,1200.0,8000.0,67.0
1645259759,1200.0,8000.0,67.0
1645260059,1200.0,8000.0,67.0
1645260359,1200.0,8000.0,67.0
1645260659,1200.0,8000.0,67.0
1645260959,1200.0,8000.0,67.0
1645261260,1200.0,8000.0,67.0
1645261560,1200.0,8000.0,67.0
1645261860,1200.0,8000.0,67.0
1645262160,1200.0,8000.0,67.0
1645262461,1200.0,8000.0,67.0
1645262761,1300.0,8000.0,67.0
1645263061,1300.0,8000.0,67.0
1645263362,1300.0,8000.0,67.0
1645263662,1300.0,8000.0,67.0
1645263962,1400.0,7800.0,67.0
1645264263,1400.0,7800.0,67.0
1645264622,1400.0,7700.0,67.0
1645264863,1500.0,7500.0,67.0
1645265164,1600.0,7400.0,67.0
1645265464,1700.0,7100.0,67.0
1645265764,1700.0,7000.0,67.0
1645266064,1700.0,7000.0,67.0
1645266365,1900.0,6900.0,67.0
1645266665,1900.0,6900.0,67.0
1645266965,2000.0,6800.0,67.0
1645267266,2000.0,6800.0,67.0
1645267566,2000.0,6800.0,67.0
1645267866,2100.0,6700.0,67.0
1645268167,2300.0,6600.0,67.0
1645268467,2400.0,6500.0,67.0
1645268767,2700.0,6200.0,67.0
