timestamp,normalUsage,reverseUsage,instanceElectricity,instanceCurrents,instanceCurrentsT
1644837362,,,909.0,7.0,3.0
1644837391,,,887.0,,
1644837422,,,2302.0,22.0,3.0
1644837451,,,2271.0,,
1644837482,,,1998.0,19.0,2.0
1644837511,,,879.0,,
1644837542,,,1070.0,7.0,2.0
1644837571,,,875.0,,
1644837602,,,798.0,6.0,3.0
1644837632,,,805.0,,
1644837663,,,766.0,6.0,3.0
1644837691,,,892.0,,
1644837722,,,1115.0,6.0,3.0
1644837751,,,859.0,,
1644837783,,,882.0,7.0,3.0
1644837811,,,919.0,,
1644837843,,,831.0,6.0,3.0
1644837871,,,838.0,,
1644837903,,,839.0,6.0,3.0
1644837932,,,870.0,,
1644837962,,,863.0,7.0,2.0
1644837990,,,918.0,,
1644838022,,,1134.0,10.0,2.0
1644838051,,,894.0,,
1644838083,,,887.0,7.0,2.0
1644838111,,,882.0,,
1644838142,,,848.0,6.0,3.0
1644838171,,,808.0,,
1644838200,5052.4,611.4,,,
1644838202,,,886.0,7.0,2.0
1644838231,,,1115.0,,
1644838262,,,758.0,6.0,2.0
1644838291,,,771.0,,
1644838322,,,751.0,6.0,2.0
1644838351,,,926.0,,
1644838382,,,655.0,7.0,1.0
1644838411,,,707.0,,
1644838442,,,609.0,7.0,1.0
1644838471,,,532.0,,
1644838502,,,537.0,5.0,1.0
1644838531,,,496.0,,
1644838562,,,598.0,5.0,1.0
1644838591,,,502.0,,
1644838622,,,498.0,4.0,1.0
1644838651,,,476.0,,
1644838683,,,572.0,5.0,1.0
1644838711,,,684.0,,
1644838744,,,745.0,7.0,1.0
1644838771,,,968.0,,
1644838803,,,504.0,4.0,1.0
1644838831,,,919.0,,
1644838863,,,611.0,5.0,2.0
1644838893,,,634.0,,
1644838923,,,619.0,5.0,4.0
1644838951,,,569.0,,
1644838983,,,624.0,5.0,2.0
1644839014,,,835.0,,
1644839044,,,616.0,5.0,2.0
1644839072,,,617.0,,
1644839103,,,625.0,5.0,2.0
1644839131,,,660.0,,
1644839163,,,661.0,5.0,2.0
1644839192,,,658.0,,
1644839223,,,680.0,5.0,3.0
1644839252,,,649.0,,
1644839283,,,663.0,5.0,2.0
1644839312,,,674.0,,
1644839343,,,672.0,5.0,2.0
1644839373,,,633.0,,
1644839403,,,675.0,5.0,2.0
1644839432,,,662.0,,
1644839463,,,819.0,5.0,5.0
1644839492,,,856.0,,
1644839524,,,886.0,5.0,4.0
1644839552,,,931.0,,
1644839583,,,928.0,5.0,5.0
1644839612,,,883.0,,
1644839644,,,901.0,5.0,4.0
1644839672,,,879.0,,
1644839704,,,894.0,5.0,5.0
1644839733,,,894.0,,
1644839765,,,1138.0,5.0,5.0
1644839792,,,908.0,,
1644839824,,,901.0,5.0,5.0
1644839852,,,979.0,,
1644839884,,,987.0,5.0,5.0
1644839912,,,988.0,,
1644839944,,,978.0,5.0,5.0
1644839973,,,949.0,,
1644840000,5052.8,611.4,,,
1644840004,,,959.0,6.0,5.0
1644840033,,,971.0,,
1644840064,,,974.0,6.0,5.0
1644840093,,,958.0,,
1644840124,,,941.0,5.0,5.0
1644840153,,,941.0,,
1644840184,,,952.0,5.0,5.0
1644840213,,,985.0,,
1644840244,,,986.0,5.0,5.0
1644840273,,,988.0,,
1644840304,,,972.0,5.0,5.0
1644840333,,,949.0,,
1644840364,,,931.0,5.0,5.0
1644840394,,,1184.0,,
1644840425,,,894.0,5.0,4.0
1644840453,,,925.0,,
1644840485,,,937.0,5.0,5.0
1644840513,,,934.0,,
1644840545,,,1097.0,5.0,5.0
1644840573,,,978.0,,
1644840604,,,982.0,5.0,5.0
1644840633,,,983.0,,
1644840664,,,977.0,5.0,5.0
1644840693,,,935.0,,
1644840725,,,937.0,5.0,5.0
1644840753,,,936.0,,
1644840785,,,940.0,5.0,5.0
1644840813,,,939.0,,
1644840845,,,944.0,5.0,5.0
1644840873,,,1122.0,,
1644840905,,,924.0,5.0,5.0
1644840933,,,963.0,,
1644840966,,,981.0,5.0,5.0
1644840993,,,966.0,,
1644841025,,,1196.0,5.0,8.0
1644841054,,,1211.0,,
1644841085,,,1187.0,5.0,5.0
1644841114,,,893.0,,
1644841145,,,927.0,5.0,5.0
1644841174,,,1040.0,,
1644841205,,,1017.0,6.0,5.0
1644841234,,,1024.0,,
1644841266,,,1049.0,6.0,5.0
1644841294,,,1112.0,,
1644841325,,,1105.0,6.0,5.0
1644841354,,,1093.0,,
1644841385,,,1071.0,6.0,5.0
1644841414,,,1061.0,,
1644841446,,,1024.0,6.0,5.0
1644841474,,,1036.0,,
1644841506,,,1039.0,6.0,7.0
1644841534,,,1038.0,,
1644841565,,,1038.0,6.0,5.0
1644841594,,,1047.0,,
1644841625,,,1064.0,6.0,5.0
1644841655,,,1070.0,,
1644841686,,,1082.0,6.0,5.0
1644841715,,,1053.0,,
1644841746,,,1036.0,6.0,5.0
1644841774,,,1026.0,,
1644841800,5053.3,611.4,,,
1644841805,,,1033.0,6.0,5.0
1644841835,,,1064.0,,
1644841866,,,1016.0,6.0,5.0
1644841894,,,964.0,,
1644841926,,,991.0,6.0,5.0
1644841955,,,1025.0,,
1644841986,,,1031.0,6.0,5.0
1644842014,,,1178.0,,
1644842046,,,1038.0,6.0,5.0
1644842075,,,1014.0,,
1644842106,,,1013.0,6.0,5.0
1644842135,,,1005.0,,
1644842166,,,1002.0,6.0,5.0
1644842195,,,1005.0,,
1644842226,,,1003.0,6.0,5.0
1644842255,,,1024.0,,
1644842286,,,1034.0,6.0,5.0
1644842315,,,1065.0,,
1644842346,,,1064.0,6.0,5.0
1644842375,,,1045.0,,
1644842406,,,1007.0,5.0,5.0
1644842435,,,1007.0,,
1644842467,,,1009.0,6.0,5.0
1644842495,,,1019.0,,
1644842526,,,1009.0,6.0,5.0
1644842555,,,1015.0,,
1644842586,,,1293.0,6.0,5.0
1644842615,,,1053.0,,
1644842647,,,1072.0,6.0,5.0
1644842675,,,1053.0,,
1644842707,,,1042.0,5.0,5.0
1644842735,,,1002.0,,
1644842767,,,1016.0,5.0,5.0
1644842795,,,999.0,,
1644842827,,,996.0,5.0,5.0
1644842855,,,991.0,,
1644842887,,,960.0,5.0,5.0
1644842915,,,990.0,,
1644842948,,,1004.0,6.0,5.0
1644842976,,,1089.0,,
1644843007,,,1082.0,6.0,5.0
1644843036,,,1041.0,,
1644843067,,,1004.0,6.0,5.0
1644843096,,,991.0,,
1644843127,,,995.0,6.0,5.0
1644843156,,,1003.0,,
1644843187,,,1065.0,6.0,7.0
1644843216,,,922.0,,
1644843247,,,940.0,6.0,3.0
1644843276,,,847.0,,
1644843308,,,782.0,5.0,3.0
1644843336,,,748.0,,
1644843367,,,730.0,5.0,3.0
1644843396,,,708.0,,
1644843427,,,711.0,5.0,3.0
1644843456,,,722.0,,
1644843487,,,716.0,5.0,3.0
1644843516,,,725.0,,
1644843547,,,729.0,5.0,3.0
1644843576,,,729.0,,
1644843600,5053.8,611.4,,,
1644843608,,,765.0,5.0,3.0
1644843638,,,794.0,,
1644843668,,,806.0,5.0,3.0
1644843697,,,800.0,,
1644843728,,,766.0,5.0,3.0
1644843757,,,793.0,,
1644843788,,,795.0,5.0,3.0
1644843816,,,791.0,,
1644843848,,,834.0,5.0,6.0
1644843876,,,791.0,,
1644843908,,,789.0,5.0,6.0
1644843937,,,787.0,,
1644843968,,,826.0,5.0,3.0
1644843997,,,884.0,,
1644844028,,,891.0,6.0,4.0
1644844057,,,861.0,,
1644844089,,,827.0,6.0,3.0
1644844117,,,822.0,,
1644844148,,,823.0,5.0,3.0
1644844177,,,823.0,,
1644844208,,,812.0,6.0,3.0
1644844237,,,818.0,,
1644844268,,,809.0,5.0,3.0
1644844297,,,1146.0,,
1644844328,,,869.0,5.0,3.0
1644844357,,,850.0,,
1644844388,,,807.0,5.0,3.0
1644844417,,,776.0,,
1644844448,,,772.0,5.0,3.0
1644844478,,,777.0,,
1644844508,,,803.0,5.0,6.0
1644844537,,,779.0,,
1644844569,,,737.0,5.0,3.0
1644844597,,,744.0,,
1644844629,,,796.0,6.0,3.0
1644844657,,,799.0,,
1644844689,,,1075.0,6.0,3.0
1644844717,,,778.0,,
1644844749,,,750.0,6.0,3.0
1644844777,,,747.0,,
1644844809,,,784.0,11.0,14.0
1644844839,,,747.0,,
1644844869,,,778.0,6.0,3.0
1644844898,,,762.0,,
1644844929,,,765.0,6.0,3.0
1644844958,,,810.0,,
1644844989,,,813.0,6.0,3.0
1644845018,,,814.0,,
1644845049,,,764.0,6.0,3.0
1644845078,,,761.0,,
1644845109,,,763.0,6.0,5.0
1644845138,,,762.0,,
1644845169,,,767.0,6.0,3.0
1644845198,,,768.0,,
1644845229,,,762.0,6.0,3.0
1644845258,,,773.0,,
1644845290,,,959.0,6.0,4.0
1644845318,,,997.0,,
1644845349,,,1147.0,6.0,6.0
1644845378,,,982.0,,
1644845400,5054.2,611.4,,,
1644845409,,,972.0,6.0,5.0
1644845438,,,962.0,,
1644845470,,,969.0,6.0,5.0
1644845498,,,966.0,,
1644845530,,,968.0,6.0,5.0
1644845559,,,960.0,,
1644845590,,,953.0,6.0,5.0
1644845618,,,993.0,,
1644845650,,,1020.0,6.0,5.0
1644845679,,,1020.0,,
1644845710,,,1259.0,6.0,5.0
1644845739,,,994.0,,
1644845770,,,969.0,6.0,5.0
1644845798,,,969.0,,
1644845830,,,985.0,6.0,5.0
1644845860,,,1001.0,,
1644845890,,,1159.0,6.0,6.0
1644845919,,,1081.0,,
1644845950,,,1052.0,6.0,5.0
1644845979,,,1105.0,,
1644846010,,,1111.0,6.0,5.0
1644846039,,,1106.0,,
1644846070,,,1109.0,6.0,5.0
1644846099,,,1068.0,,
1644846130,,,1063.0,6.0,5.0
1644846159,,,1061.0,,
1644846190,,,1060.0,6.0,5.0
1644846219,,,1059.0,,
1644846253,,,1028.0,6.0,5.0
1644846279,,,1062.0,,
1644846311,,,1054.0,6.0,5.0
1644846339,,,1082.0,,
1644846370,,,1100.0,6.0,5.0
1644846399,,,1099.0,,
1644846430,,,1067.0,6.0,5.0
1644846459,,,1029.0,,
1644846491,,,1029.0,6.0,5.0
1644846520,,,1021.0,,
1644846551,,,1098.0,6.0,7.0
1644846580,,,875.0,,
1644846611,,,782.0,5.0,3.0
1644846640,,,755.0,,
1644846674,,,760.0,5.0,3.0
1644846699,,,803.0,,
1644846731,,,798.0,5.0,3.0
1644846760,,,808.0,,
1644846791,,,763.0,5.0,4.0
1644846820,,,742.0,,
1644846851,,,781.0,5.0,3.0
1644846880,,,752.0,,
1644846911,,,771.0,5.0,3.0
1644846940,,,775.0,,
1644846971,,,772.0,6.0,3.0
1644847000,,,760.0,,
1644847031,,,935.0,6.0,4.0
1644847060,,,983.0,,
1644847092,,,980.0,6.0,4.0
1644847120,,,967.0,,
1644847151,,,953.0,6.0,4.0
1644847181,,,980.0,,
1644847200,5054.7,611.4,,,
1644847211,,,5490.0,28.0,27.0
1644847240,,,5487.0,,
1644847271,,,4975.0,25.0,24.0
1644847300,,,4978.0,,
1644847331,,,4975.0,25.0,25.0
1644847360,,,4995.0,,
1644847392,,,5029.0,25.0,25.0
1644847420,,,5100.0,,
1644847452,,,5505.0,27.0,27.0
1644847480,,,5501.0,,
1644847512,,,5490.0,28.0,28.0
1644847540,,,5475.0,,
1644847572,,,5477.0,28.0,27.0
1644847600,,,5468.0,,
1644847632,,,5471.0,28.0,27.0
1644847663,,,5478.0,,
1644847692,,,5479.0,28.0,27.0
1644847721,,,5475.0,,
1644847752,,,5482.0,28.0,27.0
1644847781,,,5476.0,,
1644847812,,,5439.0,28.0,27.0
1644847841,,,5479.0,,
1644847872,,,5475.0,28.0,27.0
1644847901,,,5483.0,,
1644847932,,,5487.0,28.0,27.0
1644847961,,,5483.0,,
1644847992,,,5481.0,28.0,27.0
1644848021,,,5479.0,,
1644848052,,,5475.0,28.0,27.0
1644848081,,,5479.0,,
1644848112,,,5476.0,28.0,27.0
1644848141,,,5481.0,,
1644848172,,,5468.0,28.0,27.0
1644848201,,,5463.0,,
1644848232,,,5462.0,29.0,26.0
1644848261,,,5465.0,,
1644848292,,,5459.0,29.0,26.0
1644848321,,,5463.0,,
1644848353,,,5470.0,29.0,26.0
1644848382,,,5465.0,,
1644848413,,,5467.0,29.0,26.0
1644848442,,,5471.0,,
1644848473,,,5478.0,24.0,31.0
1644848502,,,5474.0,,
1644848533,,,5474.0,24.0,31.0
1644848561,,,5481.0,,
1644848594,,,5473.0,24.0,30.0
1644848622,,,5476.0,,
1644848653,,,5484.0,24.0,30.0
1644848682,,,5474.0,,
1644848714,,,5476.0,24.0,30.0
1644848743,,,5480.0,,
1644848773,,,5477.0,24.0,30.0
1644848802,,,5468.0,,
1644848833,,,5472.0,25.0,30.0
1644848862,,,5464.0,,
1644848893,,,5471.0,24.0,30.0
1644848922,,,5466.0,,
1644848953,,,5470.0,25.0,30.0
1644848982,,,5474.0,,
1644849000,5057.4,611.4,,,
1644849013,,,5464.0,25.0,30.0
1644849042,,,5446.0,,
1644849073,,,5471.0,24.0,30.0
1644849102,,,5473.0,,
1644849134,,,5473.0,24.0,30.0
1644849162,,,5474.0,,
1644849193,,,5464.0,25.0,30.0
1644849222,,,5465.0,,
1644849254,,,5472.0,25.0,30.0
1644849282,,,5476.0,,
1644849313,,,5475.0,25.0,30.0
1644849342,,,5479.0,,
1644849373,,,5453.0,24.0,30.0
1644849403,,,5475.0,,
1644849434,,,5468.0,24.0,30.0
1644849464,,,5484.0,,
1644849494,,,5473.0,24.0,30.0
1644849522,,,5469.0,,
1644849554,,,5474.0,24.0,30.0
1644849582,,,5470.0,,
1644849614,,,5462.0,24.0,30.0
1644849642,,,5465.0,,
1644849674,,,5479.0,28.0,26.0
1644849703,,,5482.0,,
1644849735,,,5477.0,28.0,26.0
1644849763,,,5469.0,,
1644849794,,,5479.0,28.0,26.0
1644849823,,,5481.0,,
1644849854,,,5495.0,28.0,26.0
1644849883,,,5477.0,,
1644849914,,,5476.0,28.0,25.0
1644849943,,,5481.0,,
1644849974,,,5482.0,29.0,25.0
1644850003,,,5477.0,,
1644850034,,,5487.0,29.0,26.0
1644850063,,,5478.0,,
1644850095,,,5483.0,28.0,25.0
1644850123,,,5454.0,,
1644850154,,,5478.0,29.0,25.0
1644850183,,,5486.0,,
1644850215,,,5507.0,27.0,25.0
1644850243,,,5462.0,,
1644850275,,,5469.0,25.0,29.0
1644850303,,,5472.0,,
1644850336,,,5471.0,25.0,29.0
1644850363,,,5467.0,,
1644850395,,,5472.0,25.0,29.0
1644850423,,,5473.0,,
1644850455,,,5466.0,25.0,29.0
1644850483,,,5469.0,,
1644850515,,,5465.0,25.0,29.0
1644850544,,,5474.0,,
1644850575,,,5482.0,25.0,30.0
1644850604,,,5478.0,,
1644850635,,,5474.0,25.0,30.0
1644850664,,,5465.0,,
1644850695,,,5464.0,25.0,29.0
1644850724,,,5474.0,,
1644850755,,,5484.0,25.0,29.0
1644850784,,,5477.0,,
1644850800,5060.1,611.4,,,
1644850815,,,5475.0,25.0,30.0
1644850844,,,5475.0,,
1644850875,,,5457.0,25.0,29.0
1644850904,,,5478.0,,
1644850935,,,5477.0,25.0,30.0
1644850964,,,5468.0,,
1644850995,,,5479.0,25.0,30.0
1644851024,,,5476.0,,
1644851056,,,5461.0,25.0,30.0
1644851084,,,5476.0,,
1644851115,,,5474.0,28.0,26.0
1644851145,,,5472.0,,
1644851176,,,5476.0,26.0,28.0
1644851204,,,5477.0,,
1644851235,,,5498.0,27.0,27.0
1644851265,,,5466.0,,
1644851296,,,5468.0,27.0,27.0
1644851324,,,5472.0,,
1644851356,,,5482.0,27.0,27.0
1644851385,,,5479.0,,
1644851416,,,5477.0,27.0,27.0
1644851445,,,5444.0,,
1644851476,,,5469.0,28.0,27.0
1644851504,,,5470.0,,
1644851536,,,5473.0,27.0,27.0
1644851565,,,5472.0,,
1644851596,,,5488.0,28.0,27.0
1644851624,,,5472.0,,
1644851656,,,5469.0,28.0,27.0
1644851685,,,5480.0,,
1644851716,,,5476.0,28.0,27.0
1644851745,,,5477.0,,
1644851776,,,5484.0,27.0,27.0
1644851805,,,5469.0,,
1644851836,,,5479.0,28.0,28.0
1644851865,,,5477.0,,
1644851897,,,5473.0,27.0,26.0
1644851925,,,5475.0,,
1644851958,,,5499.0,27.0,27.0
1644851985,,,5472.0,,
1644852016,,,5470.0,27.0,26.0
1644852045,,,5444.0,,
1644852076,,,5477.0,27.0,27.0
1644852105,,,5474.0,,
1644852136,,,5473.0,27.0,26.0
1644852166,,,5484.0,,
1644852197,,,5482.0,27.0,26.0
1644852225,,,5481.0,,
1644852257,,,5448.0,27.0,26.0
1644852285,,,5480.0,,
1644852317,,,5476.0,28.0,26.0
1644852344,,,5474.0,,
1644852376,,,5475.0,27.0,26.0
1644852405,,,5472.0,,
1644852436,,,5470.0,27.0,27.0
1644852464,,,5481.0,,
1644852496,,,5484.0,28.0,27.0
1644852525,,,5448.0,,
1644852556,,,5487.0,27.0,26.0
1644852585,,,5485.0,,
1644852600,5062.9,611.4,,,
1644852616,,,5484.0,27.0,26.0
1644852645,,,5484.0,,
1644852676,,,5478.0,27.0,26.0
1644852705,,,5492.0,,
1644852736,,,5485.0,27.0,27.0
1644852765,,,5481.0,,
1644852796,,,5488.0,27.0,27.0
1644852825,,,5487.0,,
1644852857,,,5479.0,27.0,26.0
1644852885,,,5363.0,,
1644852916,,,5391.0,27.0,27.0
1644852945,,,5485.0,,
1644852978,,,5477.0,27.0,27.0
1644853005,,,5481.0,,
1644853036,,,5472.0,27.0,26.0
1644853065,,,5480.0,,
1644853097,,,5458.0,27.0,27.0
1644853125,,,5473.0,,
1644853156,,,5489.0,27.0,27.0
1644853185,,,5471.0,,
1644853217,,,5473.0,28.0,27.0
1644853247,,,5477.0,,
1644853278,,,5488.0,27.0,27.0
1644853305,,,5472.0,,
1644853337,,,5475.0,28.0,26.0
1644853365,,,5471.0,,
1644853397,,,5465.0,28.0,25.0
1644853425,,,5470.0,,
1644853457,,,5474.0,28.0,26.0
1644853485,,,5476.0,,
1644853517,,,5475.0,28.0,26.0
1644853546,,,5476.0,,
1644853577,,,5459.0,28.0,26.0
1644853606,,,5469.0,,
1644853637,,,5490.0,28.0,25.0
1644853666,,,5475.0,,
1644853697,,,5488.0,28.0,26.0
1644853726,,,5472.0,,
1644853757,,,5477.0,28.0,26.0
1644853786,,,5476.0,,
1644853818,,,5482.0,28.0,26.0
1644853846,,,5484.0,,
1644853877,,,5482.0,29.0,26.0
1644853906,,,5478.0,,
1644853937,,,5483.0,28.0,26.0
1644853966,,,5475.0,,
1644853998,,,5455.0,29.0,26.0
1644854026,,,5483.0,,
1644854058,,,5478.0,29.0,26.0
1644854087,,,5478.0,,
1644854118,,,5438.0,28.0,26.0
1644854146,,,5481.0,,
1644854178,,,5485.0,28.0,26.0
1644854207,,,5486.0,,
1644854238,,,5466.0,28.0,26.0
1644854266,,,5475.0,,
1644854298,,,5476.0,28.0,26.0
1644854327,,,5472.0,,
1644854358,,,5461.0,28.0,26.0
1644854386,,,5483.0,,
1644854400,5065.6,611.4,,,
1644854418,,,5471.0,28.0,26.0
1644854446,,,5466.0,,
1644854478,,,5482.0,28.0,26.0
1644854507,,,5450.0,,
1644854538,,,5480.0,28.0,26.0
1644854567,,,5489.0,,
1644854598,,,5483.0,28.0,26.0
1644854628,,,5484.0,,
1644854658,,,5492.0,29.0,25.0
1644854687,,,5444.0,,
1644854719,,,5482.0,29.0,25.0
1644854747,,,5462.0,,
1644854778,,,5484.0,29.0,25.0
1644854807,,,5482.0,,
1644854838,,,5475.0,28.0,25.0
1644854867,,,5483.0,,
1644854899,,,5477.0,29.0,25.0
1644854927,,,5480.0,,
1644854959,,,5464.0,29.0,25.0
1644854988,,,5463.0,,
1644855018,,,5465.0,29.0,25.0
1644855047,,,5467.0,,
1644855079,,,5475.0,29.0,25.0
1644855107,,,5481.0,,
1644855140,,,5485.0,29.0,25.0
1644855169,,,5464.0,,
1644855198,,,5472.0,29.0,25.0
1644855228,,,5477.0,,
1644855259,,,5507.0,27.0,27.0
1644855288,,,5474.0,,
1644855319,,,5435.0,29.0,25.0
1644855348,,,5473.0,,
1644855379,,,5485.0,29.0,25.0
1644855408,,,5470.0,,
1644855439,,,5491.0,29.0,25.0
1644855468,,,5469.0,,
1644855499,,,5471.0,29.0,25.0
1644855527,,,5471.0,,
1644855559,,,5471.0,29.0,25.0
1644855588,,,5477.0,,
1644855619,,,5469.0,29.0,25.0
1644855648,,,5472.0,,
1644855679,,,5467.0,29.0,25.0
1644855708,,,5472.0,,
1644855739,,,5473.0,29.0,25.0
1644855768,,,5481.0,,
1644855799,,,5500.0,29.0,25.0
1644855828,,,5491.0,,
1644855859,,,5458.0,28.0,25.0
1644855888,,,5483.0,,
1644855919,,,5482.0,28.0,26.0
1644855948,,,5476.0,,
1644855980,,,5466.0,28.0,25.0
1644856009,,,3403.0,,
1644856040,,,3386.0,18.0,15.0
1644856068,,,3364.0,,
1644856100,,,3320.0,18.0,14.0
1644856128,,,3276.0,,
1644856159,,,3298.0,18.0,14.0
1644856188,,,3252.0,,
1644856200,5068.2,611.4,,,
1644856220,,,3069.0,17.0,13.0
1644856249,,,2675.0,,
1644856280,,,2760.0,16.0,12.0
1644856310,,,2775.0,,
1644856340,,,2749.0,16.0,12.0
1644856369,,,2708.0,,
1644856400,,,2695.0,15.0,12.0
1644856429,,,2695.0,,
1644856460,,,2697.0,15.0,12.0
1644856489,,,2693.0,,
1644856520,,,2700.0,15.0,12.0
1644856549,,,2706.0,,
1644856580,,,3008.0,15.0,12.0
1644856609,,,2280.0,,
1644856640,,,2284.0,13.0,10.0
1644856669,,,2285.0,,
1644856700,,,2284.0,13.0,10.0
1644856729,,,2260.0,,
1644856761,,,2237.0,13.0,10.0
1644856789,,,2270.0,,
1644856820,,,2268.0,13.0,10.0
1644856849,,,2279.0,,
1644856880,,,2334.0,13.0,10.0
1644856909,,,2445.0,,
1644856941,,,2519.0,14.0,11.0
1644856969,,,2573.0,,
1644857001,,,2554.0,14.0,11.0
1644857029,,,2517.0,,
1644857061,,,2462.0,14.0,11.0
1644857090,,,2453.0,,
1644857121,,,2449.0,14.0,10.0
1644857149,,,2453.0,,
1644857181,,,2460.0,14.0,10.0
1644857210,,,2450.0,,
1644857241,,,2455.0,14.0,10.0
1644857270,,,2455.0,,
1644857301,,,2496.0,14.0,11.0
1644857329,,,2489.0,,
1644857361,,,2479.0,14.0,11.0
1644857390,,,2440.0,,
1644857421,,,2407.0,14.0,10.0
1644857450,,,2152.0,,
1644857481,,,2154.0,12.0,9.0
1644857510,,,2136.0,,
1644857542,,,2125.0,12.0,9.0
1644857570,,,2122.0,,
1644857602,,,2117.0,12.0,9.0
1644857630,,,2173.0,,
1644857661,,,2177.0,12.0,10.0
1644857690,,,2182.0,,
1644857721,,,2280.0,12.0,11.0
1644857750,,,2156.0,,
1644857781,,,2172.0,12.0,9.0
1644857810,,,2166.0,,
1644857841,,,2138.0,12.0,11.0
1644857870,,,2123.0,,
1644857902,,,2160.0,12.0,9.0
1644857930,,,2380.0,,
1644857962,,,2118.0,12.0,9.0
1644857990,,,2147.0,,
1644858000,5069.4,611.4,,,
1644858022,,,2195.0,12.0,10.0
1644858050,,,2161.0,,
1644858082,,,2086.0,12.0,9.0
1644858110,,,2073.0,,
1644858142,,,2092.0,12.0,10.0
1644858170,,,2123.0,,
1644858202,,,2138.0,12.0,10.0
1644858231,,,2163.0,,
1644858262,,,2167.0,12.0,10.0
1644858291,,,2151.0,,
1644858323,,,2209.0,12.0,10.0
1644858351,,,2211.0,,
1644858382,,,2213.0,12.0,10.0
1644858410,,,2160.0,,
1644858442,,,2149.0,12.0,10.0
1644858471,,,2121.0,,
1644858502,,,2116.0,12.0,9.0
1644858531,,,2138.0,,
1644858562,,,2132.0,12.0,9.0
1644858591,,,2123.0,,
1644858622,,,2135.0,12.0,9.0
1644858651,,,2168.0,,
1644858682,,,2175.0,12.0,10.0
1644858711,,,2170.0,,
1644858743,,,2146.0,12.0,10.0
1644858771,,,2117.0,,
1644858803,,,2118.0,12.0,9.0
1644858831,,,2114.0,,
1644858862,,,2293.0,12.0,10.0
1644858891,,,2129.0,,
1644858923,,,2142.0,12.0,9.0
1644858951,,,1228.0,,
1644858983,,,2392.0,13.0,11.0
1644859011,,,2434.0,,
1644859043,,,2460.0,13.0,11.0
1644859071,,,2498.0,,
1644859103,,,2328.0,12.0,10.0
1644859132,,,1723.0,,
1644859164,,,1722.0,10.0,8.0
1644859191,,,1679.0,,
1644859223,,,1658.0,10.0,7.0
1644859252,,,1655.0,,
1644859283,,,1461.0,8.0,6.0
1644859312,,,1810.0,,
1644859343,,,1951.0,11.0,9.0
1644859372,,,1992.0,,
1644859403,,,1953.0,11.0,9.0
1644859432,,,1908.0,,
1644859463,,,1901.0,11.0,9.0
1644859492,,,1910.0,,
1644859523,,,1854.0,10.0,9.0
1644859552,,,1868.0,,
1644859583,,,1867.0,10.0,9.0
1644859612,,,1872.0,,
1644859643,,,2099.0,10.0,9.0
1644859672,,,1941.0,,
1644859704,,,1940.0,10.0,9.0
1644859732,,,1945.0,,
1644859766,,,1957.0,10.0,9.0
1644859792,,,1909.0,,
1644859800,5070.5,611.4,,,
1644859823,,,1937.0,10.0,9.0
1644859852,,,2047.0,,
1644859883,,,1955.0,10.0,9.0
1644859912,,,1928.0,,
1644859944,,,1957.0,10.0,9.0
1644859972,,,2034.0,,
1644860004,,,2121.0,11.0,10.0
1644860033,,,2152.0,,
1644860064,,,2153.0,11.0,11.0
1644860092,,,2109.0,,
1644860124,,,2091.0,11.0,10.0
1644860152,,,2097.0,,
1644860184,,,2077.0,11.0,10.0
1644860213,,,2077.0,,
1644860244,,,2055.0,11.0,9.0
1644860272,,,2066.0,,
1644860304,,,2058.0,11.0,9.0
1644860333,,,2109.0,,
1644860364,,,2131.0,11.0,9.0
1644860393,,,2134.0,,
1644860424,,,2080.0,11.0,10.0
1644860453,,,2065.0,,
1644860484,,,2035.0,11.0,9.0
1644860512,,,2028.0,,
1644860544,,,2036.0,11.0,9.0
1644860573,,,2014.0,,
1644860604,,,2072.0,11.0,12.0
1644860633,,,1997.0,,
1644860664,,,2010.0,11.0,9.0
1644860693,,,2042.0,,
1644860724,,,2062.0,11.0,9.0
1644860753,,,2073.0,,
1644860784,,,2062.0,11.0,10.0
1644860814,,,2034.0,,
1644860845,,,2030.0,11.0,9.0
1644860874,,,2060.0,,
1644860905,,,2062.0,11.0,9.0
1644860933,,,2057.0,,
1644860965,,,2052.0,11.0,9.0
1644860993,,,2026.0,,
1644861025,,,2056.0,11.0,9.0
1644861053,,,2116.0,,
1644861085,,,2110.0,11.0,10.0
1644861113,,,2106.0,,
1644861145,,,2070.0,11.0,10.0
1644861173,,,2050.0,,
1644861205,,,2050.0,11.0,9.0
1644861233,,,2046.0,,
1644861265,,,2058.0,11.0,9.0
1644861293,,,2065.0,,
1644861325,,,2059.0,11.0,9.0
1644861354,,,2035.0,,
1644861385,,,2056.0,11.0,9.0
1644861414,,,2084.0,,
1644861445,,,2092.0,11.0,10.0
1644861474,,,2085.0,,
1644861505,,,2043.0,11.0,10.0
1644861534,,,2039.0,,
1644861565,,,2051.0,11.0,10.0
1644861594,,,2122.0,,
1644861600,5071.5,611.4,,,
1644861625,,,2379.0,11.0,10.0
1644861654,,,2240.0,,
1644861685,,,2067.0,13.0,10.0
1644861714,,,2075.0,,
1644861746,,,2470.0,11.0,10.0
1644861774,,,2117.0,,
1644861805,,,2119.0,11.0,10.0
1644861834,,,2108.0,,
1644861865,,,2077.0,11.0,10.0
1644861894,,,2083.0,,
1644861926,,,2082.0,11.0,10.0
1644861955,,,2073.0,,
